Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
2168,ZTF19acyflhv,0.0786128,0.0039246,z_snid,58831.40435751544,0.000772339,0.3794553402998138,0.000609564,1.1791740412190848,4.604708421496352e-05,0.3784557046706902,0.048840892,-3.64e-05,-0.351468691,0.031645675,6.812874269295436e-06,-2e-06,-0.007287639,0.1462557300568621,3.1,0,0.7535902619256462,77.086982,7.820946,snia-cosmo,norm,1.0,0.0,2019wmk,100.0,SN Ia,,,77.08649306,7.82096464,,0.1462984463572502,,,,,,,,,,
2169,ZTF19acyfoha,0.04137863,0.0001804,z_gal,58829.49746397851,0.001958346,-0.569666229,0.038252939,1.910950974230218,0.000132979,0.4794732499834181,0.056190473,-7.43e-05,-0.825194242,-0.008907309,1.4792410315516517e-05,-6.15e-06,9.098842297260725e-05,0.057676582,3.1,0,0.6955092909821203,85.104352,-18.097667,snia-cosmo,norm,0.0,0.0,2019wkl,100.0,SN Ia,,2019wkl,85.10308319,-18.09841797,0.041379,0.05769020840525627,9.77782537073574,-0.5740064397343277,-10.337624042919375,7.2202757311119115,0.5884997252623707,11.088673300286068,-1.5319723673534238,-12.651589363801111,8.048307623253319,0.5794119962661701
2170,ZTF19acyftrs,0.03625842,0.00015044,z_gal,58828.162737325874,0.000379215,2.244495703493687,0.7994665465207041,3.2464902190222347,5.289421948437441e-05,2.9688267055281834,0.120423148,2.744260151447168e-07,-10.29946731,-0.174786282,-1.99e-05,-5.54e-06,0.1724583849206228,0.019461517,3.1,0,0.8268999008648085,51.676589,-23.498852,snia-pec,91bg,0.0,0.0,2019vuh,100.0,Ia,,2019vuh,51.67046005,-23.49615891,0.036258,0.019384982511401177,7.480924674733194,-1.1871833640054494,-8.605868029130963,4.1707711342984,0.6825753251586878,10.58816935597368,0.017824127985367356,-10.627963437452063,7.947978457246469,0.5758883125115632
2171,ZTF19acygbye,0.05583146,0.0035,z_snid,58827.64436505253,0.002168233,-0.228550323,-0.247947765,3.2125672191941703,0.000283819,0.9383233781678808,0.092749758,-0.000316485,-3.045182528,-0.038124522,1.969638447884773e-05,-2.26e-05,0.025036407,0.064251532,3.1,0,0.990323669,70.215264,-15.990219,snia-cosmo,norm,0.0,0.0,2019vut,100.0,SN Ia,,,,,,,,,,,,,,,,
2172,ZTF19acygjgx,0.07373256,0.00440454,z_snid,58839.29953137543,0.000655659,-1.468481138,-0.035283237,0.2443737639332539,2.671528138102749e-05,0.1614022250243784,0.037935591,-8.78e-07,-0.018124652,0.001740453,-7.41e-07,-8.39e-07,-0.000654148,0.1026567712709386,3.1,0,0.004452554,101.232203,45.701856,snia-cosmo,norm,1.0,1.0,2019xap,100.0,SN Ia,,,101.2383013913565,45.70065180325211,0.072332,0.10261494815349578,8.047079854910201,-0.9953923289814686,-8.959827797996219,5.465393018787349,0.654192821356502,10.708198943034764,-0.3885073430980954,-11.123375362670068,7.536717677126658,0.5761094889224139
2173,ZTF19acygjmg,0.05418041,1.145e-05,z_gal,58843.29112045884,0.001888457,0.2482372408078619,-0.054266686,0.1016344739691703,6.256211715593746e-05,0.088373733,0.030382617,-3.11e-07,-0.001756652,5.992794383627428e-05,-1.09e-06,-1.59e-06,-0.000156615,0.046258775,3.1,0,0.000254904,103.763972,54.769653,snia-cosmo,norm,1.0,1.0,2019wmu,98.63013698630137,SN Ia,,,103.76355337950058,54.769633780463614,,0.04625814035534859,,,,,,,,,,
2174,ZTF19acygpcu,0.0635,0.00014142,z_override,58818.63610115305,9.2814708407604e-05,-3.779197944,1.199999513875057,0.7044019570421369,6.239990229574769e-06,0.760177463,1.1353164688498838,-2.77e-06,0.033028397,7.131776888168669e-07,-1.61e-06,-4.82e-10,-3.14e-07,0.063880988,3.1,0,0.009795689,110.148307,55.770431,snia-pec,iax,0.0,0.0,2019wnd,100.0,,,20721,110.154366,55.771431,0.042399,0.06389341741800308,9.281539932592104,-1.269248482602245,-10.55572452258682,8.528336060171537,0.5691994346034788,11.18825645030439,-0.8845363339136172,-12.049839306789838,9.841813277070107,0.5683975754686199
2175,ZTF19acyiqnw,0.03288942,7.737e-05,z_gal,58842.30330326008,0.005385287,-0.274167801,-0.133116009,0.07362776,0.00018018,0.077130685,0.030080549,1.4940936083179106e-06,-0.001625111,-0.000220673,-3.37e-06,-4.68e-06,0.000161603,0.043315675,3.1,0,2.8844648449480544e-05,193.200499,80.323613,snia-cosmo,99aa,1.0,1.0,2019wwa,100.0,Ia,,2019wwa,193.20830332,80.32399349,0.032889,0.04328956514596939,9.69170550697292,-0.9698079727537133,-10.673434961616945,7.571329649218153,0.5873166844723983,10.754675013209678,-1.6579553700423784,-12.361168537279399,10.286695945046038,0.5677600894752056
2176,ZTF19acyitga,0.07086015,3.781e-05,z_gal,58839.66022053055,0.000716279,-1.559725382,-0.013280037,0.1863336683018133,2.9310809221688955e-05,0.2107656430836598,0.039590086,-1.68e-07,-0.004675107,-0.000308723,-2.24e-06,-8.83e-07,0.000333414,0.022198022,3.1,0,0.9383551582837044,159.796797,5.161894,snia-cosmo,norm,1.0,1.0,2019wmn,100.0,SN Ia,,SDSSJ103911.23+05094,159.797,5.16265,0.07078125,0.022191188484430312,9.021238512603674,-1.342104929416757,-10.3866155534413,6.732051783326795,0.6045387172868621,10.26550620061769,-1.310234338203628,-11.575788689560005,11.85049550602341,0.5597681188856484
2177,ZTF19acykjad,0.06863293,0.00344093,z_snid,58836.47166804183,0.000866719,-0.720739287,0.046727854,0.3267445060773752,5.167994407156339e-05,0.4503046343108103,0.050039254,3.389582662619986e-06,-0.073830607,-0.001861871,-1.55e-05,-2.23e-06,0.010477193,0.1145014112455661,3.1,0,0.4335396317573612,351.442888,32.874271,snia-cosmo,norm,1.0,1.0,2019wno,100.0,SN Ia,,,351.4428913266619,32.87434307344123,,0.11449942409992218,,,,,,,,,,
2178,ZTF19acykjcw,0.03179208,1.02e-05,z_gal,58843.715215125296,0.002875806,-0.095528595,0.1657400368448576,0.2761571227165404,0.000111954,0.1669829855280925,0.036257557,-1.05e-05,-0.024806817,0.003198912,6.083831902219799e-07,-3.47e-06,-0.001291068,0.1088806281834781,3.1,0,0.9798067243024162,353.322207,30.839572,snia-cosmo,norm,1.0,1.0,2019wps,100.0,SN Ia,,2019wps,353.32119215,30.84060763,0.031779,0.10890091001987458,,,,,,,,,,
2179,ZTF19acykqyr,0.05877367,0.00362353,z_snid,58841.78967724986,0.000815733,-1.011829932,0.032021547,0.1837255180325883,3.079204448176769e-05,0.1761429485926844,0.037722437,9.044926078313868e-09,-0.000518216,-0.000699574,-1.47e-06,-8.89e-07,-0.000312847,0.033874671,3.1,0,0.4870870237532499,17.21692,19.324399,snia-cosmo,norm,1.0,1.0,2019wwk,100.0,SN Ia,,,17.21654334,19.32730324,,0.03382400669157505,,,,,,9.442777933001798,-1.2667347961441031,-10.700889548717841,11.773710609600581,0.5609406326142484
2180,ZTF19acyksfd,0.04766393,2.124e-05,z_gal,58839.83133998863,0.000751487,-2.343556817,0.1992281766897263,0.1926707271086343,3.35941982160045e-05,0.1795827605266644,0.043943221,5.383739038638402e-07,0.000650683,-0.00152013,-1.43e-06,-1.19e-06,-0.000148082,0.045674881,3.1,0,0.6401542787167687,15.280747,8.153058,snia-cosmo,norm,1.0,1.0,2019wpy,100.0,SN Ia,,,15.28097921835517,8.15316171984512,,0.045660605803132054,,,,,,,,,,
2181,ZTF19acykzsp,0.15887836,2.628e-05,z_gal,58835.35828307426,0.000144325,0.08632769,0.071943453,0.8634212911274517,8.39266411771023e-06,0.6595934114415487,0.063453545,2.664086112503775e-06,-0.328563507,0.007536912,-3.02e-06,-2.43e-07,-0.009300184,0.045664773,3.1,0,0.000403815,28.359125,31.801,snia,,1.0,1.0,,100.0,None,,,28.358679835641723,31.799713771856915,,0.04566072754561901,,,,,,,,,,
2182,ZTF19acylgic,0.03043405,0.00179527,z_SEDm,58838.03047647123,0.004936117,0.8384685328159098,0.066137354,0.3451507080790179,0.000233414,0.1815894445369663,0.038436901,-9.64e-06,-0.031714824,0.000689744,-1.13e-05,-7.78e-06,0.000373899,0.5210234804509466,3.1,0,0.7901483767994258,79.339448,12.517392,snia-cosmo,norm,1.0,1.0,2019wku,100.0,SN Ia,,,79.33859639,12.51726603,,0.5208596730232239,,,,,,,,,,
2183,ZTF19acyltbi,0.03812362,0.00292617,z_snid,58837.21113315132,0.003516497,0.665492986,-0.044947654,0.2636514918667672,0.000125361,0.1697990903787433,0.033281946,6.3210681167156085e-06,-0.030898231,-0.000631241,-5.83e-06,-3.34e-06,-0.00029275,0.057822719,3.1,0,0.611247984,48.667289,-0.871451,snia-cosmo,norm,1.0,1.0,2019wka,100.0,SNIa-norm,,2019wka,48.66732305,-0.8703395,,0.057788166254758834,,,,,,,,,,
2184,ZTF19acymixu,0.14537283,0.0004287,z_nonSEDm,58837.30141438069,0.000219618,2.1272642820846044,-0.039408234,0.6114578909873671,1.0059781452554528e-05,0.5327473959057284,0.050350415,-6.91e-07,-0.111622714,0.006999323,-1.88e-06,-3.41e-07,-0.003835614,0.1455812744823801,3.1,0,0.003479268,90.913863,60.728227,snia,,1.0,1.0,2019wrr,100.0,,,,90.91372311686058,60.72828264117019,0.14,0.1455936086177826,,,,,,,,,,
2185,ZTF19acymuae,0.04653559,1.815e-05,z_gal,58835.95228431347,0.000172939,-0.306507218,1.1980529000905966,0.606416345,2.110875872395205e-05,0.8782682401493936,1.220759953960077,7.973694511739582e-08,-0.385002903,0.00115533,-1.18e-06,-1.78e-06,-0.001317284,0.017868646,3.1,0,0.9955684398192508,159.062164,52.947379,snia-cosmo,norm,0.0,0.0,2019wfc,100.0,Ia,,2019wfc,159.06108729,52.94710604,0.04653559,0.017852611429989337,9.125637995506366,-1.1347974485128671,-10.258060088611781,7.655236300423288,0.5837403813395408,9.683748226013936,0.04427770438628376,-9.65646733830291,5.616413833847576,0.6188472277215741
2186,ZTF19acymudw,0.08815476,0.00300832,z_snid,58841.48244563804,0.000402267,1.7246049764769578,0.1056706275761827,0.5684069408162031,5.13782952277127e-05,0.9293207549171488,0.09468071,-2.13e-05,0.335414951,0.038052086,-4.19e-05,-4.73e-06,0.071234611,0.006806126,3.1,0,0.829868498,157.742373,42.679254,snia-cosmo,norm,1.0,1.0,2019xek,100.0,SN Ia,,,157.7428123067689,42.67782089826069,,0.006809766925871372,8.450099185674855,-0.6992827865402341,-9.16281024330095,5.101815569814102,0.6342036228744538,9.865728589029914,-0.3511821177762086,-10.2297252693985,6.521554423146006,0.5874391665353988
2187,ZTF19acymzwh,0.03312027,1.176e-05,z_gal,58834.899746233736,0.00261402,0.7392108129926759,0.1613964315591858,0.3694575521622028,0.000101474,0.1591143131787625,0.031014564,-6.13e-06,-0.042409894,0.001306914,-2.7e-06,-2.71e-06,0.000110314,0.011073129,3.1,0,0.9999211905496146,217.500638,39.945871,snia-cosmo,norm,1.0,1.0,2019wqf,100.0,SNIa-norm,,2019wqf,217.49489353,39.94067566,0.03326457,0.010902660433202982,,,,,,11.568479161711917,1.3914053231632901,-10.186234457666988,7.0905260852229155,0.5894459054610712
2188,ZTF19acyndbj,0.02161495,8.399e-05,z_gal,58787.28288290456,,,,,,,,,,,,,,0.053688302,3.1,0,,232.632544,82.448894,snia,,,,2019tfk,,Ia,,2019tfk,232.7352,82.4558,0.021615,0.053864988982677456,,,,,,11.239229622418247,-1.657775833045021,-12.882121011484891,12.617535765340678,0.5662051381064603
2189,ZTF19acyndpl,0.05527911,1.087e-05,z_gal,58842.83746802847,0.001547343,1.167807185439372,-0.042917866,0.8992530708928825,0.00010901,0.3215988061055933,0.043507726,-6.96e-05,-0.100451409,0.014039046,-5.72e-06,-3.55e-06,0.000494617,0.02938484,3.1,0,0.2110866679647077,218.294358,6.063602,snia-cosmo,norm,0.0,1.0,2019wqd,100.0,Ia,,2019wqd,218.29512087,6.06342684,0.05522573,0.029392573758959768,8.963413825464063,-1.2875702801082025,-10.301693836343965,6.738589048542859,0.5831460748445216,9.871434200542446,0.17756877010409067,-9.681580608875848,8.266942314672509,0.5711879817103563
2190,ZTF19acynije,0.01908516,0.00362353,z_snid,58844.47500086767,0.003624122,-2.191477515,0.2056816800856848,0.1273907646791485,0.00013872,0.1087210411129833,0.036381341,-1.34e-06,0.000491708,-0.000217905,-2.2e-06,-4.23e-06,-0.000282726,0.053124433,3.1,0,1.0030672748274377e-17,6.094163,38.197464,snia,91bg/86G,1.0,0.0,2019wup,97.43589743589745,SN Ia,,2019wup,6.1152,38.1857,0.019707,0.05528073236346245,7.785071535891896,-1.6239681042788103,-9.411960162561982,6.78441726436014,0.6125833835452252,10.829554555093335,-1.3814719473630235,-12.224290842312689,11.344158317906228,0.5686721315659877
2191,ZTF19acyobbz,0.14036221,0.00304631,z_snid,58840.74674491331,0.000268285,-0.266183677,-0.136557759,0.6055447260332585,2.041395007361789e-05,0.6088372405759361,0.070920228,6.418253018722175e-06,-0.136815301,-0.016917646,-8.92e-06,-8.49e-07,0.006696448,0.020556766,3.1,0,0.983807212,35.378598,-3.314981,snia,,1.0,1.0,2019wzw,100.0,SN Ia,,,35.378619046787776,-3.3149386540957195,,0.02055781278759241,,,,,,,,,,
2192,ZTF19acyogvo,0.05259347,0.00042805,z_nonSEDm,58844.83363634851,0.001608192,-0.658793995,-0.043903009,0.1561919431587739,5.848352141078436e-05,0.1435793803955794,0.033529174,-1.16e-06,8.491880432817205e-06,4.7102369011147104e-06,-2.3e-06,-1.65e-06,0.00052446,0.2325806095795479,3.1,0,0.5863253373667741,57.654205,36.493225,snia-cosmo,norm,1.0,1.0,2019wvr,100.0,SN Ia,,,57.65286401,36.49452197,0.078785,0.23227956473827363,,,,,,,,,,
2193,ZTF19acypppb,0.07423469,0.00043801,z_nonSEDm,58840.99972062457,0.000971242,0.6614122787290821,-0.004821174,0.3694046709206304,5.874194232132553e-05,0.3989852139316697,0.05009227,8.731394655775526e-07,-0.025824453,-0.001443397,-1.09e-05,-2.51e-06,0.00345041,0.462088746,3.1,0,0.9770579532201712,66.375727,11.89107,snia-cosmo,norm,1.0,1.0,2019xas,100.0,SN Ia,,,66.37579108,11.89105101,,0.462071533203125,8.840809005036203,-0.3251348333489855,-9.339148822802208,1.2930699205662073,0.702998626357455,9.0019627275355,-0.7192373931501128,-9.742943575083308,3.5532099840592055,0.6521495592785752
2194,ZTF19acyqdxa,0.09546581,0.00308707,z_snid,58845.65994985354,0.000477596,1.4712854293651283,-0.015133781,0.3450522892962908,1.9168505872020045e-05,0.2582794478254998,0.038916702,-7.75e-07,-0.019647034,8.428465585914162e-05,-1.48e-06,-5.58e-07,-0.000767925,0.055014925,3.1,0,0.5468868523239054,63.917403,-5.918419,snia,,1.0,1.0,2019xds,100.0,SN Ia,,,63.9177655487891,-5.918139916370202,,0.05502309963107109,,,,,,,,,,
2195,ZTF19acyqwlm,0.02976204,1.644e-05,z_gal,58845.14143279988,0.00266212,-1.223344133,0.2750929468575991,0.072816004,9.150980206397388e-05,0.047646909,0.030928885,-8.6e-07,-0.00051283,0.00020014,-4.53e-07,-2.48e-06,-5.71e-05,0.037395766,3.1,0,9.211541202408636e-07,119.44008,56.412951,snia-cosmo,norm,1.0,1.0,2019wyq,100.0,SN Ia,,2019wyq,119.44001728,56.41299992,,0.03739613950252533,9.65105899870805,-1.2784476463552954,-10.965217915743887,7.9093985745970645,0.5765346403146085,9.88283087645015,-2.5814171021404424,-12.504361015294979,8.297838030324101,0.5740010798947147
2196,ZTF19acytcoi,0.03715173,3.494e-05,z_gal,58846.60404937383,0.004025665,0.5705002831687329,-0.016615722,0.064236953,0.000123424,0.046100984,0.026935866,-3.52e-07,-0.000419184,-1.5e-05,1.5976723464643737e-07,-2.9e-06,-0.000184516,0.036970465,3.1,0,0.1510635375569423,163.482604,79.153681,snia,,1.0,1.0,2019xau,100.0,SN Ia,,2019xau,163.48261801,79.15367797,0.037152,0.036970732808113096,9.98712887922588,-0.6538304485408042,-10.626853089845904,7.3419040179135555,0.5832363447548413,10.40118324843458,-2.433429806403313,-12.815833306029162,12.344750560978868,0.5594252274196967
2197,ZTF19acytidb,0.03056722,1.29e-05,z_gal,58847.937405262455,0.004361634,-0.188919256,0.036403355,0.2725790460499411,0.000152249,0.098804929,0.028642285,-8.47e-06,-0.018405372,0.000116308,-8.2e-07,-3.74e-06,0.000165751,0.017840002,3.1,0,0.042891759,174.95111,23.532428,snia-cosmo,91t,1.0,1.0,2019wwh,100.0,SN Ia,,2019wwh,174.95385174,23.53190466,,0.017866895347833634,10.156419879917284,0.01128869323961642,-10.164467274467798,7.01338419326561,0.5886376744038617,9.266137409012321,-0.2820478290213643,-9.582331342850166,3.5432870470440223,0.6225968964190296
2198,ZTF19aczeomw,0.03583326,0.0032249,z_snid,58845.60146914757,0.002137889,-2.265712458,-0.016641898,0.087037151,9.356996160756304e-05,0.1407648456754033,0.041132563,-1.74e-06,0.004088107,0.001409852,-2.04e-06,-3.25e-06,-0.000550721,0.2860420017207192,3.1,0,0.9999999971358786,97.070079,23.608633,snia-cosmo,norm,1.0,1.0,2019xck,100.0,SN Ia,,,97.06818787,23.60764079,0.035301,0.28611273407936094,,,,,,,,,,
2199,ZTF19aczjkxo,0.08066279,0.00317648,z_snid,58837.202943327546,0.000757709,1.4719100648837968,-0.069614075,1.4966139969328651,4.952680777835786e-05,0.8920223685835977,0.066003968,7.264436479987826e-06,-0.588587709,-0.008822979,-1.04e-05,-2.42e-06,-0.011722811,0.042546811,3.1,0,0.9730730630336007,128.513187,-15.878678,snia-cosmo,norm,1.0,0.0,2019wyv,100.0,SN Ia,,,,,,,,,,,,,,,,
2200,ZTF19aczjsdy,0.0490728,0.00388973,z_snid,58824.70870538711,0.001914162,-0.074762882,-0.073796996,2.5268648126620974,0.000488645,0.5335556415455636,0.1019846995897406,-0.001185854,0.3878095484774289,0.1896030242527681,-0.000136422,-4.28e-05,0.016637631,0.1620355897277945,3.1,0,0.6671589468061672,133.093318,-20.291994,snia-cosmo,norm,0.0,0.0,2019vrd,100.0,SN Ia,,,133.09303479,-20.29147677,,0.16199837028980255,,,,,,,,,,
2201,ZTF19aczjsqn,0.08898538,2.717e-05,z_gal,58842.82962,0.000543694,-2.158725373,0.1484597859588772,0.2709173754155927,2.687134893919772e-05,0.2194689417825149,0.04339269,-2.3e-06,0.002483087,0.000497662,-2.38e-06,-9.19e-07,0.001288358,0.045969235,3.1,0,0.010538105,141.029371,2.368712,snia,,1.0,1.0,2019wyw,100.0,SN Ia,,1224698,141.029617,2.368879,0.08891585,0.045984469652175904,,,,,,,,,,
2202,ZTF19aczjyre,0.02920504,0.0028,z_snid,58821.62053106799,0.00501205,0.8350739145591763,0.077911898,1.790236838569399,0.001072926,0.5282849898191326,0.092264199,-0.00177761,0.4944187145844552,0.1292041110862209,-0.000445834,-9.08e-05,0.033641148,0.047572889,3.1,0,0.2990301076965809,167.255051,-14.636206,snia-cosmo,norm,0.0,0.0,2019vnj,100.0,SNIa,,2019vnj,167.2546853,-14.63597238,,0.04758936882019043,9.162338082301515,-1.1728480180162328,-10.329965234985803,7.923242327347033,0.5746772364979955,9.199643984123217,-1.0728272238806855,-10.283907966091101,6.604481991250356,0.5942315460946744
2203,ZTF19aczjyuf,0.01312575,1.414e-05,z_gal,,,,,,,,,,,,,,,0.040467288,3.1,0,0.4725635773800893,166.000929,-18.776526,snia-cosmo,norm,0.0,0.0,2019vju,100.0,Ia,,2019vju,165.9996,-18.7806,0.012872,0.040429834127426144,9.03395923386983,-0.817275838069715,-9.880152190764417,6.662311131717956,0.5941744228364706,10.161984714349057,-0.08855053474122603,-10.258623800308236,5.9904047218719985,0.599501869433493
2204,ZTF19aczjzev,0.07515286,0.00042059,z_nonSEDm,58842.325464682406,0.000965153,-0.33834194,-0.231032538,1.059067214049719,0.000123665,0.4455734774698963,0.1320983192776438,0.000109023,-0.176350694,-0.127256591,-3.09e-05,-1.57e-05,0.022443537,0.029656713,3.1,0,0.2688218763256358,199.913467,5.108636,snia-cosmo,norm,0.0,0.0,2019wzd,100.0,SN Ia,,,199.913226301776,5.108762873294873,,0.02964987650513649,,,,,,,,,,
2205,ZTF19aczllns,0.0737789,1.101e-05,z_gal,58848.65495,0.000908162,1.3820850694704094,-0.097434224,0.2543056056274508,3.130283323151713e-05,0.1863030275553853,0.032775204,-6.81e-07,-0.018127983,0.000401399,-1.21e-06,-8.18e-07,-0.000434499,0.034214573,3.1,0,0.2751549215578899,29.917874,5.982025,snia,,1.0,1.0,2019wzy,100.0,Ia,,2019wzy,29.91715898,5.98186615,,0.03418365962803364,8.279624317518948,-0.984441316747347,-9.250701773640492,2.3133363143475396,0.6817147454040697,9.367429610872293,-0.03299994211199078,-9.410235693010266,10.245190013872989,0.5729140527425358
2206,ZTF19aczrmvs,0.08672256,0.00388973,z_snid,58848.10051066884,0.000629463,0.492831816,-0.024724051,0.9288454278357676,2.600111496148331e-05,0.4876485408353865,0.039616996,-3.15e-06,-0.393243202,0.00284304,-9.22e-07,-8.08e-07,-0.000677397,0.094160214,3.1,0,0.059885085,72.755623,7.648851,snia-cosmo,norm,1.0,1.0,2019xco,100.0,SN Ia,,,72.75729517,7.65099597,,0.09417056888341903,,,,,,,,,,
2207,ZTF19adafqoe,0.08888534,0.00048759,z_nonSEDm,58848.648362942535,0.000672912,0.1319927833084861,-0.05325016,0.09678636,2.344634248907496e-05,0.094484426,0.032790797,-3.74e-07,0.001488142,0.000482389,-4.32e-07,-6.88e-07,0.000507708,0.052172894,3.1,0,0.000614282,112.977525,35.619371,snia-cosmo,norm,1.0,1.0,2019xcj,100.0,SN Ia,,,112.97189402580864,35.61929452631902,,0.052224300727248193,,,,,,,,,,
2208,ZTF19adaiyrd,0.0669,1.414e-05,z_gal,58845.039489155824,0.00076267,0.8416220623224258,0.1242789270345957,0.2919562491479155,3.327286975128097e-05,0.3433542805126001,0.040253139,-2.35e-06,0.023248645,0.000812711,-4.93e-06,-9.67e-07,-0.000295304,0.029156344,3.1,0,0.9636395116952868,166.995464,0.381838,snia,,1.0,1.0,2019xbf,100.0,SN Ia,,1164546,166.995544,0.383256,0.0669,0.029142607599496842,,,,,,,,,,
2209,ZTF19adaiyud,0.07929486,1.414e-05,z_gal,58843.27293416111,0.000556352,-3.107389771,-0.104094262,0.5588744312153722,9.098638150365398e-05,0.8822558451147091,0.1330490996224694,3.230935952290462e-05,-0.084136691,-0.048901011,-5.1e-05,-1.11e-05,0.053410433,0.043496776,3.1,0,0.3359950053191388,158.284734,-22.189259,snia-cosmo,norm,0.0,0.0,2019xbg,100.0,Ia,,2019xbg,158.28198592,-22.19473868,0.079295,0.04349042423069477,7.864617613125393,-0.6753059954961057,-8.326832278532054,2.299748189201483,0.7626185216099473,11.17685950036253,-0.9511502518467502,-12.16311274691932,8.377628354291843,0.5719017634965217
2210,ZTF19adajivt,0.09509297,0.00291204,z_snid,58845.67874197346,0.00045928,0.47811947,-0.076636064,0.2625228221077123,1.8282053918155584e-05,0.2982080481588937,0.038640082,-1.46e-06,0.019795346,0.001395982,-2.4e-06,-5.23e-07,0.001034652,0.023746329,3.1,0,0.6336196466292368,156.342638,11.120703,snia-cosmo,norm,1.0,1.0,2019xbi,100.0,SN Ia,,,156.34247492826418,11.120699790820169,,0.02374932572245598,,,,,,,,,,
2211,ZTF19adajqcq,0.04763778,0.00294109,z_snid,58849.057641307394,0.001646045,0.6114014740593573,5.4236365489483256e-05,0.5323222102306318,6.698829858249524e-05,0.1838239804097505,0.033599497,-1.78e-05,-0.064276444,0.003138823,2.025882107893693e-06,-1.78e-06,-0.000801855,0.010894166,3.1,0,0.6950379733507285,237.960613,52.151764,snia-cosmo,norm,0.0,1.0,2019xbu,100.0,SN Ia,,,237.95994100724556,52.15158669279268,,0.010893042776733636,,,,,,,,,,
2212,ZTF19adajqsp,0.074685,0.00015044,z_gal,58842.8834,0.000444751,-1.954190498,0.1814157504202302,0.593438962,5.869494414551026e-05,0.5380215528534329,0.1055867639029197,-1.47e-05,-0.066558527,0.026663299,-1.17e-05,-5.52e-06,0.006129023,0.031237142,3.1,0,0.5137758127071878,176.084259,-17.426176,snia-cosmo,norm,0.0,0.0,2019xbo,100.0,SN Ia,,156962,176.082397,-17.428041,0.074685,0.03125267080962658,,,,,,,,,,
2213,ZTF19adajqwl,0.07173426,1.162e-05,z_gal,58854.31490426052,0.001274614,3.296618416710754,0.1371982334543573,0.6332760298173525,4.188265450964139e-05,0.2989449597578466,0.032641128,-5.66e-06,-0.159278293,0.00494842,1.6325878816614436e-06,-1.12e-06,-0.002774962,0.016727444,3.1,0,2.8726692517953146e-07,221.869667,29.536777,snia-pec,03fg,1.0,0.0,2019xbr,100.0,SN Ia,,,221.86956709670503,29.5368645283336,0.07,0.01672775249928236,,,,,,,,,,
2214,ZTF19adakcrw,0.1205034,0.00308707,z_snid,58838.34401232511,0.000115377,-2.52792279,0.1139793769082159,0.3973738906825019,7.631269550959653e-06,0.2985375862320618,0.053905831,-3.58e-07,-0.021052282,0.000671121,-7.88e-07,-3.35e-07,0.001795277,0.014670442,3.1,0,0.1443225330189087,172.960925,44.89554,snia,,1.0,1.0,2019xbw,99.35483870967742,SN Ia,,,172.96346727916304,44.89684665896306,,0.01471722338348627,,,,,,10.581184927133659,-1.0432272561637632,-11.586238244730325,7.898125087389409,0.5696841258805886
2215,ZTF19adalouc,0.05462572,2.177e-05,z_gal,58851.49000303526,0.000992198,-0.686782155,0.036173341,1.0338060952162778,7.64182142594842e-05,0.3874185670888169,0.050714331,-5.49e-05,-0.222823866,0.016614283,1.7926441639991724e-06,-3e-06,0.000238732,0.019864932,3.1,0,0.04443496,36.054944,-10.504313,snia-cosmo,norm,0.0,0.0,2019xfx,100.0,Ia,,2019xfx,36.05440324,-10.50438749,0.070336,0.019866645447909833,9.849858076314652,-0.6732690992424192,-10.51462662800005,7.321115146602675,0.5812639652606136,10.702467804694114,-1.7352772018323905,-12.463979408784546,8.55795333122575,0.5641643171320896
2216,ZTF19adaylqy,0.06118034,0.00382099,z_snid,58848.20394,0.001634302,0.4120564418955802,-0.051877142,0.3171997351055324,9.783417561227796e-05,0.326803785,0.049514274,-1.43e-05,0.005868509,0.00649004,-1.63e-05,-3.77e-06,0.001242884,0.1812911539896409,3.1,0,0.7132006912921085,346.801602,25.607317,snia-cosmo,norm,0.0,1.0,2019xug,100.0,None,,,346.8018543934768,25.60663411087378,,0.18155696719884873,,,,,,,,,,
2217,ZTF19adbfhal,0.07056584,1.019e-05,z_gal,58847.46940255541,0.000498604,-0.96951451,0.095723076,1.2695978287047185,4.061862700351936e-05,0.3324317041842593,0.05796888,-4.47e-05,-0.259451901,0.045231444,5.929479002106862e-06,-1.85e-06,-0.010853722,0.019569276,3.1,0,0.5650639931566664,187.287223,3.707088,snia-cosmo,norm,0.0,0.0,2019xhh,100.0,SN Ia,,,187.28674501451164,3.7047695827270863,,0.019573990926146506,8.065901942231477,-1.2356430487532697,-9.368641179471819,2.401138141970005,0.6769270840204435,10.274207821740806,0.053158674606556766,-10.23926163037018,6.965322473596745,0.5870055804523167
