Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,ra_host,dec_host,mass_err,mass,restframe_gz,restframe_gz_err,d_dlr,ANGSEP_ARCSEC,TARGETID,RA,DEC,DESI_TARGET,SPECTYPE,Z,ZWARN,ABS_DIFF,RESIDUAL,residual_centered,VDISP,LOGMSTAR,SFR,AGE,DN4000,ABSMAG01_SDSS_G,ABSMAG01_SDSS_R,sigma_mu_meas2,sigma_mu_meas
972,ZTF19aaeopqn,0.03804996,2.615e-05,z_gal,58513.96432720363,0.000392562,-3.108427411,0.3338447846028528,0.1742524239562044,1.6818584946260904e-05,0.2593973250374213,0.040051878,3.08965887752819e-07,-0.013191111,0.000147445,-1.31e-06,-5.55e-07,0.000711006,0.012591755,3.1,0,4.958291248611787e-20,199.74858,32.974644,snia-pec,91bg,1.0,0.0,2019abk,100.0,199.7479540533783,32.97395711665693,0.1096585609973065,9.673,1.26469653,0.022627416998,0.7197176474961241,0.0,39632940975523287,199.7479540533783,32.97395711665693,5764607523034234880,GALAXY,0.0380536979979772,0,3.7379979771975935e-06,-3.7379979771975935e-06,0.612119590356329,125.0,9.706165,0.0,10.357586,1.8090101,-17.613777,-18.508839,0.009910903390513166,0.0995535202316481
973,ZTF19aaeoqkk,0.06930955,1.161e-05,z_gal,58517.94746162012,0.000880011,0.1166146618972779,0.007958587,0.1385579804555163,2.896153343272576e-05,0.1114379011445279,0.029199907,-1.63e-07,-0.003923609,2.93914172174439e-05,-7e-07,-6.94e-07,-0.000228192,0.014301652,3.1,0,0.2780085463690916,224.046105,33.468202,snia-cosmo,norm,1.0,1.0,2019abg,100.0,224.0462054220565,33.4683200753901,0.1113597772986279,8.984,0.72369653,0.031764760349,0.2664898033808875,0.0,39632951436117155,224.0462054220565,33.4683200753901,5764607523034234880,GALAXY,0.0693096396819212,0,8.968192120872853e-08,-8.968192120872853e-08,-0.1052042143541243,125.0,8.842911,0.006572549,5.7288,1.1837944,-17.227705,-17.596231,0.004802337737426239,0.06929890141572403
974,ZTF19aaeoqst,0.05957972,1.376e-05,z_gal,58525.0,0.00071143,5.0,0.2877349624305781,0.010358783,2.4551589395863e-05,0.008290816,0.032526437,-2.18e-18,-7.92e-25,1.6275791835793022e-14,-4.76e-18,-6.68e-07,3.5387319644335255e-14,0.052892253,3.1,0,5.524223690461773e-205,245.683295,24.01937,snia-pec,csm,0.0,0.0,2019agi,70.0,245.68360186029065,24.02040149591295,0.1044030650891055,9.53,0.96069653,0.027802877549,0.7831632700770149,0.0,39628352406948628,245.68360186029065,24.02040149591295,5764607523034234880,GALAXY,0.0595804614705377,0,7.414705376976305e-07,-7.414705376976305e-07,0.3970873814580216,125.0,9.404368,0.0,6.309708,1.614656,-17.692446,-18.391907,0.005028757664642279,0.07091373396347339
975,ZTF19aaephty,0.03867202,1.556e-05,z_gal,58514.22713586619,0.001940162,-4.999999978,-0.388103745,0.6841330948191171,0.000452237,8.076066512403795,1.3076973990995957,0.000163524,3.2126142858028725e-06,-0.172842157,4.814894947560092e-10,-0.000471983,-6.37e-08,0.032740246,3.1,0,0.0,9.81592,6.688421,snia-cosmo,norm,0.0,0.0,2019aex,100.0,9.815442425956682,6.688478136650257,0.1156027681329474,10.75,1.50169653,0.018384776311,0.1949738763233092,0.0,2842686696456193,9.815442425956682,6.688478136650257,4611686018427387904,GALAXY,0.0386125684993367,0,5.945150066330451e-05,5.945150066330451e-05,0.7403838501950837,207.83842,11.006247,0.0,12.533488,2.0004256,-19.779524,-20.83315,16.030527883210492,4.003814166917652
979,ZTF19aafmfxg,0.04798486,1.759e-05,z_gal,58528.40208553392,0.002914364,0.6673315994101141,-0.013871849,0.257196239,0.000111534,0.2580554981434507,0.039731547,9.92029542944598e-06,-0.019979046,-0.003142742,-1.19e-05,-2.78e-06,-0.002146218,0.024991857,3.1,0,2.6536807103618413e-05,162.952676,8.841018,snia-cosmo,91t,1.0,1.0,2019ahr,100.0,162.95225942249868,8.840944685733994,0.1030776406404415,9.188,0.75669653,0.029732137495,0.4003153501590762,0.0,39627998193781412,162.95225942249868,8.840944685733994,5764607523034234880,GALAXY,0.0479885290747008,0,3.669074700805852e-06,-3.669074700805852e-06,-0.4192596923947675,108.76235,9.161532,0.011670874,5.837788,1.1146103,-17.414278,-18.02467,0.015311917005130637,0.1237413310302206
980,ZTF19aafmhcl,0.06935096,1.143e-05,z_gal,58526.812547117406,0.001394794,0.7712104227598069,-0.105890592,0.4464332768620807,9.25985815035858e-05,0.3699198279374668,0.0577852,-4.65e-06,-0.109142662,0.010164607,-1.25e-05,-4.93e-06,0.002070969,0.028107812,3.1,0,0.9995982428124204,132.335991,11.198915,snia-cosmo,91t,1.0,1.0,2019ano,100.0,132.33532615060196,11.197969792422228,0.1062826420446913,9.215,0.66669653,0.035341194094,1.7314236483826548,0.0,39628057228610959,132.33532615060196,11.197969792422228,5764607523034234880,GALAXY,0.0693520069354792,0,1.0469354791986518e-06,-1.0469354791986518e-06,-0.154643802582914,306.23688,9.019516,0.03672061,6.0145345,1.0392715,-17.795364,-18.204302,0.017443966782825303,0.1320756100982513
982,ZTF19aafmwfc,0.08061758,1.266e-05,z_gal,58519.823417207685,0.000377588,0.8560623580433603,0.1629663199378608,0.6099111918883864,4.951813897143161e-05,0.6920883573947465,0.095996259,1.8992546835846147e-05,-0.116909285,-0.036920882,-2.39e-05,-4.4e-06,0.032885813,0.021135474,3.1,0,0.008830914,193.350795,0.460749,snia,,0.0,1.0,2019agl,100.0,193.3509001426554,0.4611542580054641,0.1046947945219818,9.913,0.94169653,0.020615528128,0.7427545141964235,0.0,39627800050665731,193.3509001426554,0.4611542580054641,5764607523034234880,GALAXY,0.0806177269198402,0,1.4691984021042437e-07,-1.4691984021042437e-07,0.1137618704769209,85.19263,9.891082,0.15706323,6.2583966,1.4644357,-18.569225,-19.278456,0.030979045607196803,0.17600865208050656
985,ZTF19aafnecv,0.03862097,1.002e-05,z_gal,58520.0,0.003165296,0.1256179214662419,-0.067479673,0.053597818,0.000119252,0.1103438640276717,0.0310379,-2.51e-15,2.2209737892767608e-11,6.99314883144585e-13,-5.68e-06,-3.03e-06,0.000237697,0.046853951,3.1,0,0.7486327510145236,255.268361,25.869776,snia-cosmo,norm,1.0,1.0,2019ago,100.0,255.268712025002,25.8688822983892,0.1035808862676893,9.482,0.63469653,0.019104973175,1.204992337287493,0.0227553084521067,39628390960994024,255.26870598148457,25.868885520652164,5764607523034234880,GALAXY,0.0386204035065239,0,5.664934761007157e-07,5.664934761007157e-07,0.0540880334593083,340.85168,9.478355,0.19266485,5.8536787,1.1278511,-18.443256,-18.835728,0.004998054539323604,0.07069692029589128
987,ZTF19aafwrhf,0.05274621,2.302e-05,z_gal,58836.84112860325,0.001029677,-2.637035861,0.2496726395416383,0.098683791,9.17409353131958e-05,0.1968093230026064,0.067804303,-2.82e-06,0.011670661,0.002084027,-8.53e-06,-6.05e-06,0.0054829,0.021853492,3.1,0,1.0,123.610777,9.645675,snia-cosmo,norm,1.0,1.0,2019wis,100.0,123.610741635749,9.64555881930081,0.1421302219797042,9.982,1.37869653,0.017691806013,0.189600848382577,0.0135534696551661,39628021409254710,123.61074507232443,9.645557177466712,5764607523034234880,GALAXY,0.052752096704711,0,5.886704711001445e-06,-5.886704711001445e-06,-0.8350407097699701,251.97021,10.067148,0.045146015,11.325274,1.9906014,-18.015802,-19.030794,0.011729564371129545,0.10830311339536618
990,ZTF19aagmpeq,0.06160913,1.74e-05,z_gal,58526.41200794573,0.001142148,1.036796900401138,-0.058487438,0.2885042027664894,3.698901592350727e-05,0.2168674438696723,0.036957333,8.590170243738454e-07,-0.049932986,-0.000313261,-1.57e-06,-9.8e-07,-0.000110648,0.015102938,3.1,0,0.8978785772618199,179.678552,52.095058,snia-cosmo,norm,1.0,1.0,2019akf,100.0,179.68048499057167,52.09414042994496,0.1187265766372466,9.16,0.79069653,0.051739733281,2.278959399127264,0.0,39633278579245863,179.68048499057167,52.09414042994496,5764607523034234880,GALAXY,0.0615567042759804,0,5.242572401959605e-05,5.242572401959605e-05,0.2291185412188525,125.0,9.166672,0.02262106,6.161085,1.1898148,-17.567326,-18.105263,0.010048984600066004,0.10024462379632139
991,ZTF19aagmsrr,0.02321267,1.263e-05,z_gal,58529.43096307272,0.008398701,0.5466729188643801,-0.048967102,0.1838731969728542,0.000290734,0.1511283565426388,0.032123462,2.0890902910293667e-06,-0.005782319,-0.000802926,-9.19e-06,-7.3e-06,-0.000748512,0.019182551,3.1,0,0.6033694307404918,159.409931,37.458184,snia-cosmo,norm,1.0,1.0,2019aik,100.0,159.40803440454917,37.455691166050045,0.1062826420446913,10.818,1.37969653,0.019104973175,0.7402748493022246,0.0,39633029391451612,159.40803440454917,37.455691166050045,5764607523034234880,GALAXY,0.0232130690839247,0,3.990839246986733e-07,-3.990839246986733e-07,0.135768080251978,232.53006,11.1699705,0.0,12.450397,1.9831991,-20.190125,-21.18027,0.006950827175389885,0.08337162092336867
993,ZTF19aahjhoy,0.01371287,1.078e-05,z_gal,58521.84807606819,0.001737642,-3.042293159,0.5793316645414797,0.2003319635150546,7.30225869746727e-05,0.1468125632280408,0.039808785,-4.01e-06,0.006814353,0.001073486,-1.24e-06,-2.49e-06,0.000161169,0.0139802,3.1,0,2.045387534153395e-28,184.880145,49.814177,snia-pec,91bg,0.0,0.0,2019arb,100.0,184.8837422771826,49.81573479939488,0.1920833152566875,10.508,1.34769653,0.019104973175,0.4664821898511774,2.289999370653732e-11,39633244206925946,184.8837422771826,49.81573479939488,5764607523034234880,GALAXY,0.0137053633363562,0,7.50666364380051e-06,7.50666364380051e-06,0.5143933295412104,193.62115,10.748808,0.0,12.620868,2.0936325,-19.549768,-20.501253,0.007975678214304917,0.08930665268783125
997,ZTF19aahuian,0.06877665,1.409e-05,z_gal,58525.65601099719,0.000517523,-1.695621592,0.043249865,0.6192095836777298,2.712282970431662e-05,0.5042483493478163,0.048896269,6.603617841842309e-06,-0.176861292,-0.004583141,-5.61e-06,-1.03e-06,0.003312348,0.022878178,3.1,0,0.6120441421498202,130.901575,47.253571,snia-cosmo,norm,1.0,1.0,2019ard,100.0,130.90093434937492,47.2532269100804,0.1109233969908963,8.912,0.48569653,0.094254973344,1.289415354687541,0.0,39633203442484442,130.90093434937492,47.2532269100804,1152921504606846976,GALAXY,0.0687771980367091,0,5.480367091109661e-07,-5.480367091109661e-07,0.0911669650215643,125.0,8.609428,0.0,5.0201087,1.4194582,-16.642534,-17.082003,0.019339904413917478,0.13906798486322247
1006,ZTF19aailqli,0.05621222,1.038e-05,z_gal,58535.60877626119,0.001321409,0.6825947512393911,0.017691751,0.1361230001675721,4.27187478808257e-05,0.08664387,0.028744104,-8.87e-07,-0.002740468,0.000313996,-5.02e-07,-1.05e-06,-1.98e-06,0.013527523,3.1,0,0.8793739389134586,200.331031,52.778573,snia-cosmo,norm,1.0,1.0,2019avp,100.0,200.3305101286633,52.77917174428214,0.1026109155986827,8.768,0.36269653,0.034669871647,1.061740778028513,6.189108804535973e-11,39633289899673240,200.3305101286633,52.77917174428214,5764607523034234880,GALAXY,0.0562156342670169,0,3.41426701690184e-06,-3.41426701690184e-06,-0.0107823525321784,125.0,8.686475,0.05827756,5.3642373,1.3393042,-17.045404,-17.353395,0.003981380521194038,0.06309818159974215
1008,ZTF19aailteb,0.07729046,1.435e-05,z_gal,58528.00824059568,0.000846078,0.5740380012428646,-0.035748398,0.2940488738458953,3.0685920281631847e-05,0.2316047531542681,0.033190477,1.138575540980593e-06,-0.0481018,-0.001513691,-2.69e-06,-8.33e-07,0.001647461,0.014136601,3.1,0,0.063710698,229.485749,37.113998,snia,,1.0,1.0,2019ana,100.0,229.48797219770583,37.11358808633685,0.1056219674120871,9.409,0.75969653,0.039395431207,2.3755067598641504,0.0,39633020688271091,229.48797219770583,37.11358808633685,5764607523034234880,GALAXY,0.0772797588404038,0,1.0701159596199217e-05,1.0701159596199217e-05,-0.1047514791613934,125.0,9.402193,0.14587729,6.2149987,1.3597218,-18.19434,-18.665058,0.006147620887400309,0.07840676557160299
1014,ZTF19aajwdux,0.07548877,1.022e-05,z_gal,58525.64316397707,0.000913779,-0.061725617,-0.147854719,1.561364469864202,0.000121176,0.6767236978437736,0.1046730937297715,-4.87e-05,-0.781614867,0.058203495,-2.39e-05,-1.21e-05,0.009268603,0.037384401,3.1,0,0.020464941,175.797952,-8.623481,snia,,0.0,0.0,2019aki,100.0,175.79833274959995,-8.6233989734992,0.1023914058893616,9.429,0.58969653,0.023853720884,0.7729650886127543,0.0,39627582924130083,175.79833274959995,-8.6233989734992,5764607523034234880,GALAXY,0.0754888328902593,0,6.289025930583669e-08,-6.289025930583669e-08,0.1058045114477153,125.0,9.483437,0.32732424,6.213514,1.1864424,-18.513657,-18.865576,0.0467174082254519,0.21614210192706995
1024,ZTF19aakiyly,0.06618539,1.497e-05,z_gal,58539.628775378245,0.001052728,0.5593715740780718,-0.070766266,0.5058520824386505,4.365019607341088e-05,0.2237530801921706,0.034582041,-9.11e-06,-0.068280953,0.004540868,4.855882682792201e-07,-1.26e-06,-0.001110641,0.027276969,3.1,0,0.800130621,217.836927,23.422358,snia-cosmo,norm,1.0,1.0,2019avy,100.0,217.83737070731985,23.42275135014105,0.1033247308247159,9.479,0.87569653,0.034885527085,0.6847056456073707,0.0,39628340906168684,217.83737070731985,23.42275135014105,5764607523034234880,GALAXY,0.0661849864212776,0,4.035787223993781e-07,4.035787223993781e-07,0.1160954006519112,125.0,9.425081,0.19223906,5.985512,0.99801624,-17.948627,-18.548578,0.007430126004111533,0.08619817865889935
1025,ZTF19aakizps,0.05514175,1.337e-05,z_gal,58529.79010038427,0.001070208,-2.523236034,-0.041291476,0.8694628865523555,0.000103586,0.6860236818422188,0.082913303,7.048250368381369e-05,-0.419500872,-0.047025467,-4.38e-05,-7.37e-06,0.018020552,0.051088587,3.1,0,0.8181956056000071,211.84127,-1.092378,snia-cosmo,norm,0.0,1.0,2019amo,100.0,211.8418965412705,-1.096396763444619,0.1407160260951111,10.596,1.26069653,0.017691806013,1.4675565573870466,0.0,39627764122257045,211.8418965412705,-1.096396763444619,5764607523034234880,GALAXY,0.0551272488107042,0,1.4501189295801352e-05,1.4501189295801352e-05,-0.071482151904064,130.42294,10.782451,0.0,10.3801155,1.9703435,-19.948338,-20.89577,0.038064899573184735,0.19510227977444225
1027,ZTF19aakjesi,0.02884524,1.061e-05,z_gal,58555.05176399103,0.000988089,2.2569966904668486,0.3752361484883293,2.747501275734976e-05,3.547309798777431e-05,0.1495753219589137,0.032694761,-5.51e-14,2.713101825835593e-11,2.2904217197063497e-11,-8.06e-07,-9.3e-07,-0.001372095,0.044177124,3.1,0,0.0,270.26748,30.461686,snia-cosmo,norm,1.0,0.0,2019ayb,76.82926829268293,270.2676946707374,30.46152978163097,0.1014347080638575,8.401,0.23469653,0.032649655435,0.4734549932707454,0.0,39628492488318589,270.2676946707374,30.46152978163097,5764607523034234880,GALAXY,0.0288454094748924,0,1.6947489239749205e-07,-1.6947489239749205e-07,0.9582721484032496,214.04659,8.349739,0.009563809,6.0638795,1.2405982,-16.133802,-16.516214,0.007424908690389586,0.08616790986434326
1028,ZTF19aakjfaz,0.04007712,1.202e-05,z_gal,58527.96649210759,0.001074169,-1.49618261,0.3763042046418288,0.848580912,0.000107911,0.3161371728691718,0.079650727,-7.31e-05,-0.161115063,0.051311501,6.49339506570033e-06,-7.8e-06,-0.009113009,0.028563261,3.1,0,0.3570921189972393,267.343886,44.518294,snia,,0.0,1.0,2019bgg,100.0,267.3438094140905,44.51778720362858,0.107335921293852,10.119,1.19969653,0.019849433241,0.4764940184457082,0.0,39633158638932890,267.3438094140905,44.51778720362858,5764607523034234880,GALAXY,0.0400720748476378,0,5.045152362201377e-06,5.045152362201377e-06,-0.4682662657784426,164.65959,10.404794,0.14481913,8.14767,1.5933974,-18.803783,-19.616758,0.03217440731815822,0.17937225905406393
1033,ZTF19aaklnni,0.03632275,1.003e-05,z_gal,58390.00000000955,0.000673998,4.999999976232116,1.1999988047138344,1.1049861845676787,2.8350686238882896e-05,0.2298898818601547,1.3878197908762748,-5.63e-12,-4.58e-16,6.67788169594155e-13,7.025534064635146e-13,6.26865178549422e-10,-1.29e-13,0.060099259,3.1,0,2.127080191410145e-05,107.472556,54.968908,snia-cosmo,norm,0.0,0.0,2018gec,100.0,107.4707419124399,54.96859864861796,0.1014347080638575,10.57,1.10969653,0.018384776311,0.6917450152043911,3.434999055980598e-11,39633321172405859,107.4707419124399,54.96859864861796,5764607523034234880,GALAXY,0.0371294793664729,0,0.0008067293664728,-0.0008067293664728,-1.2155480017473366,129.42958,11.350408,0.08521821,11.983413,1.5790768,-20.175724,-20.922316,17.92046702392806,4.233257259360464
1037,ZTF19aaknacv,0.0389445,1.112e-05,z_gal,58531.580359896114,0.003521585,-0.138546657,-0.044269028,2.474007456,0.000429658,0.6449908550480035,0.062998131,-0.000606672,-1.253211305,0.062053693,4.9759197681273935e-06,-2.18e-05,-0.004567947,0.04045732,3.1,0,0.7334486362845312,161.265547,0.104537,snia-cosmo,norm,0.0,0.0,2019akg,100.0,161.26837005014903,0.1048170634426918,0.1028396810574595,10.606,0.97369653,0.019104973175,0.668646476868236,0.0,39627787434197596,161.26837005014903,0.1048170634426918,5764607523034234880,GALAXY,0.0389445024602877,0,2.460287702732432e-09,-2.460287702732432e-09,-0.1934094954613421,114.16543,10.994942,0.06895617,6.286708,1.5475745,-20.418005,-21.192053,0.02808545704979767,0.16758716254474168
1047,ZTF19aakpcfi,0.06332482,2.055e-05,z_gal,58547.22418590445,0.001036962,1.6234952597838932,-0.038170685,0.1326941203296883,3.194916929551476e-05,0.1187600761113318,0.028572893,4.236357245170297e-07,-0.007818222,-0.000231132,-5.02e-07,-7.52e-07,-0.000451995,0.055535282,3.1,0,0.7544745333918372,246.247811,23.175699,snia-cosmo,norm,1.0,1.0,2019bar,100.0,246.2531701809572,23.17907378762044,0.116619037896906,10.915,1.31869653,0.018439088915,2.4894826439831004,1.9122830188234784e-10,2851870871650304,246.2531701809572,23.17907378762044,4611686018427387904,GALAXY,0.0632779857553468,0,4.683424465320996e-05,4.683424465320996e-05,0.3036429032713315,201.006,11.260883,0.0,11.707421,1.8168005,-20.34091,-21.297382,0.004881129127798747,0.06986507802757216
1048,ZTF19aakpcfy,0.07825691,1.044e-05,z_gal,58546.10526074042,0.000910539,2.0476443277050262,-0.028262561,0.1843949385729502,2.752300427579917e-05,0.136757242,0.028557928,-2.56e-08,-0.015556305,0.000349341,-2.63e-07,-6.42e-07,-0.000725276,0.023452894,3.1,0,0.1497365564406968,246.715526,29.385606,snia-cosmo,91t,1.0,1.0,2019bas,99.2,246.7167027557719,29.387210882006418,0.1046947945219818,9.973,0.79169653,0.023600847442,1.809484485716956,0.0,39628471193832618,246.7167027557719,29.387210882006418,5764607523034234880,GALAXY,0.0782564447435256,0,4.652564744023202e-07,4.652564744023202e-07,3.687047797740206e-05,394.28946,9.875857,0.76200134,6.2387233,1.3418415,-19.186758,-19.77183,0.005281060947211134,0.0726709085343725
1050,ZTF19aakpmoy,0.03649322,1.205e-05,z_gal,58542.69457575012,0.002582151,4.999985538339298,0.1563563377358896,2.226153097752104,0.000182362,9.701608076938031,0.093007077,-0.000269042,0.005513273,-0.015651921,1.17025607424972e-06,-9.01e-06,-0.000487345,0.038086213,3.1,0,0.0,65.872432,-15.766815,snia-cosmo,norm,0.0,0.0,2019awq,100.0,65.87394401821396,-15.765338586616911,0.1100727032465361,10.166,1.17669653,0.018439088915,1.0796391422088567,0.0,39627409821013872,65.87394401821396,-15.765338586616911,5764607523034234880,GALAXY,0.0364927402756872,0,4.797243128018547e-07,4.797243128018547e-07,0.4988123790178278,138.69931,10.331486,0.0,9.978661,1.8206791,-18.965763,-19.85137,2.4730602823458607,1.5725966686807717
1055,ZTF19aaksrgj,0.08654726,1.192e-05,z_gal,58549.52372712084,0.000539054,1.021832974844926,0.033225613,0.2393121297172911,1.889992112362346e-05,0.1856651581091339,0.033629737,6.973993944313417e-07,-0.011246514,-0.001455381,-8.56e-07,-5.08e-07,-0.000263371,0.021399329,3.1,0,0.02011484,189.526642,8.046285,snia-cosmo,91t,1.0,1.0,2019bbd,100.0,189.52612240171567,8.045880983055032,0.1046947945219818,10.509,1.03469653,0.020615528128,0.5400940090555888,4.05243861005438e-10,39627980690952696,189.52612240171567,8.045880983055032,5764607523034234880,GALAXY,0.0859177378285223,0,0.0006295221714777,0.0006295221714777,-0.0134968767234973,101.767746,10.603567,0.5411514,6.3197727,1.5950559,-19.888008,-20.662645,0.007419653798814462,0.0861374123062358
1068,ZTF19aalaxsa,0.11629501,1.014e-05,z_gal,58549.98787,0.000442931,-0.059192666,-0.044938228,0.1720757213079196,1.856379012191177e-05,0.2538987301112898,0.054897892,9.752822885316282e-08,0.006237966,-0.0012729,-2.57e-06,-4.45e-07,0.003475217,0.01137469,3.1,0,0.4584610686528452,172.773253,57.437963,snia,,1.0,1.0,2019blf,100.0,172.77263979484954,57.43820353711018,0.1019803902718557,10.29,0.93869653,0.027459060435,0.5866741049205298,0.0,39633355515364743,172.77263979484954,57.43820353711018,5764607523034234880,GALAXY,0.1162952487449782,0,2.387449781898754e-07,-2.387449781898754e-07,-0.4195942524447957,125.0,10.2905855,0.9257255,5.325845,1.1292137,-19.768772,-20.361225,0.02372680380660043,0.15403507330020794
1069,ZTF19aalbzoh,0.0849651,1.124e-05,z_gal,58548.00505455278,0.000563747,-0.464394413,-0.052826393,0.1629413639893755,2.331366542292348e-05,0.2134861813341065,0.03449219,1.7985673060476116e-07,-0.008799383,-8.99e-05,-2.48e-06,-5.97e-07,0.000163309,0.082947285,3.1,0,0.015406805,267.790465,21.443876,snia-cosmo,norm,1.0,1.0,2019bys,100.0,267.7934748384153,21.44537974533091,0.1017889974407843,10.575,0.99669653,0.022022715546,2.1319006948320705,0.0,39628296987609849,267.7934748384153,21.44537974533091,5764607523034234880,GALAXY,0.0849651482985721,0,4.82985721000917e-08,-4.82985721000917e-08,0.0049500863028413,107.285545,11.002124,1.3591787,11.812532,1.3919443,-20.711967,-21.415358,0.008605467104437535,0.09276565692344088
1073,ZTF19aaldqvh,0.09939272,2.914e-05,z_gal,58546.99388323156,0.00047442,0.2249399803167697,-0.016429588,0.2404161581944208,1.8137303502967515e-05,0.2325367869265248,0.034397967,1.069358769986026e-06,-0.015271543,-0.002141715,-1.73e-06,-4.94e-07,0.000922001,0.011593192,3.1,0,0.002618893,160.996337,51.112703,snia,,1.0,1.0,2019bev,100.0,160.99639206460822,51.11320063917657,0.1141271221051332,10.692,0.90269653,0.024413111231,0.3295435210668841,0.0,39633263286816035,160.99639206460822,51.11320063917657,5764607523034234880,GALAXY,0.0993966687901922,0,3.948790192193075e-06,-3.948790192193075e-06,-0.1702769793428586,112.80715,10.931341,1.9575661,11.783555,1.5057212,-20.458529,-21.092514,0.007584854839426852,0.08709107209942275
1080,ZTF19aalrtfm,0.04748125,1.052e-05,z_gal,58543.17793944919,0.000599676,-1.01395998,0.302540077,1.7347456627430802,4.081453394386337e-05,0.7350109938321914,0.063267588,-2.89e-05,-1.114719568,0.040348467,7.529904583112569e-06,-2.19e-06,-0.014225905,0.082024505,3.1,0,0.3416447632004802,243.936878,1.375047,snia-cosmo,norm,0.0,0.0,2019azr,100.0,243.9370116418912,1.3741486280954314,0.1104943437466371,10.118,0.99969653,0.019104973175,0.4244644414871525,1.02288728436984e-10,39627819017310660,243.9370116418912,1.3741486280954314,5764607523034234880,GALAXY,0.0474815528104724,0,3.028104723981629e-07,-3.028104723981629e-07,0.0869458258938777,253.63124,10.488123,0.57446605,12.570695,1.711702,-19.09215,-19.79199,0.04186165289747151,0.20460120453572972
1082,ZTF19aaluprf,0.05606346,1.611e-05,z_gal,58558.83661726164,0.000964244,-0.96527379,0.07830683,0.521317347,4.805601979435267e-05,0.3391766975741259,0.044430933,-1.16e-05,-0.093263033,0.006547826,-1.39e-06,-1.74e-06,0.000179014,0.040300954,3.1,0,0.6302654793357885,126.816258,-0.208449,snia-cosmo,norm,0.0,1.0,2019btt,100.0,126.81632704501806,-0.2086251445489364,0.105304320899002,10.074,1.14469653,0.019849433241,0.1789835825537027,8.945310041616138e-14,39627780815586788,126.81632704501806,-0.2086251445489364,5764607523034234880,GALAXY,0.0560661125151526,0,2.652515152599954e-06,-2.652515152599954e-06,-0.1112066981138006,98.15307,9.999389,0.0,6.3351893,1.7500699,-18.701126,-19.572866,0.012611968194228152,0.11230301952409005
1084,ZTF19aalveag,0.05078428,1.024e-05,z_gal,58557.50031150656,0.000993867,-1.074152473,0.014323615,0.215413196,3.436480208195814e-05,0.1153155408919026,0.030707772,-1.37e-06,-0.009291553,0.000636989,-3.22e-07,-8.9e-07,-0.000226193,0.016922244,3.1,0,0.4634464016217053,185.422241,31.708819,snia-cosmo,norm,1.0,1.0,2019bpf,100.0,185.42209718208736,31.708861677845366,0.1049952379872535,9.469,0.74969653,0.019104973175,0.1288587383095307,8.704510540180293e-11,39628517163403450,185.42209718208736,31.708861677845366,5764607523034234880,GALAXY,0.0507847292856897,0,4.492856897006514e-07,-4.492856897006514e-07,0.2566376588081276,125.0,9.458744,0.20621972,6.1655793,1.2187726,-18.0747,-18.604763,0.0049242197425521045,0.07017278491375488
1093,ZTF19aalzmmt,0.06329401,1.477e-05,z_gal,58557.86828053699,0.001319037,0.9741766909640356,-0.058232911,0.1858375355513999,5.505302141649293e-05,0.1982737441639019,0.034188261,-2.22e-06,0.004814435,0.000743935,-6.01e-06,-1.55e-06,0.001857091,0.046621904,3.1,0,0.00447444,226.406855,21.374482,snia-cosmo,91t,1.0,1.0,2019bky,100.0,226.40744239709835,21.37507670000039,0.1118033988749895,9.407,0.81169653,0.031827660926,0.8072751345705951,0.0,39628296337494877,226.40744239709835,21.37507670000039,5764607523034234880,GALAXY,0.0632926641804841,0,1.3458195158994046e-06,1.3458195158994046e-06,0.0008104180845833,139.58904,9.390623,0.09114047,6.2299123,1.1993687,-18.04476,-18.612875,0.005920862425740176,0.07694714046499827
1098,ZTF19aambzqh,0.0501142,1.662e-05,z_gal,58545.78485740933,0.001208435,-2.329288622,-0.088137384,0.6237017853127327,6.232168988626894e-05,0.326157977,0.053756525,1.867918614293948e-05,-0.140547893,-0.015139923,-9.19e-06,-2.66e-06,0.003998155,0.054455484,3.1,0,0.226509779,248.606033,11.613839,snia-cosmo,norm,0.0,1.0,2019blp,100.0,248.6056090872019,11.613577529090676,0.1181905241548577,10.274,1.20969653,0.018439088915,0.4023623243920365,0.0,39628065071956630,248.6056090872019,11.613577529090676,5764607523034234880,GALAXY,0.0501190984342361,0,4.898434236101645e-06,-4.898434236101645e-06,0.1859742458818232,124.36026,10.520102,0.0,12.530474,2.0776067,-19.116526,-19.998688,0.016902159838030197,0.13000830680395078
