Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,ra_host,dec_host,mass_err,mass,restframe_gz,restframe_gz_err,d_dlr,ANGSEP_ARCSEC,TARGETID,RA,DEC,DESI_TARGET,SPECTYPE,Z,ZWARN,ABS_DIFF,RESIDUAL,residual_centered,VDISP,LOGMSTAR,SFR,AGE,DN4000,ABSMAG01_SDSS_G,ABSMAG01_SDSS_R,sigma_mu_meas2,sigma_mu_meas,SDSS_g_minus_r
771,ZTF18acqsztr,0.08355048,1.73e-05,z_gal,58988.25693561175,0.000682129,0.7315801119634037,-0.052686843,0.1581526626432605,2.1816824657482244e-05,0.1905895340512241,0.03305638,-9.86e-08,0.008590475,-0.000704805,-8.38e-07,-5.33e-07,-0.000763825,0.025592157,3.1,0,0.010467882,203.674793,8.142629,snia,,1.0,1.0,2020jir,100.0,203.6745346698532,8.14247457257179,0.1100727032465361,10.268,1.07169653,0.020615528128,0.3411628471562286,1.0128667774601438e-10,39627986911105625,203.6745346698532,8.14247457257179,5764607523034234880,GALAXY,0.083553708376105,0,3.228376105002262e-06,-3.228376105002262e-06,0.0274892733014127,166.3356,10.536844,0.11128405,9.99781,1.537261,-19.363037,-20.186535,0.0082981028581408,0.0910939232777953,0.8234980000000007
793,ZTF18acrnfww,0.06470415,1.857e-05,z_gal,58465.73315884367,0.001566493,0.4212317823337603,-0.032632536,0.1661096761745284,4.9280881265768655e-05,0.1067883160600111,0.030235414,-5.35e-07,-0.007984477,0.000148622,-3.31e-07,-1.25e-06,-0.000202361,0.018196597,3.1,0,0.8869894328576193,181.07139,38.999026,snia-cosmo,91t,1.0,1.0,2018jof,100.0,181.07167483196687,39.00038678890692,0.1238103388251562,10.731,1.28969653,0.019209372712,0.5691391100861145,1.1449996853268659e-11,39633058218902613,181.07167483196687,39.00038678890692,5764607523034234880,GALAXY,0.0647094544370814,0,5.304437081396496e-06,-5.304437081396496e-06,-0.4024297687996316,210.30331,10.984237,0.0,12.608786,1.9983776,-20.14225,-21.076962,0.0049487998358278,0.0703477066849221,0.9347120000000011
797,ZTF18acrxppd,0.03679847,1.002e-05,z_gal,58464.61095555054,0.003097952,0.5191861579276311,-0.045650106,0.1964241073364974,0.000101621,0.1146207889973027,0.030850991,-3.69e-06,-0.010728913,0.000656593,3.573868156924887e-07,-2.65e-06,-0.000544764,0.009838477,3.1,0,0.4449957279016238,156.514013,64.836497,snia-cosmo,norm,1.0,1.0,2018jfn,100.0,156.51457136005584,64.83619209465223,0.1019803902718557,9.339,0.56569653,0.019849433241,0.3107481846615431,0.0,39633440395496038,156.51457136005584,64.83619209465223,5764607523034234880,GALAXY,0.0367987345251915,0,2.645251915012192e-07,-2.645251915012192e-07,0.1816968375976806,125.0,9.265111,0.3949393,5.9126563,1.1817164,-18.209427,-18.543657,0.0052850043344635,0.0726980352861309,0.33422999999999803
799,ZTF18acryfsy,0.06006285,1.01e-05,z_gal,58217.47507687288,0.001410894,0.7939438962822143,-0.091462608,0.1932993922528112,5.548879140391096e-05,0.1843536125974911,0.034779395,3.034544682927901e-08,0.000702175,-0.000692469,-4.54e-06,-1.58e-06,0.001129957,0.026250741,3.1,0,0.4105787305760341,207.893152,-5.890406,snia-cosmo,norm,1.0,1.0,2018avv,100.0,207.89310268116665,-5.890515195828022,0.1044030650891055,8.88,0.50769653,0.031764760349,0.28762529596854,1.017778956663834e-10,39627643431158369,207.89310268116665,-5.890515195828022,1152921504606846976,GALAXY,0.0600629622374253,0,1.122374252982006e-07,-1.122374252982006e-07,0.1189830457873597,125.0,8.69634,0.11846116,5.458954,1.1754978,-17.330507,-17.59913,0.0065441038873175,0.0808956357742339,0.26862299999999806
806,ZTF18acsohut,0.10033453,2.974e-05,z_gal,58465.69683316376,0.000506838,0.3589698928349064,-0.048357995,0.210318321,2.2781358138951205e-05,0.2994832071200944,0.042489589,-2.85e-07,0.021057833,0.001102531,-2.72e-06,-6.98e-07,-0.000824828,0.059282854,3.1,0,0.060319852,100.04298,54.07923,snia,,1.0,1.0,2018jok,100.0,100.04306553787136,54.07920031797862,0.122065556157337,10.062,1.13469653,0.022803508502,0.1006490548698214,0.0,39633306999850045,100.04306553787136,54.07920031797862,5764607523034234880,GALAXY,0.100340585743801,0,6.055743800997826e-06,-6.055743800997826e-06,-0.1450669135063016,111.472015,10.239608,0.031429514,10.807163,1.8028731,-18.697529,-19.579166,0.0150207073967481,0.1225589955766127,0.8816370000000013
811,ZTF18acspjqd,0.07118651,1.49e-05,z_gal,58465.48562101751,0.000599686,2.1472323917449097,0.1946810311870915,0.531739071,2.693435678901072e-05,0.4935039720745037,0.044555072,-7.98e-07,-0.086985398,0.002231859,-1.91e-06,-9.56e-07,-0.003225077,0.065693998,3.1,0,0.093150524,109.379682,37.697027,snia,,1.0,1.0,2018joo,100.0,109.3790259651091,37.69723471065723,0.1414213562373095,10.368,1.20469653,0.018384776311,0.3803770220044228,0.0,39633033522845510,109.3790259651091,37.69723471065723,5764607523034234880,GALAXY,0.0711834326961434,0,3.077303856596769e-06,3.077303856596769e-06,0.0057271271275922,120.25221,10.636077,0.26813325,7.946559,1.6567247,-19.347168,-20.199701,0.0207757931472232,0.1441381044249688,0.8525330000000011
814,ZTF18acsxpmp,0.07103098,2.148e-05,z_gal,58463.45965948665,0.000731968,0.1052797085354996,-0.017621868,0.1744516327853489,2.7791628015524884e-05,0.1979730122472876,0.034111279,-4.63e-07,-0.006102796,0.000658455,-1.91e-06,-8e-07,0.000751526,0.044778474,3.1,0,0.6751862535100208,10.179026,30.046094,snia-cosmo,norm,1.0,1.0,2018jsx,100.0,10.179517770471428,30.04515356370648,0.1041201229350023,10.007,0.70769653,0.024413111231,0.7787367081822305,1.1449996853268659e-11,39628478252844602,10.179517770471428,30.04515356370648,5764607523034234880,GALAXY,0.0710306569360044,0,3.2306399559700605e-07,3.2306399559700605e-07,0.1151035371088013,125.0,10.450206,0.0,6.3286867,1.5926021,-20.229977,-20.903284,0.0064614858221235,0.0803833678202374,0.6733069999999977
824,ZTF18actasgb,0.03085687,1.2e-05,z_gal,58374.36481584815,0.001246206,0.071770017,0.4662600762517218,0.2742639923708339,5.7207893857527474e-05,0.3263767202293393,0.040538952,-6.23e-06,-0.009013012,0.004138811,-6.48e-06,-2.09e-06,0.00332937,0.03742515,3.1,0,6.246018123924015e-05,65.171952,-14.781265,snia-pec,02es,1.0,1.0,2018gio,100.0,65.17075066573285,-14.780993897182595,0.1109233969908963,11.05,1.39469653,0.019849433241,0.182076958008536,0.0,39627433145535139,65.17075066573285,-14.780993897182595,5764607523034234880,GALAXY,0.0308617880417812,0,4.918041781199617e-06,-4.918041781199617e-06,-0.0706000301501461,296.01544,11.321078,0.0,12.664487,2.1150148,-20.8874,-21.904106,0.0079486854305232,0.0891554004563002,1.0167059999999992
834,ZTF18acurmpd,0.02894325,1.124e-05,z_gal,58236.294298842135,0.004390266,0.4555261028084216,0.029100682,0.1668086758509162,0.000159225,0.2130479708334993,0.035073665,-1.49e-07,-0.006495202,0.000145749,-8.55e-06,-4.57e-06,0.000132284,0.029675856,3.1,0,0.5307192484353946,172.548392,4.415477,snia-cosmo,91t,1.0,1.0,2018awn,100.0,172.5485014089583,4.415639208203953,0.1226417547167358,9.752,1.03569653,0.019849433241,0.1369166869863371,0.0,39627896288970086,172.5485014089583,4.415639208203953,1152921504606846976,GALAXY,0.0289313069423274,0,1.1943057672599703e-05,1.1943057672599703e-05,0.098989331499574,90.95328,9.558033,0.0,5.9429584,1.3748018,-18.268242,-19.081299,0.0078095020296148,0.0883713869395226,0.8130570000000006
835,ZTF18acusbdy,0.06671077,1.099e-05,z_gal,58471.95475060171,0.00104331,-0.203898264,-0.064931914,0.1600730006539379,4.3687524181131054e-05,0.2159142743730719,0.037268235,6.841741136710813e-07,0.004134393,-0.000910079,-3.57e-06,-1.32e-06,0.000417606,0.056821259,3.1,0,0.601727861,108.562119,37.46398,snia-cosmo,norm,1.0,1.0,2018jts,100.0,108.56207974447165,37.46450819569285,0.1023914058893616,9.647,0.61769653,0.029068883707,0.382671163542448,4.0606508727956327e-11,39633028711975985,108.56207974447165,37.46450819569285,5764607523034234880,GALAXY,0.0667107531208712,0,1.687912880299347e-08,1.687912880299347e-08,-0.0320371417656026,106.66765,9.615173,0.2756965,5.940425,1.3489984,-18.80098,-19.309277,0.0085827064760766,0.0926428976019028,0.5082970000000024
836,ZTF18acusbyf,0.02085032,1.013e-05,z_gal,58472.95504074051,0.004655251,-1.487023165,0.1643042598094761,0.1500173026652191,0.000247241,0.150641721,0.043459768,1.017035703594807e-06,0.00317882,-0.000351835,-1.46e-05,-9.78e-06,0.001706347,0.086034122,3.1,0,0.6551125326814403,102.835244,45.644633,snia-cosmo,norm,1.0,1.0,2018jmo,100.0,102.84918782260318,45.64623790186242,0.1004987562112089,9.31,0.58269653,0.023323807579,3.896892764807962,0.0,39633178062754963,102.84918782260318,45.64623790186242,5764607523034234880,GALAXY,0.0208497797218046,0,5.402781953975366e-07,5.402781953975366e-07,0.0374820421532646,125.0,9.436077,0.089407474,5.993097,1.312568,-18.115599,-18.626438,0.0069864541620736,0.0835850115874472,0.5108390000000007
839,ZTF18acusmzo,0.08397558,1.552e-05,z_gal,58225.19678827517,0.000423313,1.398247807506603,0.2189977405090673,0.4299954670859733,5.046645527191936e-05,0.4828580646550086,0.096649221,-7.9e-06,0.038637394,0.017140218,-1.42e-05,-4.73e-06,0.022705071,0.028968538,3.1,0,0.6163236308195033,160.065011,1.888202,snia-cosmo,norm,1.0,1.0,2018avu,100.0,160.0658157044168,1.887714480371272,0.1256025477448606,9.931,1.29169653,0.026907248094,1.0695290466304888,1.431249606658583e-12,39627835731609571,160.0658157044168,1.887714480371272,1152921504606846976,GALAXY,0.0839763976907304,0,8.176907304036085e-07,-8.176907304036085e-07,-0.1881233636003614,254.32004,10.132381,0.0,12.420168,1.4723289,-17.86784,-18.7346,0.0251092988571178,0.1584591393928348,0.8667599999999993
841,ZTF18acusrws,0.03712503,1.096e-05,z_gal,58477.55889136039,0.003180242,0.5758628982677699,-0.052882631,0.081275304,0.000105693,0.10647182,0.03036986,1.11757640554503e-06,-0.001667674,-0.000328271,-2.9e-06,-2.72e-06,0.000139742,0.026284745,3.1,0,0.728734171,182.013971,39.245092,snia-cosmo,norm,1.0,1.0,2018kdx,100.0,182.00825975467228,39.24334868445054,0.1016070863670443,9.825,0.52369653,0.020615528128,1.7482839826262742,0.0,39633062929105828,182.00825975467228,39.24334868445054,5764607523034234880,GALAXY,0.0371253910264252,0,3.610264251996398e-07,-3.610264251996398e-07,0.1646548184924547,111.9883,9.845114,0.7519639,5.7584047,1.4452915,-19.371546,-19.843412,0.0046881115501453,0.0684697856732832,0.4718660000000021
844,ZTF18acutfne,0.03570612,1.019e-05,z_gal,58471.83776921314,0.000939452,-0.681926236,0.4199260288036588,0.1507810415350832,3.79923819943e-05,0.1798461053634757,0.036902262,-8.58e-07,-0.000640754,0.001322038,-1.66e-06,-1.22e-06,0.000565817,0.025340876,3.1,0,0.050536679,207.407229,-6.106187,snia-cosmo,norm,1.0,1.0,2018kgk,100.0,207.4090230067847,-6.106061221079246,0.1026109155986827,10.542,1.16169653,0.019104973175,0.580778728492326,0.0,39627643422770229,207.4090230067847,-6.106061221079246,5764607523034234880,GALAXY,0.0357069866992966,0,8.66699296601936e-07,-8.66699296601936e-07,-0.0678096354249291,132.24242,10.714855,1.5037652,6.144088,1.2677628,-20.031178,-20.758717,0.006884754027091,0.0829744179075156,0.7275390000000002
856,ZTF18acvwhaz,0.1073079,1.079e-05,z_gal,58477.26744213402,0.000407853,-0.337841105,-0.07135973,0.2438319268258055,2.035087359105928e-05,0.3620637601199412,0.045248195,3.522719657637742e-07,0.028678956,-0.000661641,-3.7e-06,-7.62e-07,0.004295704,0.035978188,3.1,0,0.636439958,126.400592,12.19816,snia-cosmo,norm,1.0,1.0,2018khc,100.0,126.40052884813088,12.198240577869706,0.1033247308247159,9.984,0.73369653,0.034928498393,0.0962422028143115,0.0,39628080813180820,126.40052884813088,12.198240577869706,5764607523034234880,GALAXY,0.1073078909814183,0,9.018581700881434e-09,9.018581700881434e-09,-0.1064936987355515,125.0,10.196724,2.1106758,12.510133,1.1387619,-19.675587,-20.138113,0.0119222590845098,0.109189097828079,0.46252600000000044
861,ZTF18acwwowy,0.05507219,1.38e-05,z_gal,58482.29883805674,0.001584625,0.7585609699380887,-0.0493855,0.1249273374232871,5.052234865895783e-05,0.1153628968542209,0.030016447,-6.67e-07,-3.72e-05,9.52229869539397e-05,-8.91e-07,-1.27e-06,-9.97e-05,0.012563455,3.1,0,0.7379346796692627,180.577896,59.256734,snia-cosmo,norm,1.0,1.0,2018kxz,100.0,180.58060160673887,59.256162001373,0.1033247308247159,9.979,0.85869653,0.021400934559,1.038435312495554,1.5691532236840348e-10,39633377862615689,180.58060160673887,59.256162001373,5764607523034234880,GALAXY,0.0550724325384357,0,2.425384357032656e-07,-2.425384357032656e-07,0.0549953554560609,125.0,10.206059,0.12197096,11.18177,1.4810076,-19.15701,-19.77387,0.004905081651087,0.0700362881018621,0.6168599999999991
868,ZTF18acxijqw,0.0817615,1.458e-05,z_gal,58476.05222889061,0.000723275,0.8033508231179991,0.106513755,0.3519315026715048,2.9300950767577905e-05,0.3911498739185717,0.038949362,-1.03e-06,-0.054495189,0.001953527,-4.47e-06,-9.16e-07,0.002360692,0.038629117,3.1,0,0.011356747,13.615131,24.628891,snia-cosmo,91t,1.0,1.0,2018kgv,100.0,13.61500538538093,24.62921222110672,0.1014347080638575,10.079,1.14169653,0.02334523506,0.4738869391963465,1.1449996853268659e-11,39628365392513788,13.61500538538093,24.62921222110672,5764607523034234880,GALAXY,0.0817601076788624,0,1.3923211376054567e-06,1.3923211376054567e-06,-0.4605111180509738,99.594696,10.148918,1.6077062,5.48172,1.6121647,-18.76669,-19.5601,0.0114192306177043,0.1068608001921394,0.793409999999998
870,ZTF18acxyarg,0.04082876,1.219e-05,z_gal,58484.51879929225,0.002056174,-0.094503552,0.016968169,0.1350083807556075,7.230979810637916e-05,0.1589813236285043,0.031680937,9.053209226780826e-07,0.004482797,-0.000492741,-2.45e-06,-1.99e-06,0.000390803,0.046612157,3.1,0,0.9630703431320062,120.110013,42.821445,snia-cosmo,norm,1.0,1.0,2018kij,100.0,120.11040442192493,42.8212755870915,0.1028396810574595,9.182,0.76369653,0.02561249695,0.3367534263519661,3.752403278380494e-11,39633126154045904,120.11040442192493,42.8212755870915,5764607523034234880,GALAXY,0.0408278443318453,0,9.156681546954036e-07,9.156681546954036e-07,0.1054687093547244,147.36015,9.312892,0.0,6.298463,1.2570589,-17.602514,-18.198427,0.0050643907700284,0.0711645330907777,0.5959129999999995
872,ZTF18acyawjf,0.07885243,1.081e-05,z_gal,58481.44916036235,0.000368225,0.06757337,0.2160490586809363,0.2280423892880207,1.6508783977718395e-05,0.1947117762068449,0.039904082,4.293993080926714e-07,-0.012098002,-0.001034233,-8.8e-07,-5.18e-07,-0.001659609,0.023906766,3.1,0,0.7052333221189739,162.94221,-6.885784,snia-cosmo,norm,1.0,1.0,2018ktc,100.0,162.9428959263238,-6.886833222205041,0.1146123902551552,9.682,0.67169653,0.029966648128,1.3329543482058337,1.0157992065125216e-10,39627618655405753,162.9428959263238,-6.886833222205041,5764607523034234880,GALAXY,0.0788517607808032,0,6.692191967944128e-07,6.692191967944128e-07,-0.0963176522051689,215.51477,9.796946,0.69338465,6.153268,1.1243647,-19.364857,-19.784374,0.011285955553782,0.1062353780704997,0.41951699999999903
873,ZTF18acybdar,0.06436144,1.427e-05,z_gal,58486.88774783204,0.001224171,0.7401924552529191,-0.065525116,0.1820544916554354,3.791256320644716e-05,0.1289241340277706,0.029701714,-7.16e-07,-0.009456317,0.000191346,-1.3e-07,-9.47e-07,-0.000256427,0.017222528,3.1,0,0.9286131430781396,176.083431,34.514761,snia-cosmo,norm,1.0,1.0,2018kku,100.0,176.0833783826833,34.514660208203125,0.1096585609973065,8.852,0.77169653,0.046065171225,0.268117287358407,0.0,39632970843160776,176.0833783826833,34.514660208203125,5764607523034234880,GALAXY,0.0643620085774592,0,5.685774591979165e-07,-5.685774591979165e-07,0.0286990766348544,125.0,8.708845,0.0,5.648759,1.5276737,-16.438555,-17.022207,0.0049264785298479,0.0701888775366006,0.5836520000000007
877,ZTF18acynmcp,0.06856741,1.017e-05,z_gal,58473.66230843608,0.00093428,-0.570735118,-0.069500824,0.5007071488107613,3.503925353397452e-05,0.3572359682799103,0.035505971,-2.04e-06,-0.148702592,0.001028107,-1.52e-06,-1.06e-06,0.00138573,0.018877982,3.1,0,0.3708735087094006,7.288473,-0.105409,snia-cosmo,norm,1.0,1.0,2018kil,100.0,7.288273145512509,-0.1053409395237821,0.1161077086157504,8.738,0.49669653,0.041677331968,0.2112125977112864,1.7890620083232284e-13,39627784850507103,7.288273145512509,-0.105340939523782,5764607523034234880,GALAXY,0.0685675411562088,0,1.311562088102125e-07,-1.311562088102125e-07,-0.0193951350663006,125.0,8.570433,0.11910178,5.7802424,1.1582054,-17.412302,-17.604311,0.0083510779190004,0.0913842323325004,0.19200899999999876
895,ZTF18adacoaj,0.10217491,2.122e-05,z_gal,58478.96060343941,0.000292837,-2.129988055,0.1822471246700413,0.3595829407568089,1.752854686534882e-05,0.2424674824067706,0.056315712,2.1534637661756763e-08,-0.009185139,-0.000331158,-9.91e-07,-8.1e-07,-0.002121332,0.045936534,3.1,0,1.3088046109339771e-05,137.315511,13.385497,snia,,1.0,1.0,2018knf,100.0,137.31566716376273,13.3854404595768,0.1244025723206719,11.011,1.39569653,0.022803508502,0.1214857207525255,5.724998426634332e-12,2842849448034310,137.31566716376273,13.3854404595768,4611686018427387904,GALAXY,0.102173292781334,0,1.6172186659973995e-06,1.6172186659973995e-06,-0.6931821032999324,263.65253,11.0067005,0.045837004,12.358101,1.9268795,-19.97005,-20.998583,0.0201578993580638,0.1419785172413905,1.0285329999999995
923,ZTF19aaafgbt,0.1203569,1.02e-05,z_gal,58498.951323605856,0.000255164,1.3380514161771122,-0.004427391,0.2848715205000189,1.079656845933788e-05,0.4144984631514648,0.03932947,5.9316601612922e-07,-0.015001949,-0.001328027,-2.5e-06,-3.2e-07,0.002862763,0.01433816,3.1,0,0.7099883374783719,197.006913,42.013782,snia,,1.0,1.0,2019qj,100.0,197.0062224698773,42.013900169908766,0.1118033988749895,9.663,0.64869653,0.033615472628,0.6556864984006523,1.5204118950004932e-10,39633113680186087,197.0062224698773,42.013900169908766,1152921504606846976,GALAXY,0.120356912310612,0,1.2310612002019994e-08,-1.2310612002019994e-08,0.1988847965920719,125.0,9.786727,0.0,6.062821,1.1818187,-19.685434,-19.999647,0.0132020871397089,0.1149003356814457,0.31421299999999874
928,ZTF19aaaonuk,0.05038431,1.513e-05,z_gal,58492.52629495153,0.000301565,-2.587585847,0.3060730065210503,0.4353660942724673,1.532814777285423e-05,0.202434035,0.045179134,1.6978409089937814e-06,-0.065273454,-0.006889834,-6.29e-07,-6.28e-07,0.001499934,0.025976234,3.1,0,0.002179376,163.708502,-7.380991,snia-pec,91bg,1.0,1.0,2019cp,100.0,163.71433332,-7.38089377,0.1523975065412817,10.551,1.28969653,0.018439088915,3.6876644955731774,0.0025637829457941,39627606672278982,163.71433322672792,-7.38089447612924,5764607523034234880,GALAXY,0.0503985771531726,0,1.4267153172597968e-05,-1.4267153172597968e-05,0.4373160019525386,199.41629,10.653041,0.00019498455,11.734497,1.9628626,-19.316044,-20.282906,0.0085510277290628,0.092471767199848,0.966861999999999
935,ZTF19aabvfwn,0.04131744,1.647e-05,z_gal,58501.85087519363,0.001737884,-1.39440609,0.004214223,0.1648487031925469,6.912745037504291e-05,0.3071796043382577,0.036856782,-1.68e-06,0.029807344,-0.001281402,-9.43e-06,-1.96e-06,0.000571236,0.034619808,3.1,0,0.3288360875638171,129.06155,-5.350544,snia-cosmo,norm,1.0,1.0,2019jf,100.0,129.0584966281194,-5.35108507107314,0.1794463708186933,10.398,1.30969653,0.018439088915,1.3540068696629837,0.0,39627660158046653,129.0584966281194,-5.35108507107314,5764607523034234880,GALAXY,0.0413178998933586,0,4.598933586036358e-07,-4.598933586036358e-07,0.092371155145237,152.78679,10.665983,0.0,12.573171,1.9425521,-19.370296,-20.33542,0.0107756917465264,0.1038060294324294,0.9651239999999994
940,ZTF19aacijie,0.06158193,1.515e-05,z_gal,58502.25401703869,0.000907861,-1.839959038,-0.089393958,0.092859529,3.053406124320986e-05,0.1443648990076707,0.030702406,-2.29e-08,0.00424323,-0.000368444,-1.12e-06,-8.22e-07,0.000649413,0.010516304,3.1,0,0.9999999999777204,143.865715,53.77018,snia-cosmo,norm,1.0,1.0,2019qb,100.0,143.8672614345825,53.763037641559954,0.1407160260951111,10.226,1.30169653,0.018439088915,6.458633869343013,0.0,39633303854121306,143.8672614345825,53.763037641559954,1152921504606846976,GALAXY,0.0615859368350545,0,4.006835054498614e-06,-4.006835054498614e-06,0.1133607754645851,151.71034,10.401956,0.0,10.616659,2.1305766,-19.138912,-20.097422,0.0044340522884837,0.0665886798824228,0.9585100000000004
965,ZTF19aadyioa,0.05341924,1.113e-05,z_gal,58516.72247735832,0.001604306,-0.267180021,-0.021057034,0.163242174,7.773751102276591e-05,0.1992686830182296,0.036572939,4.159434840586263e-06,-0.015391812,-0.001613063,-1.03e-05,-2.43e-06,0.002865713,0.026365357,3.1,0,0.496236757,236.784016,33.214165,snia,,1.0,1.0,2019abl,100.0,236.7825174938013,33.21428490958915,0.1026109155986827,9.184,0.54469653,0.02941088234,1.7108164271405617,2.5680662681555507e-10,39632946562335794,236.7825174938013,33.21428490958915,5764607523034234880,GALAXY,0.0534217693482766,0,2.529348276603116e-06,-2.529348276603116e-06,-0.1401839985668864,125.0,9.228402,0.024185967,8.520931,1.292727,-18.122475,-18.576256,0.0056291746391523,0.0750278257658608,0.4537809999999993
973,ZTF19aaeoqkk,0.06930955,1.161e-05,z_gal,58517.94746162012,0.000880011,0.1166146618972779,0.007958587,0.1385579804555163,2.896153343272576e-05,0.1114379011445279,0.029199907,-1.63e-07,-0.003923609,2.93914172174439e-05,-7e-07,-6.94e-07,-0.000228192,0.014301652,3.1,0,0.2780085463690916,224.046105,33.468202,snia-cosmo,norm,1.0,1.0,2019abg,100.0,224.0462054220565,33.4683200753901,0.1113597772986279,8.984,0.72369653,0.031764760349,0.2664898033808875,0.0,39632951436117155,224.0462054220565,33.4683200753901,5764607523034234880,GALAXY,0.0693096396819212,0,8.968192120872853e-08,-8.968192120872853e-08,-0.1052042143541243,125.0,8.842911,0.006572549,5.7288,1.1837944,-17.227705,-17.596231,0.0048023377374262,0.069298901415724,0.36852599999999924
979,ZTF19aafmfxg,0.04798486,1.759e-05,z_gal,58528.40208553392,0.002914364,0.6673315994101141,-0.013871849,0.257196239,0.000111534,0.2580554981434507,0.039731547,9.92029542944598e-06,-0.019979046,-0.003142742,-1.19e-05,-2.78e-06,-0.002146218,0.024991857,3.1,0,2.6536807103618413e-05,162.952676,8.841018,snia-cosmo,91t,1.0,1.0,2019ahr,100.0,162.95225942249868,8.840944685733994,0.1030776406404415,9.188,0.75669653,0.029732137495,0.4003153501590762,0.0,39627998193781412,162.95225942249868,8.840944685733994,5764607523034234880,GALAXY,0.0479885290747008,0,3.669074700805852e-06,-3.669074700805852e-06,-0.4192596923947675,108.76235,9.161532,0.011670874,5.837788,1.1146103,-17.414278,-18.02467,0.0153119170051306,0.1237413310302206,0.6103920000000009
980,ZTF19aafmhcl,0.06935096,1.143e-05,z_gal,58526.812547117406,0.001394794,0.7712104227598069,-0.105890592,0.4464332768620807,9.25985815035858e-05,0.3699198279374668,0.0577852,-4.65e-06,-0.109142662,0.010164607,-1.25e-05,-4.93e-06,0.002070969,0.028107812,3.1,0,0.9995982428124204,132.335991,11.198915,snia-cosmo,91t,1.0,1.0,2019ano,100.0,132.33532615060196,11.197969792422228,0.1062826420446913,9.215,0.66669653,0.035341194094,1.7314236483826548,0.0,39628057228610959,132.33532615060196,11.197969792422228,5764607523034234880,GALAXY,0.0693520069354792,0,1.0469354791986518e-06,-1.0469354791986518e-06,-0.154643802582914,306.23688,9.019516,0.03672061,6.0145345,1.0392715,-17.795364,-18.204302,0.0174439667828253,0.1320756100982513,0.40893799999999914
985,ZTF19aafnecv,0.03862097,1.002e-05,z_gal,58520.0,0.003165296,0.1256179214662419,-0.067479673,0.053597818,0.000119252,0.1103438640276717,0.0310379,-2.51e-15,2.2209737892767608e-11,6.99314883144585e-13,-5.68e-06,-3.03e-06,0.000237697,0.046853951,3.1,0,0.7486327510145236,255.268361,25.869776,snia-cosmo,norm,1.0,1.0,2019ago,100.0,255.268712025002,25.8688822983892,0.1035808862676893,9.482,0.63469653,0.019104973175,1.204992337287493,0.0227553084521067,39628390960994024,255.26870598148457,25.868885520652164,5764607523034234880,GALAXY,0.0386204035065239,0,5.664934761007157e-07,5.664934761007157e-07,0.0540880334593083,340.85168,9.478355,0.19266485,5.8536787,1.1278511,-18.443256,-18.835728,0.0049980545393236,0.0706969202958912,0.39247199999999793
987,ZTF19aafwrhf,0.05274621,2.302e-05,z_gal,58836.84112860325,0.001029677,-2.637035861,0.2496726395416383,0.098683791,9.17409353131958e-05,0.1968093230026064,0.067804303,-2.82e-06,0.011670661,0.002084027,-8.53e-06,-6.05e-06,0.0054829,0.021853492,3.1,0,1.0,123.610777,9.645675,snia-cosmo,norm,1.0,1.0,2019wis,100.0,123.610741635749,9.64555881930081,0.1421302219797042,9.982,1.37869653,0.017691806013,0.189600848382577,0.0135534696551661,39628021409254710,123.61074507232443,9.645557177466712,5764607523034234880,GALAXY,0.052752096704711,0,5.886704711001445e-06,-5.886704711001445e-06,-0.8350407097699701,251.97021,10.067148,0.045146015,11.325274,1.9906014,-18.015802,-19.030794,0.0117295643711295,0.1083031133953661,1.0149919999999995
990,ZTF19aagmpeq,0.06160913,1.74e-05,z_gal,58526.41200794573,0.001142148,1.036796900401138,-0.058487438,0.2885042027664894,3.698901592350727e-05,0.2168674438696723,0.036957333,8.590170243738454e-07,-0.049932986,-0.000313261,-1.57e-06,-9.8e-07,-0.000110648,0.015102938,3.1,0,0.8978785772618199,179.678552,52.095058,snia-cosmo,norm,1.0,1.0,2019akf,100.0,179.68048499057167,52.09414042994496,0.1187265766372466,9.16,0.79069653,0.051739733281,2.278959399127264,0.0,39633278579245863,179.68048499057167,52.09414042994496,5764607523034234880,GALAXY,0.0615567042759804,0,5.242572401959605e-05,5.242572401959605e-05,0.2291185412188525,125.0,9.166672,0.02262106,6.161085,1.1898148,-17.567326,-18.105263,0.010048984600066,0.1002446237963213,0.5379369999999994
991,ZTF19aagmsrr,0.02321267,1.263e-05,z_gal,58529.43096307272,0.008398701,0.5466729188643801,-0.048967102,0.1838731969728542,0.000290734,0.1511283565426388,0.032123462,2.0890902910293667e-06,-0.005782319,-0.000802926,-9.19e-06,-7.3e-06,-0.000748512,0.019182551,3.1,0,0.6033694307404918,159.409931,37.458184,snia-cosmo,norm,1.0,1.0,2019aik,100.0,159.40803440454917,37.455691166050045,0.1062826420446913,10.818,1.37969653,0.019104973175,0.7402748493022246,0.0,39633029391451612,159.40803440454917,37.455691166050045,5764607523034234880,GALAXY,0.0232130690839247,0,3.990839246986733e-07,-3.990839246986733e-07,0.135768080251978,232.53006,11.1699705,0.0,12.450397,1.9831991,-20.190125,-21.18027,0.0069508271753898,0.0833716209233686,0.9901450000000018
