CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
2013gy,56,0.01303,0.00085,0.01309,2e-05,0.01355,2e-05,14.5077,0.285948,33.7607,0.28722,-9.0,0,0,-0.094135,0.046389,-0.93035,0.11837,14.4353,0.0494884,0.0301902,0.00137608,0.000117878,-3.43781e-05,-4.3745e-05,55.5703,-4.7218,-999,-999,-9.0,18.0714,250,0.0496334,10.4638,0.003,56648.7,0.1126,24,16.2009,0.88069,0.1177,0.1426,0.0291,0.001,1.0,0.003,Ia,,2013gy,55.5673,-4.7307,0.014023,0.0493385552614927,7.896141119029931,-1.8188695765903695,-9.729563558073604,6.800936778275945,0.602374844159712,10.318885136651629,-0.2214200180187721,-10.527649919836287,7.718213306633583,0.5794561589952089
AT2017cfd,150,0.01304,0.00086,0.01222,0.00016,0.01208,0.00016,14.3222,0.291315,33.5752,0.292564,-9.0,0,0,0.050626,0.034477,-0.52942,0.093523,14.5702,0.040821,0.0266644,0.00100251,-0.000302692,-9.39505e-06,-2.91845e-05,130.204,73.4875,-999,-999,-9.0,-244.554,250,0.0190022,10.6316,0.001,57843.6,0.1046,7,37.2323,4.23844e-06,0.0791,0.1441,-0.0391,0.002,1.0,0.012,SN Ia,,AT2017cfd,130.2102,73.4866,0.012085,0.0189857023954391,10.08526408487539,-2.1052090342651875,-12.184452939915202,9.561050253493075,0.5604973895927378,10.437368078868229,-1.3317428928214283,-11.772362072388532,8.32267877436668,0.5736877678254954
1999dq,57,0.01312,0.00085,0.01334,0.0,0.01413,0.0,14.267,0.2722,33.52,0.273536,33.7082,1,0,-0.028732,0.041808,0.82043,0.039779,14.0767,0.0686182,0.0420052,0.00265471,-0.000557316,2.15056e-05,-7.38954e-05,38.4987,20.9751,-999,-999,-9.0,64.7561,250,0.0938371,10.854,-9.0,51436.2,0.038,54,154.682,1.19725e-11,0.0999,0.1416,-0.0328,0.001,1.0,0.004,SN Ia,,1999dq,38.5,20.9768,0.01433,0.0939926582574844,10.153228773779638,-0.0787728958980336,-10.229355954756306,8.381774798594002,0.5745790298136191,10.986067997836326,0.7428724895183635,-10.241916652880816,8.201205096159978,0.574058848659434
1999dq,62,0.01312,0.00085,0.01334,0.0,0.01413,0.0,14.2187,0.260204,33.4717,0.261601,33.7082,1,0,0.011228,0.030254,0.86663,0.034146,14.1235,0.0686932,0.0402339,0.00254555,-0.000218561,1.34841e-05,-5.87626e-05,38.4987,20.9751,-999,-999,-9.0,64.7561,250,0.0938371,10.854,0.45,51436.6,0.036,142,188.517,0.00547154,0.0615,0.1416,-0.0544,0.001,1.0,0.007,SN Ia,,1999dq,38.5,20.9768,0.01433,0.0939926582574844,10.153228773779638,-0.0787728958980336,-10.229355954756306,8.381774798594002,0.5745790298136191,10.986067997836326,0.7428724895183635,-10.241916652880816,8.201205096159978,0.574058848659434
2007hj,57,0.01325,0.00085,0.01288,0.00013,0.01411,0.00013,14.7152,0.302491,33.9682,0.303693,-9.0,0,0,0.0991,0.031391,-2.30035,0.066033,15.336,0.0590904,0.0131701,0.000716775,-0.000180579,2.43547e-06,-1.74355e-05,345.449,15.5865,-999,-999,-9.0,-110.604,250,0.0757605,10.8348,-9.0,54349.4,0.1111,51,204.977,2.3921399999999998e-20,0.065,0.1402,-0.0774,0.002,1.0,0.018,Ia,,2007hj,345.4513,15.5824,0.014113,0.0760366474092006,9.360570034770978,-1.3063053609833222,-10.686129354482835,8.170620956977512,0.5742913052858283,10.642631309239333,-2.176868534104923,-12.810735339033666,11.198452178644722,0.5702685213855097
2007hj,5,0.01325,0.00085,0.01288,0.00013,0.01411,0.00013,14.7316,0.298179,33.9846,0.299399,-9.0,0,0,0.095255,0.026829,-2.06693,0.041963,15.3058,0.0553119,0.0135416,0.000689864,-0.000256887,3.83751e-06,-1.39435e-05,345.449,15.5865,-999,-999,-9.0,-110.604,250,0.0757605,10.8348,0.13,54349.3,0.1201,75,258.382,5.5237e-22,0.0567,0.1402,-0.0777,0.002,1.0,0.017,Ia,,2007hj,345.4513,15.5824,0.014113,0.0760366474092006,9.360570034770978,-1.3063053609833222,-10.686129354482835,8.170620956977512,0.5742913052858283,10.642631309239333,-2.176868534104923,-12.810735339033666,11.198452178644722,0.5702685213855097
2007hj,65,0.01325,0.00085,0.01288,0.00013,0.01411,0.00013,14.6717,0.303407,33.9247,0.304606,-9.0,0,0,0.10594,0.030686,-2.20461,0.062539,15.2979,0.0597268,0.0136405,0.000750372,-0.000195199,2.49541e-06,-1.81254e-05,345.449,15.5865,-999,-999,-9.0,-110.604,250,0.0757605,10.8348,0.444,54349.2,0.1209,53,125.188,8.93577e-08,0.0621,0.1402,-0.079,0.002,1.0,0.018,Ia,,2007hj,345.4513,15.5824,0.014113,0.0760366474092006,9.360570034770978,-1.3063053609833222,-10.686129354482835,8.170620956977512,0.5742913052858283,10.642631309239333,-2.176868534104923,-12.810735339033666,11.198452178644722,0.5702685213855097
2008hv,56,0.01375,0.00085,0.0136,7e-05,0.01255,7e-05,14.544,0.27654,33.797,0.277855,-9.0,0,0,-0.129604,0.044917,-1.38336,0.11911,14.469,0.0396616,0.0292694,0.0010692,-0.000174843,-2.36217e-05,-3.52259e-05,136.892,3.3923,-999,-999,-9.0,-42.963,250,0.0274359,10.5379,0.042,54817.1,0.106,32,22.3643,0.89736,0.1162,0.1352,0.0692,0.002,1.0,0.003,SN Ia,,2008hv,136.9027,3.3929,0.0125907,0.0276690461486577,8.925057460275779,-1.5571485170565558,-10.49872804953957,8.722779061492052,0.5658794544282704,10.9283857153736,-2.1959206984151685,-13.12478925012716,12.17197764719614,0.5636629383092092
2008hv,5,0.01375,0.00085,0.0136,7e-05,0.01255,7e-05,14.5153,0.231206,33.7683,0.232778,-9.0,0,0,-0.107777,0.022582,-1.24313,0.033436,14.4601,0.0281614,0.0295083,0.000765376,-0.000175484,2.83014e-06,-1.28583e-05,136.892,3.3923,-999,-999,-9.0,-42.963,250,0.0274359,10.5379,0.19,54817.5,0.0337,72,66.4165,0.66346,0.0538,0.1352,0.0423,0.001,1.0,0.003,SN Ia,,2008hv,136.9027,3.3929,0.0125907,0.0276690461486577,8.925057460275779,-1.5571485170565558,-10.49872804953957,8.722779061492052,0.5658794544282704,10.9283857153736,-2.1959206984151685,-13.12478925012716,12.17197764719614,0.5636629383092092
2008hv,65,0.01375,0.00085,0.0136,7e-05,0.01255,7e-05,14.519,0.234204,33.772,0.235755,-9.0,0,0,-0.131478,0.027231,-1.47007,0.062676,14.4529,0.0351728,0.0297058,0.00096233,-7.60109e-05,-5.65667e-06,-2.20724e-05,136.892,3.3923,-999,-999,-9.0,-42.963,250,0.0274359,10.5379,0.188,54817.0,0.0581,51,50.2279,0.50426,0.0596,0.1352,0.0712,0.002,1.0,0.003,SN Ia,,2008hv,136.9027,3.3929,0.0125907,0.0276690461486577,8.925057460275779,-1.5571485170565558,-10.49872804953957,8.722779061492052,0.5658794544282704,10.9283857153736,-2.1959206984151685,-13.12478925012716,12.17197764719614,0.5636629383092092
1997E,62,0.01376,0.00085,0.01314,0.00012,0.01315,0.00012,14.5119,0.287526,33.7649,0.288791,-9.0,0,0,0.016054,0.033342,-1.75207,0.090864,14.9015,0.0782587,0.0196513,0.00141644,-0.000386056,9.47667e-06,-3.75366e-05,101.909,74.4975,-999,-999,-9.0,-184.243,250,0.10956,8.75604,1.5,50468.5,0.0976,26,21.1494,0.73421,0.0656,0.1351,0.0291,0.006,1.0,0.016,SN Ia,,1997E,101.9424,74.4818,,0.1100384718179702,,,,,,,,,,
ASASSN-16la,150,0.01424,0.00085,0.01424,4e-05,0.01506,4e-05,14.5914,0.264112,33.8444,0.265489,-9.0,0,0,-0.102335,0.04358,0.83157,0.13455,14.2599,0.11928,0.0354855,0.00389851,-0.000337668,4.8681e-05,-0.000140405,37.3226,18.0879,-999,-999,-9.0,-1.3947,250,0.17993,8.23133,0.001,57671.7,0.1204,8,2.47053,0.96309,0.078,0.1305,0.0552,0.002,1.0,0.005,SN Ia,,ASASSN-16la,37.32154563,18.08788059,0.015144,0.1799007824063301,9.00436707966891,-1.5366582594308422,-10.504874669468787,8.206579119809701,0.5701599101582137,9.162915502463555,-1.1641303466241424,-10.332181306866122,7.075290398869365,0.5873570754390339
2005kc,5,0.01442,0.00085,0.01386,0.0,0.01509,0.0,14.7657,0.306005,34.0187,0.307194,-9.0,0,0,0.13431,0.029228,-0.756322,0.037381,15.2457,0.0779636,0.0143127,0.00102775,-0.000250758,7.5729e-06,-2.36151e-05,338.531,5.5684,-999,-999,-9.0,-167.359,250,0.11361,10.6541,0.01,53698.3,0.0329,47,92.3678,8.69868e-05,0.0571,0.1289,-0.0993,0.003,1.0,0.021,SN Ia,,2005kc,338.5281,5.5703,,0.1137631255388259,9.84776219655822,-0.6697733748929608,-10.529912014720834,8.04481064986656,0.5792675038491493,11.081195601977289,-0.1453045343272216,-11.212837397710606,8.207597096876215,0.5742699226803566
2005kc,64,0.01442,0.00085,0.01386,0.0,0.01509,0.0,14.7719,0.351302,34.0249,0.352338,-9.0,0,0,0.22174,0.033374,-0.394289,0.065785,15.4224,0.0807934,0.0121634,0.000905121,-0.00010633,7.32545e-07,-2.44477e-05,338.531,5.5684,-999,-999,-9.0,-167.359,250,0.11361,10.6541,0.439,53697.8,0.0719,27,99.7857,2.79112e-10,0.0621,0.1289,-0.1458,0.005,1.0,0.027,SN Ia,,2005kc,338.5281,5.5703,,0.1137631255388259,9.84776219655822,-0.6697733748929608,-10.529912014720834,8.04481064986656,0.5792675038491493,11.081195601977289,-0.1453045343272216,-11.212837397710606,8.207597096876215,0.5742699226803566
2007ca,57,0.01442,0.00085,0.01509,1e-05,0.01406,1e-05,15.0836,0.369731,34.3366,0.370715,-9.0,0,0,0.15106,0.023659,0.72372,0.12586,15.566,0.0482354,0.0106564,0.000473423,-0.000356543,5.37075e-06,-8.80819e-06,202.774,-15.1018,-999,-999,-9.0,197.318,250,0.0574767,9.44451,-9.0,54227.7,0.3021,34,31.8853,0.57165,0.0514,0.1289,0.0696,0.011,1.0,0.044,SNIa,,2007ca,202.77029278,-15.10156121,,,,,,,,,,,,
2007ca,5,0.01442,0.00085,0.01509,1e-05,0.01406,1e-05,14.9251,0.395988,34.1781,0.396908,-9.0,0,0,0.20417,0.023615,0.56794,0.03228,15.6204,0.0436312,0.0101354,0.000407299,-0.000235856,2.79213e-06,-7.30672e-06,202.774,-15.1018,-999,-999,-9.0,197.318,250,0.0574767,9.44451,0.38,54228.2,0.0419,44,76.7961,0.00160594,0.0505,0.1289,0.0954,0.016,1.0,0.051,SNIa,,2007ca,202.77029278,-15.10156121,,,,,,,,,,,,
2007ca,64,0.01442,0.00085,0.01509,1e-05,0.01406,1e-05,14.999,0.396317,34.252,0.397235,-9.0,0,0,0.20709,0.028143,0.54711,0.068245,15.7066,0.0481701,0.00936184,0.000415351,-0.000231063,1.15476e-06,-9.54197e-06,202.774,-15.1018,-999,-999,-9.0,197.318,250,0.0574767,9.44451,4.356,54227.8,0.0777,33,75.4,3.65903e-05,0.0576,0.1289,0.0956,0.016,1.0,0.051,SNIa,,2007ca,202.77029278,-15.10156121,,,,,,,,,,,,
2006N,64,0.01446,0.00085,0.01416,8e-05,0.01416,8e-05,14.6548,0.238994,33.9078,0.240515,-9.0,0,0,-0.059252,0.030471,-2.01175,0.065246,14.8549,0.0622722,0.020514,0.00117658,-0.000268532,8.07469e-06,-2.80003e-05,92.1302,64.7236,-999,-999,-9.0,-89.215,250,0.0825684,9.70642,0.437,53760.7,0.1573,51,66.623,0.0698618,0.0617,0.1286,0.0341,0.003,1.0,0.007,SN Ia,,PGC018467,92.12664,64.723755,0.014277,0.0825526256859302,10.272172994926304,-1.589437799995364,-11.824896151369735,10.42242197158193,0.5620157656084535,10.61857055612708,-1.319631883321436,-11.95944272883716,8.62872890279358,0.5685713052520078
2006td,64,0.0145,0.00085,0.01504,9e-05,0.01588,9e-05,14.9197,0.364029,34.1727,0.365029,-9.0,0,0,0.090675,0.030041,-1.37917,0.10972,15.4968,0.0590855,0.0113577,0.000618083,-0.000196717,4.11343e-06,-1.45092e-05,29.5657,36.3494,-999,-999,-9.0,161.174,250,0.0760127,9.15931,4.691,54098.9,0.2431,19,10.2038,0.94774,0.0622,0.1282,0.0408,0.008,1.0,0.033,SN Ia,,2006td,29.56579681,36.34835426,0.01587,0.0760481040179729,9.276488305001436,-1.1452830086239625,-10.427877744755444,8.686033197273005,0.5645927226245694,9.624662839121887,-0.497877400628372,-10.131100404550605,6.9367368303764465,0.5920070859742075
2004eo,5,0.0146,0.00085,0.0142,5e-05,0.01517,5e-05,14.6296,0.24785,33.8826,0.249316,-9.0,0,0,-0.042029,0.026367,-1.23185,0.020946,14.7594,0.0636833,0.0223993,0.00131382,-0.000197547,7.04558e-06,-2.55217e-05,308.226,9.9285,-999,-999,-9.0,-117.106,250,0.0928968,9.18868,0.13,53278.9,0.0256,134,195.111,0.000449902,0.0561,0.1273,0.0256,0.003,1.0,0.007,Ia,,2004eo,308.2092,9.9264,0.015624,0.0928350409865379,,,,,,11.148697145023377,0.8479720105117343,-10.306750391756054,7.736575934653405,0.591798722982595
2005bo,5,0.01463,0.00085,0.01503,3e-05,0.01389,3e-05,14.5023,0.389571,33.7553,0.390506,-9.0,0,0,0.19426,0.023658,-1.12409,0.11789,15.3797,0.0346688,0.012651,0.000403962,-0.000183024,3.10236e-06,-7.09882e-06,192.421,-11.0965,-999,-999,-9.0,118.876,250,0.039532,7.89478,0.01,53479.3,0.1476,33,10.3827,0.99994,0.0564,0.1271,0.0585,0.019,1.0,0.051,SN Ia,,2005bo,192.4228,-11.0931,0.013896,0.0395429433137178,9.28694924019715,-0.7498748124077124,-10.03113920962002,8.581369488539238,0.567392833834211,10.446076347149187,0.6955710712084056,-9.81451849770054,6.870442707171236,0.5979836319239817
2005bo,57,0.01463,0.00085,0.01503,3e-05,0.01389,3e-05,14.4659,0.391891,33.7189,0.39282,-9.0,0,0,0.22259,0.0283,-1.1289,0.10042,15.4302,0.0403038,0.0120762,0.000448285,-0.000288131,9.84531e-07,-1.01572e-05,192.421,-11.0965,-999,-999,-9.0,118.876,250,0.039532,7.89478,-9.0,53478.8,0.0053,34,25.1092,0.86583,0.064,0.1271,0.057,0.023,1.0,0.051,SN Ia,,2005bo,192.4228,-11.0931,0.013896,0.0395429433137178,9.28694924019715,-0.7498748124077124,-10.03113920962002,8.581369488539238,0.567392833834211,10.446076347149187,0.6955710712084056,-9.81451849770054,6.870442707171236,0.5979836319239817
2001fe,63,0.01467,0.00085,0.01448,1e-05,0.01351,1e-05,14.6386,0.239175,33.8916,0.240694,-9.0,0,0,-0.055329,0.026434,0.7426,0.096685,14.4295,0.0319507,0.0303538,0.000893241,-0.000432179,8.71927e-06,-2.04234e-05,144.488,25.4948,-999,-999,-9.0,-56.6491,250,0.0192883,9.95617,0.095,52229.3,0.2575,22,34.8371,0.0402898,0.0607,0.1267,0.0191,0.002,1.0,0.007,SN Ia,,2001fe,144.4917,25.4948,0.01352035,0.0193333380669355,9.385819475820348,-1.242189167397319,-10.630442256033092,8.138446247598,0.5732057130037904,10.29491205397996,-0.5503458175600884,-10.841119554182816,7.723290952189279,0.5800390596413826
PSNJ2043531,150,0.01492,0.00085,0.01449,2e-05,0.01549,2e-05,14.9372,0.371694,34.1902,0.372674,-9.0,0,0,0.093402,0.043301,-2.55527,0.14723,15.7365,0.0711861,0.00910719,0.000597112,0.000584583,-1.66637e-05,-1.95772e-05,310.972,12.5085,-999,-999,-9.0,-126.778,250,0.0857212,7.58761,0.001,57226.0,0.1665,10,19.8017,0.0311845,0.0953,0.1246,0.0811,0.008,1.0,0.035,SN Ia,,PSNJ2043531,310.9675362,12.50697063,,0.0856958372890949,9.551698924746368,-0.7071775279789523,-10.275761867730472,9.51679628325645,0.5619186187533063,9.93523398259648,0.4299655155669197,-9.541932882399683,5.19232430357579,0.6056415308319887
2011df,51,0.01493,0.00085,0.01402,2e-05,0.01454,2e-05,14.5994,0.276241,33.8524,0.277558,-9.0,0,0,0.018123,0.03251,0.20649,0.073045,14.6965,0.0799761,0.023735,0.00174834,-0.000732614,3.64853e-05,-4.72847e-05,291.89,54.3865,-999,-999,-9.0,-268.951,250,0.11226,9.78368,-9.0,55717.4,0.2653,22,39.3145,0.0129852,0.0585,0.1245,0.0192,0.003,1.0,0.016,Ia,,2011df,291.8991,54.3729,0.014547,0.1127456659078598,7.155744700300096,-1.913142832799143,-9.05651625763883,5.236359990695905,0.6578248057460597,10.172537376574112,0.250751083362187,-9.93182211059238,6.877669164972816,0.5928235152539625
2005el,57,0.01499,0.00086,0.01483,0.00012,0.01484,0.00012,14.721,0.227971,33.974,0.229564,-9.0,0,0,-0.141785,0.029067,-1.31973,0.048762,14.6267,0.0694679,0.0253119,0.00161952,-0.000269555,9.91863e-06,-3.94357e-05,77.953,5.1943,-999,-999,-9.0,-46.3298,250,0.0980837,8.06485,-9.0,53646.7,0.0502,52,91.5474,0.00058587,0.0511,0.1255,0.097,0.005,1.0,0.005,Ia,,2005el,77.9421,5.2006,,,,,,,,,,,,
2005el,64,0.01499,0.00086,0.01483,0.00012,0.01484,0.00012,14.6731,0.23013,33.9261,0.231708,-9.0,0,0,-0.101843,0.032474,-1.37084,0.034149,14.6716,0.0718688,0.0242862,0.00160759,-0.00031759,8.68258e-06,-4.48449e-05,77.953,5.1943,-999,-999,-9.0,-46.3298,250,0.0980837,8.06485,2.674,53646.8,0.0566,98,178.436,1.2742e-06,0.0552,0.1255,0.0588,0.003,1.0,0.006,Ia,,2005el,77.9421,5.2006,,,,,,,,,,,,
2001cn,50,0.01515,0.00086,0.01509,0.00013,0.01515,0.00013,14.6347,0.293747,33.8877,0.294985,-9.0,0,0,0.11801,0.027258,-0.553543,0.039626,15.0393,0.0454082,0.0173096,0.000723929,-0.00028302,6.74517e-06,-1.56413e-05,281.574,-65.7616,-999,-999,-9.0,-20.0052,250,0.0508467,10.0603,0.28089,52073.4,0.1509,53,87.13,0.00217409,0.0572,0.1242,-0.0944,0.003,1.0,0.019,Ia,,2001cn,281.5761,-65.7567,0.015154,0.0509076365083456,,,,,,,,,,
SN2017jl,150,0.01525,0.00096,0.01529,0.00044,0.01633,0.00044,14.5176,0.300982,33.7706,0.30219,-9.0,0,0,-0.002342,0.034183,0.60274,0.12175,14.5129,0.0557691,0.0281099,0.00144387,8.69178e-05,-1.37209e-05,-3.93881e-05,14.3829,30.1852,-999,-999,-9.0,11.8215,250,0.0632005,8.7366,0.008,57784.9,0.1053,8,5.71435,0.67919,0.0726,0.1377,0.039,0.002,1.0,0.013,SN Ia,,SN2017jl,14.38132709,30.18593441,0.016331,0.0631469950079917,9.07560821068612,-1.4107527858463316,-10.497706867611493,10.718512163373523,0.5581342853556078,9.49362424673344,-0.8486866523393212,-10.351239346442451,9.28862668797936,0.5626576898449334
ASASSN-16ad,150,0.01529,0.00085,0.01522,1e-05,0.01613,1e-05,14.7804,0.343245,34.0334,0.344305,-9.0,0,0,0.013618,0.03263,0.10511,0.073274,14.9033,0.045574,0.0196182,0.00082348,-0.000200488,2.74683e-07,-2.19593e-05,24.8836,33.8268,-999,-999,-9.0,-21.2326,250,0.0421356,8.61292,0.002,57406.4,0.0893,14,38.575,0.000424132,0.071,0.1216,0.0439,0.002,1.0,0.016,SN Ia,,ASASSN-16ad,24.8799,33.8244,0.016131,0.0421694061160087,8.395959690426498,-1.6294290991211406,-10.0342816943324,7.797482751916343,0.5765085920537728,9.442171529368515,-0.4801730810760191,-9.926214207088147,7.053478647533493,0.5860835984375173
ATLAS16cxr,150,0.01542,0.00131,0.01518,0.001,0.01552,0.001,15.0896,0.371909,34.3426,0.372888,-9.0,0,0,0.04603,0.03762,-0.04908,0.092512,15.3569,0.0808418,0.0129198,0.000961983,-0.000195379,2.76161e-06,-2.87777e-05,272.027,25.4088,-999,-999,-9.0,-72.364,250,0.11019,7.98113,0.002,57666.6,0.0907,8,20.0661,0.010089,0.0735,0.1859,0.0653,0.003,1.0,0.023,SN Ia,,ATLAS16cxr,272.02693032,25.40886829,0.016,0.1101896375417709,8.590288404119159,-1.4648043889085751,-10.048553010461337,8.39202337747999,0.5695734641217672,8.499475504067437,-1.6690113954962975,-10.166877918708646,7.666345012611405,0.5783352277803799
iPTF16auf,150,0.01543,0.00085,0.01566,0.0,0.01502,0.0,14.8214,0.313702,34.0744,0.314862,-9.0,0,0,0.048315,0.031022,0.046602,0.085019,15.0843,0.0366445,0.0166059,0.000560464,2.73096e-05,-3.18795e-06,-1.52068e-05,217.788,27.236,-999,-999,-9.0,68.1596,250,0.0130772,9.05163,0.017,57538.1,0.0959,16,65.9142,5.12511e-08,0.0678,0.1205,0.068,0.003,1.0,0.023,SN Ia,,iPTF16auf,217.7871,27.237,0.015018,0.0130730398371815,9.152924455270202,-0.325741252123242,-9.481998495932846,6.767598590731152,0.594935703442599,8.999154210931941,0.4695092042761352,-8.517944121125547,1.7664039409873014,0.6928544305449972
2008bc,5,0.01546,0.00086,0.01572,0.00012,0.01509,0.00012,14.7801,0.22485,34.0331,0.226465,-9.0,0,0,-0.132291,0.039982,0.57382,0.029774,14.4158,0.13745,0.0307389,0.0038914,-0.000861168,7.61084e-05,-0.000155565,144.63,-63.9738,-999,-999,-9.0,78.504,250,0.22551,9.92086,10.0,54550.6,0.0316,69,169.538,1.95691e-10,0.0366,0.1217,0.077,0.003,1.0,0.005,Ia,,2008bc,144.6321,-63.9334,,,,,,,,,,,,
1999ej,57,0.0155,0.00085,0.01534,3e-05,0.0163,3e-05,15.0051,0.271187,34.2581,0.272528,-9.0,0,0,-0.067445,0.041856,-1.85693,0.069527,15.127,0.0519392,0.0159662,0.000763789,-0.000615503,6.22349e-06,-2.26328e-05,20.7391,33.4661,-999,-999,-9.0,-45.8971,250,0.0618468,10.0866,-9.0,51483.2,0.0918,40,26.9188,0.94349,0.1023,0.12,0.0041,0.0,1.0,0.003,SN Ia,,1999ej,20.734,33.4703,,,8.866698105095356,-1.5836058913073263,-10.468936463233192,8.072300429985733,0.5742914663493487,10.493979976844958,-0.0062741719319239,-10.505687102932882,5.468315050460671,0.6205127880871981
1999ej,62,0.0155,0.00085,0.01534,3e-05,0.0163,3e-05,14.9582,0.256655,34.2112,0.258071,-9.0,0,0,-0.035134,0.03688,-1.52281,0.22966,15.1082,0.0671575,0.0162452,0.00100484,-0.000694804,3.31805e-05,-2.89627e-05,20.7391,33.4661,-999,-999,-9.0,-45.8971,250,0.0618468,10.0866,0.16,51483.0,0.5862,5,2.69429,0.74699,0.0817,0.12,-0.0184,0.001,1.0,0.004,SN Ia,,1999ej,20.734,33.4703,,,8.866698105095356,-1.5836058913073263,-10.468936463233192,8.072300429985733,0.5742914663493487,10.493979976844958,-0.0062741719319239,-10.505687102932882,5.468315050460671,0.6205127880871981
2001en,57,0.0155,0.00085,0.01534,1e-05,0.01629,1e-05,14.7464,0.285045,33.9994,0.28632,-9.0,0,0,-0.050739,0.02642,-0.766449,0.044789,14.7785,0.0418443,0.022008,0.000848191,-0.000103434,1.48521e-06,-1.77252e-05,21.3454,34.0251,-999,-999,-9.0,-45.8971,250,0.0463865,9.47732,-9.0,52192.8,0.0388,71,64.1178,0.70571,0.056,0.12,0.0236,0.002,1.0,0.007,SN Ia,,2001en,21.3366,34.025,0.015881,,9.589622666611064,-1.5328167017556358,-11.116597563203888,7.778264802965077,0.5810017748128411,10.736889104166456,0.6142428686461576,-10.125384576957469,6.997980776125963,0.5871865834252409
2001en,63,0.0155,0.00085,0.01534,1e-05,0.01629,1e-05,14.6322,0.312769,33.8852,0.313932,-9.0,0,0,0.006147,0.028992,-0.964751,0.074542,14.864,0.0462958,0.0203432,0.000867432,-0.000364517,1.43681e-05,-1.97467e-05,21.3454,34.0251,-999,-999,-9.0,-45.8971,250,0.0463865,9.47732,0.078,52193.5,0.3577,17,14.3908,0.63927,0.0624,0.12,0.018,0.003,1.0,0.014,SN Ia,,2001en,21.3366,34.025,0.015881,,9.589622666611064,-1.5328167017556358,-11.116597563203888,7.778264802965077,0.5810017748128411,10.736889104166456,0.6142428686461576,-10.125384576957469,6.997980776125963,0.5871865834252409
2005al,5,0.01578,0.00085,0.01629,5e-05,0.01538,5e-05,14.7456,0.218273,33.9986,0.219937,-9.0,0,0,-0.149074,0.023899,-1.25264,0.031141,14.6096,0.0383817,0.0257145,0.000909031,-0.000288557,7.30895e-06,-1.69048e-05,207.501,-30.5762,-999,-999,-9.0,148.664,250,0.0477741,10.2599,0.01,53431.1,0.0875,100,189.222,1.80088e-07,0.0521,0.1179,0.0877,0.002,1.0,0.003,Ia,,2005al,207.5062,-30.5784,0.012402,0.0478607232123613,9.410059159356706,-3.90219776989854,-13.198789022396632,8.894307566042894,0.5764562188566594,10.700368015277746,-1.012878146776264,-11.676699535799102,8.04260858043298,0.5783217305570685
2013hn,56,0.01578,0.00085,0.01629,0.0001,0.01538,0.0001,14.8167,0.289124,34.0697,0.290382,-9.0,0,0,-0.141115,0.055878,-1.76294,0.15572,14.7736,0.0733774,0.0221078,0.00149411,0.000547075,-3.33605e-05,-5.41976e-05,207.247,-30.2907,-999,-999,-9.0,148.664,250,0.0525855,11.5,0.038,56644.6,0.5972,26,16.8549,0.9134,0.1389,0.1179,0.0808,0.001,1.0,0.003,Ia,,2013hn,207.246568,-30.288151,,,,,,,,,,,,
ASASSN-15oh,150,0.01587,0.00085,0.01579,0.00011,0.01683,0.00011,15.1386,0.26899,34.3916,0.270341,-9.0,0,0,0.027876,0.047496,-1.58413,0.17332,15.4733,0.0973778,0.011606,0.00104092,0.000668426,-5.73305e-05,-3.8464e-05,337.675,39.2932,-999,-999,-9.0,-24.6285,250,0.12766,10.1993,0.006,57255.9,0.2244,19,32.6009,0.0267151,0.1021,0.1172,-0.0376,0.001,1.0,0.009,SN Ia,,ASASSN-15oh,337.67125576,39.29189347,0.016835,0.1270634281635284,9.197610835222504,-1.0763093284478096,-10.292885609321823,7.991873597957499,0.5770938990292602,10.55200287433587,-1.5021846363147644,-12.046149474666173,8.367529842445997,0.5716136843965623
