ztf_ztfname,ztf_redshift,ztf_redshift_err,ztf_source,ztf_t0,ztf_x0,ztf_x1,ztf_c,ztf_t0_err,ztf_x0_err,ztf_x1_err,ztf_c_err,ztf_cov_t0_x0,ztf_cov_t0_x1,ztf_cov_t0_c,ztf_cov_x0_x1,ztf_cov_x0_c,ztf_cov_x1_c,ztf_mwebv,ztf_mwr_v,ztf_mwebv_err,ztf_fitprob,ztf_ra,ztf_dec,ztf_sn_type,ztf_sub_type,ztf_lccoverage_flag,ztf_fitquality_flag,ztf_iau_name,ztf_frac_fitted,mosthost_sn_name_sp,mosthost_hostnum,mosthost_ra,mosthost_dec,mosthost_origin,mosthost_sn_type,mosthost_sn_z,mosthost_sn_ra,mosthost_sn_dec,mosthost_sn_name,mosthost_sn_name_ptf,mosthost_sn_name_iau,mosthost_sn_name_tns,mosthost_program,mosthost_ls_id_dr9,mosthost_dec_dr9,mosthost_ra_dr9,mosthost_ref_id_dr9,mosthost_brickid_dr9,mosthost_ref_cat_dr9,mosthost_type_dr9,mosthost_dist_arcsec_dr9,mosthost_sep_in_radius_dr9,mosthost_sep_in_radius_sigma_dr9,mosthost_fiberflux_g_dr9,mosthost_fiberflux_r_dr9,mosthost_fiberflux_z_dr9,mosthost_fibertotflux_g_dr9,mosthost_fibertotflux_r_dr9,mosthost_fibertotflux_z_dr9,mosthost_dchisq_1_dr9,mosthost_dchisq_2_dr9,mosthost_dchisq_3_dr9,mosthost_dchisq_4_dr9,mosthost_dchisq_5_dr9,mosthost_ra_ivar_dr9,mosthost_dec_ivar_dr9,mosthost_dered_flux_g_dr9,mosthost_dered_flux_r_dr9,mosthost_dered_flux_w1_dr9,mosthost_dered_flux_w2_dr9,mosthost_dered_flux_w3_dr9,mosthost_dered_flux_w4_dr9,mosthost_dered_flux_z_dr9,mosthost_flux_ivar_g_dr9,mosthost_flux_ivar_r_dr9,mosthost_flux_ivar_w1_dr9,mosthost_flux_ivar_w2_dr9,mosthost_flux_ivar_w3_dr9,mosthost_flux_ivar_w4_dr9,mosthost_flux_ivar_z_dr9,mosthost_fracflux_g_dr9,mosthost_fracflux_r_dr9,mosthost_fracflux_w1_dr9,mosthost_fracflux_w2_dr9,mosthost_fracflux_w3_dr9,mosthost_fracflux_w4_dr9,mosthost_fracflux_z_dr9,mosthost_fracin_g_dr9,mosthost_fracin_r_dr9,mosthost_fracin_z_dr9,mosthost_fracmasked_g_dr9,mosthost_fracmasked_r_dr9,mosthost_fracmasked_z_dr9,mosthost_sga_id_sga,mosthost_sga_galaxy_sga,mosthost_galaxy_sga,mosthost_ra_sga,mosthost_dec_sga,mosthost_ra_leda_sga,mosthost_dec_leda_sga,mosthost_morphtype_sga,mosthost_pa_leda_sga,mosthost_d25_leda_sga,mosthost_ba_leda_sga,mosthost_z_leda_sga,mosthost_ref_sga,mosthost_group_id_sga,mosthost_group_name_sga,mosthost_group_ra_sga,mosthost_group_dec_sga,mosthost_group_diameter_sga,mosthost_d26_sga,mosthost_d26_ref_sga
ZTF18aabtaor,0.07968253,1.037e-05,z_gal,58188.99620672599,0.000913881,0.2682808891737634,-0.128799152,0.3063527892809361,4.446317537511234e-05,0.2262749855095245,0.044197193,-1.05e-06,-0.053452983,0.005068227,-2.01e-06,-1.72e-06,-0.001440991,0.017656693,3.1,0,0.1465551936241862,172.095339,44.748985,snia-cosmo,norm,1.0,1.0,2018aic,100.0,ZTF18aabtaor,0,172.0979294249035,44.74915207545798,dr9,SNIa,0.07983,172.0952054,44.7489834,ZTF18aabtaor,,,,ZTFmarshal,9907736226301744.0,44.74915207545798,172.0979294249035,0.0,563788.0,,EXP,6.9909596,2.6002946,0.000621216,15.519737,24.764978,36.863914,17.839264,28.205599,40.868767,453043.3,861629.8,906636.06,941482.0,941489.3,1824910000000.0,4922490000000.0,134.01314,209.6414,305.24707,257.01334,2130.0852,76143.484,306.4769,19.972376,7.133198,0.780484,0.321686,0.0009,1.3e-05,5.44345,0.219123,0.193897,0.20796,0.09582,0.097452,26.792759,0.165917,0.999871,0.9999,0.760867,0.00087,0.000874,0.000995,,,,,,,,,,,,,,,,,,,,
ZTF18aabtaor,0.07968253,1.037e-05,z_gal,58188.99620672599,0.000913881,0.2682808891737634,-0.128799152,0.3063527892809361,4.446317537511234e-05,0.2262749855095245,0.044197193,-1.05e-06,-0.053452983,0.005068227,-2.01e-06,-1.72e-06,-0.001440991,0.017656693,3.1,0,0.1465551936241862,172.095339,44.748985,snia-cosmo,norm,1.0,1.0,2018aic,100.0,ZTF18aabtaor,1,172.09735305314206,44.74921043356129,dr9,SNIa,0.07983,172.0952054,44.7489834,ZTF18aabtaor,,,,ZTFmarshal,9907736226301736.0,44.74921043356129,172.09735305314206,0.0,563788.0,,SER,5.5514154,4.703876,0.028052954,6.369138,9.448261,10.998638,15.596966,24.173183,32.917423,28634.82,33500.234,33056.887,33938.035,33982.613,252528000000.0,522502000000.0,21.352016,31.05192,56.997215,18.142887,-13.686675,-43469.94,35.50051,44.198822,17.303265,0.99563,0.408018,0.001104,1.4e-05,18.078869,2.879989,2.929931,4.24512,11.204466,126.114265,45.509212,3.297841,1.0,1.0,0.846382,2e-06,2e-06,5.9e-05,,,,,,,,,,,,,,,,,,,,
ZTF18aabtiph,0.03597421,1.48e-05,z_gal,58178.67028134442,0.003541549,-2.37397875,-0.293111121,0.4026628470419382,0.000507067,0.1783517996036394,0.097264739,-0.00010578,0.025200475,0.015537451,-5.57e-05,-4.88e-05,0.010227651,0.018811278,3.1,0,0.1270714817704331,183.846314,27.626488,snia-cosmo,norm,1.0,0.0,2018yq,100.0,ZTF18aabtiph,0,183.84639875911824,27.626209476536378,dr9,SNIa,0.0359,183.846391,27.6265298,ZTF18aabtiph,,,,ZTFmarshal,9906631548144504.0,27.626209476536378,183.84639875911824,4.009728386045993e+18,484953.0,G2,SER,1.1534343,0.52906233,0.000239971,54.56725,112.9347,186.69148,55.610504,114.67996,186.74254,5051537.0,10080075.0,10539628.0,10203693.0,10605373.0,3096470000000.0,4113540000000.0,329.63864,667.9673,697.2135,392.54556,304.6533,-1897.2136,1083.1914,26.735922,7.663746,0.454559,0.233371,0.000784,1.1e-05,4.382227,0.051662,0.039979,0.060935,0.059657,0.420014,1.413849,-0.001995,0.999972,0.999973,0.999971,0.000388,0.000298,0.016208,,,,,,,,,,,,,,,,,,,,
ZTF18aabtiph,0.03597421,1.48e-05,z_gal,58178.67028134442,0.003541549,-2.37397875,-0.293111121,0.4026628470419382,0.000507067,0.1783517996036394,0.097264739,-0.00010578,0.025200475,0.015537451,-5.57e-05,-4.88e-05,0.010227651,0.018811278,3.1,0,0.1270714817704331,183.846314,27.626488,snia-cosmo,norm,1.0,0.0,2018yq,100.0,ZTF18aabtiph,1,183.8435866642228,27.624557007224045,dr9,SNIa,0.0359,183.846391,27.6265298,ZTF18aabtiph,,,,ZTFmarshal,9906631464390362.0,27.624557007224045,183.8435866642228,0.0,483675.0,,REX,11.421315,4.911445,0.1380071,0.171126,0.361049,0.489939,0.197811,0.41006,0.575197,505.59134,825.43335,770.92303,826.12726,0.0,2455755300.0,2307999700.0,2.004858,4.141185,4.712962,3.048995,-53.547497,-302.4506,5.51222,111.247574,32.68094,2.024302,0.510844,0.000793,1.1e-05,6.536796,1.377747,1.255388,16.866774,18.915142,3.150668,3.184538,1.646104,0.999918,0.999928,0.999913,0.030252,0.03077,0.030184,,,,,,,,,,,,,,,,,,,,
ZTF18aabtwqb,0.06692991,0.00310846,z_snid,58189.84396430357,0.001408785,0.2653482393990167,-0.118731053,0.394937814,8.371687366804986e-05,0.270372609,0.048423863,-5.56e-06,-0.0712303,0.006591349,-5.99e-06,-3.52e-06,-0.001093362,0.047076006,3.1,0,0.01012408,112.585958,18.190678,snia-cosmo,norm,1.0,1.0,2018abj,100.0,ZTF18aabtwqb,0,112.5866911,18.190475949166377,dr9,SNIa,0.0738,112.5859138,18.1907073,ZTF18aabtwqb,,,,ZTFmarshal,9906628227501020.0,18.190475949166377,112.5866911,0.0,434284.0,,SER,2.7858145,0.68313676,0.000696861,2.843825,4.799134,6.840857,2.844522,4.800189,6.842937,142655.06,677965.25,336565.88,687545.1,691264.44,603944000000.0,504363000000.0,94.86377,151.84288,129.74715,73.19116,405.91623,791.30115,206.27946,43.996124,17.094294,0.841392,0.260466,0.000388,7e-06,2.145344,0.017243,0.010968,0.10282,0.108709,0.304609,2.0638,0.007292,0.872071,0.999302,0.999075,0.028324,0.011599,0.016209,,,,,,,,,,,,,,,,,,,,
ZTF18aabukgo,0.0261185,1.11e-05,z_gal,58785.858268315766,0.001711094,-0.137199686,0.5406329286493873,2.424966969745583,0.001072222,2.244164415974585,0.3935284007630892,-0.001137663,-0.175954291,0.3837332491123062,-0.002203405,-0.000439881,0.8643011902676877,0.011639609,3.1,0,0.3482691459416701,154.926636,43.366308,snia-cosmo,norm,0.0,0.0,2019tjj,100.0,ZTF18aabukgo,0,154.9265717,43.36630576952926,dr9,SN Ia,0.02611,154.9266406,43.36631135,ZTF18aabukgo,,,,ztf_superset,9907735814343358.0,43.36630576952926,154.9265717,8.059066712875191e+17,557502.0,G2,SER,0.18134153,0.03501806,2.3775005e-05,45.168163,89.735756,144.29597,45.16851,89.73647,144.29695,4704071.0,6664560.0,7193349.0,6674041.5,7214858.0,80060600000000.0,34724400000000.0,351.06836,688.4084,707.0827,422.51898,1395.112,6703.1387,1093.882,15.063634,4.967359,0.327354,0.153059,0.000535,1e-05,2.990142,0.016161,0.014017,0.039808,0.032008,0.258064,88.78521,0.009277,0.932133,0.93216,0.932187,0.062926,0.069994,0.063489,,,,,,,,,,,,,,,,,,,,
ZTF18aabukgo,0.0261185,1.11e-05,z_gal,58785.858268315766,0.001711094,-0.137199686,0.5406329286493873,2.424966969745583,0.001072222,2.244164415974585,0.3935284007630892,-0.001137663,-0.175954291,0.3837332491123062,-0.002203405,-0.000439881,0.8643011902676877,0.011639609,3.1,0,0.3482691459416701,154.926636,43.366308,snia-cosmo,norm,0.0,0.0,2019tjj,100.0,ZTF18aabukgo,1,154.92725861251068,43.36554123012937,dr9,SN Ia,0.02611,154.9266406,43.36631135,ZTF18aabukgo,,,,ztf_superset,9907735814343368.0,43.36554123012937,154.92725861251068,0.0,557502.0,,EXP,3.209809,1.533172,0.031073354,0.611077,1.258546,1.713064,3.108985,6.221149,9.692979,1720.637,1999.8029,1498.7988,2086.6418,2090.1135,11246412000.0,34733230000.0,2.948898,5.994529,8.309121,2.32461,-260.51108,-702.945,8.062987,160.72678,42.509552,0.969747,0.411946,0.001129,1.6e-05,21.832127,12.85896,13.051365,41.483776,92.279816,3.077395,824.4796,12.682014,1.0,1.0,1.0,4e-06,4e-06,5e-06,,,,,,,,,,,,,,,,,,,,
ZTF18aabvpeg,0.03703043,1.036e-05,z_gal,58177.50829671015,0.00016821,1.7287281832426629,1.0717112416537422,1.1109729012714524,4.915789517771816e-05,0.8300689964258818,0.1818575161029721,-1.26e-05,-0.034744795,0.0157373,-2.05e-05,-9.06e-06,0.079406259,0.027164194,3.1,0,0.9999999999987434,122.149918,20.063154,snia-cosmo,norm,1.0,0.0,,100.0,ZTF18aabvpeg,0,122.14992878858548,20.063088334369315,dr9 and local_universe,SNIa,0.037,122.1499523,20.063088600000004,ZTF18aabvpeg,,,,ZTFmarshal,9906628855333444.0,20.063088334369315,122.14992878858548,108688.0,443864.0,L3,SER,0.07949839,0.011040391,2.0726545e-06,9.37226,15.584963,23.680197,9.374244,15.588468,23.684486,0.0,0.0,0.0,0.0,0.0,2115530000000.0,11781800000000.0,223.17023,359.95132,369.70316,226.66383,717.279,3176.6692,531.9486,42.410095,8.7579,0.465883,0.158791,0.000313,6e-06,2.99606,0.010805,0.00779,0.03291,0.058955,0.190717,0.728274,0.005038,0.99801,0.748552,0.855863,0.011818,0.007627,0.020742,108688.0,SGA-2020 108688,PGC1615081,122.14992878858548,20.063088334369315,122.14985550000004,20.0630627,Sd,76.36,0.42657954,0.40738028,0.03699659,LEDA-20181114,38113.0,PGC1615081,122.14985550000004,20.0630627,0.42657954,0.876208,SB26
ZTF18aabvpeg,0.03703043,1.036e-05,z_gal,58177.50829671015,0.00016821,1.7287281832426629,1.0717112416537422,1.1109729012714524,4.915789517771816e-05,0.8300689964258818,0.1818575161029721,-1.26e-05,-0.034744795,0.0157373,-2.05e-05,-9.06e-06,0.079406259,0.027164194,3.1,0,0.9999999999987434,122.149918,20.063154,snia-cosmo,norm,1.0,0.0,,100.0,ZTF18aabvpeg,1,122.15341168025508,20.064042662974103,dr9,SNIa,0.037,122.1499523,20.063088600000004,ZTF18aabvpeg,,,,ZTFmarshal,9906628855333528.0,20.064042662974103,122.15341168025508,0.0,443864.0,,SER,12.191778,4.4780335,0.030177308,1.157734,1.233564,0.844113,1.753188,2.226207,2.34861,0.0,0.0,0.0,0.0,0.0,42005746000.0,216670000000.0,8.372589,8.65274,2.294169,2.128396,75.56376,121.502815,5.75883,324.87753,66.96935,1.630991,0.415216,0.000575,9e-06,18.104183,1.265602,1.884681,26.246351,17.996426,2.2011,8.991222,3.950126,1.0,0.75,0.857227,0.00804,7.8e-05,0.042507,,,,,,,,,,,,,,,,,,,,
ZTF18aabxrjp,0.07917714,2.173e-05,z_gal,58191.33234,0.00065187,-0.509389526,0.024136832,0.226172217,3.748608530283894e-05,0.2880605696771287,0.049991179,7.79834326938471e-09,-0.042190987,0.004326187,-3.48e-06,-1.57e-06,-0.001687846,0.020640472,3.1,0,5.431714010997162e-05,185.543276,26.994508,snia-pec,03fg,1.0,1.0,2018aii,98.52941176470588,ZTF18aabxrjp,0,185.54347268767813,26.994529875343368,dr9,SNIa,0.0792,185.54323090000003,26.9945528,ZTF18aabxrjp,,,,ZTFmarshal,9906631296683848.0,26.994529875343368,185.54347268767813,4.008753291030438e+18,481116.0,G2,SER,0.7799824,0.4944612,0.000895664,18.139921,41.029816,73.19453,18.140106,41.030178,73.19496,686193.7,936366.1,983914.56,958558.7,984412.3,424110000000.0,646970000000.0,70.81802,156.5086,202.91396,118.315384,-15.520835,-286.2217,273.3754,52.58084,17.129799,1.123062,0.435312,0.000886,1.2e-05,5.263404,0.000644,0.00043,0.039249,0.058305,3.682262,3.365513,0.000399,0.99972,0.999744,0.999691,0.00354,0.0036,0.004007,,,,,,,,,,,,,,,,,,,,
ZTF18aabxrjp,0.07917714,2.173e-05,z_gal,58191.33234,0.00065187,-0.509389526,0.024136832,0.226172217,3.748608530283894e-05,0.2880605696771287,0.049991179,7.79834326938471e-09,-0.042190987,0.004326187,-3.48e-06,-1.57e-06,-0.001687846,0.020640472,3.1,0,5.431714010997162e-05,185.543276,26.994508,snia-pec,03fg,1.0,1.0,2018aii,98.52941176470588,ZTF18aabxrjp,1,185.5443553,26.99418473172389,dr9,SNIa,0.0792,185.54323090000003,26.9945528,ZTF18aabxrjp,,,,ZTFmarshal,9906631296683868.0,26.99418473172389,185.5443553,0.0,481116.0,,REX,3.842515,6.5446286,0.99304056,0.14852,0.291656,0.350742,0.521471,1.135216,1.855599,97.262314,107.50394,109.36,109.93522,0.0,1360261200.0,1262937600.0,0.347116,0.666027,4.176684,4.011253,23.668407,951.80237,0.784247,376.82352,137.00365,1.846973,0.612977,0.001064,1.4e-05,19.175468,9.532101,8.468718,31.781837,20.581547,0.861707,0.992756,16.758337,1.0,1.0,1.0,4.2e-05,4.5e-05,0.000152,,,,,,,,,,,,,,,,,,,,
ZTF18aabyhlc,0.02905506,1.526e-05,z_gal,58180.62126192248,0.001247359,-2.74757431,0.3330676960088438,0.5041427268151892,0.000122144,0.091428252,0.063529518,-4.25e-05,0.009264298,0.016904983,-6.15e-06,-7.32e-06,0.002846503,0.011580525,3.1,0,0.9955929225303692,226.845147,38.416547,snia,,1.0,1.0,2018aab,100.0,ZTF18aabyhlc,0,226.84713069502072,38.41680713398311,dr9,SNIa,0.029024,226.84515,38.4165589,ZTF18aabyhlc,,,,ZTFmarshal,9907734469542068.0,38.41680713398311,226.84713069502072,0.0,536982.0,,EXP,5.6578584,2.1985004,0.011503761,1.74137,2.836047,3.143124,1.918685,3.205403,3.681963,22878.02,41722.375,40606.5,42811.605,42811.63,91847940000.0,110691000000.0,16.171959,25.997347,15.361108,9.270221,81.218216,20.344177,28.47302,77.432,30.956264,2.292188,0.744522,0.002141,3e-05,5.349197,0.516212,0.596348,5.404187,5.858858,0.55975,25.770718,0.640611,1.0,1.0,1.0,3.1e-05,3.2e-05,3e-05,,,,,,,,,,,,,,,,,,,,
ZTF18aabyhlc,0.02905506,1.526e-05,z_gal,58180.62126192248,0.001247359,-2.74757431,0.3330676960088438,0.5041427268151892,0.000122144,0.091428252,0.063529518,-4.25e-05,0.009264298,0.016904983,-6.15e-06,-7.32e-06,0.002846503,0.011580525,3.1,0,0.9955929225303692,226.845147,38.416547,snia,,1.0,1.0,2018aab,100.0,ZTF18aabyhlc,1,226.8468178,38.420393301027225,dr9,SNIa,0.029024,226.84515,38.4165589,ZTF18aabyhlc,,,,ZTFmarshal,9907734469542060.0,38.420393301027225,226.8468178,1.295561186734202e+18,536982.0,G2,SER,14.583359,3.6961012,0.002775563,64.7575,136.16821,233.71107,64.78582,136.2256,233.75182,4279580.5,6131899.0,6874413.5,6137097.5,6936174.0,102179010000000.0,63415600000000.0,420.10294,872.0033,1013.7603,570.56366,193.62576,-87.94557,1479.1348,8.616814,4.299718,0.310394,0.174541,0.001331,2.2e-05,1.179733,0.008778,0.00793,0.012503,0.016127,0.237788,9.815966,0.002613,0.98714,0.986898,0.959251,0.02695,0.026704,0.02018,,,,,,,,,,,,,,,,,,,,
ZTF18aagrcfl,0.04785957,1.653e-05,z_gal,58192.610793487125,0.0011629,1.253838914310036,0.1511888185044167,0.4211899310757871,5.087570819933352e-05,0.141741702,0.033973048,-1.33e-05,-0.036807963,0.007219403,1.4548039796847583e-06,-1.52e-06,-0.001606132,0.014243939,3.1,0,0.9999579885929912,236.095888,39.558108,snia-cosmo,norm,0.0,1.0,2018aej,100.0,ZTF18aagrcfl,0,236.08485734205792,39.56725241667759,dr9,SNIa,0.048,236.0959177,39.5580938,ZTF18aagrcfl,,,,ZTFmarshal,9907734765373660.0,39.56725241667759,236.08485734205792,0.0,541496.0,,SER,45.0483,16.733213,0.10521654,0.846921,1.370802,1.459329,0.846921,1.370802,1.459329,8414.087,22406.977,17976.352,22510.727,22607.354,28824486000.0,33759717000.0,13.413768,21.372438,10.727492,15.201663,-49.55242,-385.50653,22.429676,71.2286,18.552488,2.88331,0.880634,0.002369,3.4e-05,6.128212,0.000455,0.000288,2.272193,0.566967,0.590663,0.90999,0.000149,0.999437,0.999494,0.999225,0.010877,0.00941,0.005672,,,,,,,,,,,,,,,,,,,,
ZTF18aagrcfl,0.04785957,1.653e-05,z_gal,58192.610793487125,0.0011629,1.253838914310036,0.1511888185044167,0.4211899310757871,5.087570819933352e-05,0.141741702,0.033973048,-1.33e-05,-0.036807963,0.007219403,1.4548039796847583e-06,-1.52e-06,-0.001606132,0.014243939,3.1,0,0.9999579885929912,236.095888,39.558108,snia-cosmo,norm,0.0,1.0,2018aej,100.0,ZTF18aagrcfl,1,236.1022728,39.558348424596055,dr9,SNIa,0.048,236.0959177,39.5580938,ZTF18aagrcfl,,,,ZTFmarshal,9907734765373892.0,39.558348424596055,236.1022728,0.0,541496.0,,EXP,17.66254,17.579214,0.26785433,0.325015,1.460613,4.875811,0.325015,1.460613,4.875811,6522.7144,8147.0405,8353.189,8408.581,8417.616,83896750000.0,97690670000.0,0.911368,4.030614,34.21267,23.462376,-25.211784,-265.29373,13.260448,321.7258,89.59857,3.37174,1.119559,0.003128,3.8e-05,40.167446,0.000463,0.000235,0.498326,0.450468,3.053334,2.001827,4.3e-05,0.997423,0.997695,0.999135,0.014837,0.010802,0.003769,,,,,,,,,,,,,,,,,,,,
ZTF18aagrcir,0.07747969,0.0029904,z_snid,58204.63221817461,0.000977585,-0.570845033,-0.126072683,0.1520391005506098,2.870261238037489e-05,0.081414571,0.028367681,-9.45e-08,-0.000258852,-0.000598671,1.970126700412625e-07,-6.84e-07,-0.000557732,0.019425607,3.1,0,1.0673274201229455e-09,215.692206,49.312289,snia-cosmo,norm,1.0,0.0,,100.0,ZTF18aagrcir,0,215.69191216043453,49.31121938,dr9,SNIa,0.077,215.6921862,49.312286,ZTF18aagrcir,,,,ZTFmarshal,9907737396054218.0,49.31121938,215.69191216043453,0.0,581637.0,,EXP,3.8933408,2.220356,0.028437212,1.35193,2.178404,2.894876,1.35193,2.178404,2.894876,8025.067,10880.51,11970.774,12233.437,12239.1,125106000000.0,34192270000.0,5.584328,8.803729,6.587747,1.698258,-19.525211,-25.11129,11.469085,187.35837,59.82196,4.565298,1.212552,0.001688,2.2e-05,20.094385,0.0,0.0,0.316085,0.696791,0.271955,8.283161,0.0,0.997761,0.998331,0.998261,0.007815,0.005355,0.003515,,,,,,,,,,,,,,,,,,,,
ZTF18aagrcir,0.07747969,0.0029904,z_snid,58204.63221817461,0.000977585,-0.570845033,-0.126072683,0.1520391005506098,2.870261238037489e-05,0.081414571,0.028367681,-9.45e-08,-0.000258852,-0.000598671,1.970126700412625e-07,-6.84e-07,-0.000557732,0.019425607,3.1,0,1.0673274201229455e-09,215.692206,49.312289,snia-cosmo,norm,1.0,0.0,,100.0,ZTF18aagrcir,1,215.66940267639905,49.31880805656752,dr9,SNIa,0.077,215.6921862,49.312286,ZTF18aagrcir,,,,ZTFmarshal,9907737396054040.0,49.31880805656752,215.66940267639905,0.0,581637.0,,DEV,58.396767,7.5300145,0.42391255,0.289634,0.39837,0.169502,0.289634,0.39837,0.169502,205.58917,261.65756,278.7138,278.28772,150.76451,2886803500.0,1281884500.0,3.521709,4.740711,-18.403711,1.091901,-31.369804,-231.10425,1.978016,33.72927,9.704379,1.19162,0.36015,0.000697,1.2e-05,3.667649,116.06675,73.256226,41.484898,399.64758,4.778005,2.28339,97.50739,0.959212,0.959117,0.892835,0.137877,0.135142,0.145473,,,,,,,,,,,,,,,,,,,,
ZTF18aagrebu,0.05492675,1.29e-05,z_gal,58175.73485602864,0.002299459,-1.063222954,-0.211553131,1.5642643837854848,0.000320495,0.1804975006025074,0.072608512,-0.000454242,0.0384904,0.09303598,-2.84e-05,-2.22e-05,0.005568548,0.061193118,3.1,0,0.044697015,250.915858,26.596243,snia-cosmo,norm,0.0,0.0,2018zp,100.0,ZTF18aagrebu,0,250.91537353576345,26.594477552631577,dr9,SNIa,0.055,250.9158396,26.596255,ZTF18aagrebu,,,,ZTFmarshal,9906631143197720.0,26.594477552631577,250.91537353576345,0.0,478774.0,,REX,6.572342,7.0892396,0.3264213,0.256701,0.3999,0.696161,0.28257,0.464295,0.819915,0.0,0.0,0.0,0.0,0.0,5726759400.0,5288687000.0,1.037057,1.508536,-2.672746,-0.416866,-33.485874,-1025.2666,2.467403,634.5039,190.32404,3.78967,1.038848,0.001509,1.9e-05,25.339705,0.310454,0.465663,20.61076,126.42113,28.766546,3.707414,0.481462,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
ZTF18aagrebu,0.05492675,1.29e-05,z_gal,58175.73485602864,0.002299459,-1.063222954,-0.211553131,1.5642643837854848,0.000320495,0.1804975006025074,0.072608512,-0.000454242,0.0384904,0.09303598,-2.84e-05,-2.22e-05,0.005568548,0.061193118,3.1,0,0.044697015,250.915858,26.596243,snia-cosmo,norm,0.0,0.0,2018zp,100.0,ZTF18aagrebu,1,250.91703671926828,26.596100264898176,dr9,SNIa,0.055,250.9158396,26.596255,ZTF18aagrebu,,,,ZTFmarshal,9906631143197756.0,26.596100264898176,250.91703671926828,0.0,478774.0,,EXP,3.893655,2.4629776,0.020722788,3.639011,3.42144,2.589295,3.691481,3.549134,2.826352,0.0,0.0,0.0,0.0,0.0,378318000000.0,271379000000.0,13.7598,12.078074,117.202515,80.424225,764.5868,376.01913,8.586827,202.62634,80.87549,0.878136,0.392301,0.001471,1.9e-05,23.438953,0.690864,1.215721,2.969908,3.237939,3.096724,13441.63,1.694436,1.0,1.0,1.0,2e-06,0.000113,0.0,,,,,,,,,,,,,,,,,,,,
ZTF18aagstdc,0.04036722,0.00388973,z_snid,58214.47844466911,0.004135292,-0.047931292,-0.09761537,0.035814634,0.000125131,0.049832167,0.027517499,1.292591464730712e-06,-0.000336499,-0.000322083,-1.3e-07,-2.99e-06,-0.000123579,0.01723592,3.1,0,0.099247432,237.514822,42.088482,snia-cosmo,norm,1.0,1.0,2018apn,100.0,ZTF18aagstdc,0,237.5148497782924,42.08844786,dr9,SN Ia,0.039,237.5148107,42.08847845,ZTF18aagstdc,,,,ztf_superset,9907735482206746.0,42.08844786,237.5148497782924,0.0,552434.0,,REX,0.15176167,0.19246346,0.003799141,0.817783,1.658674,2.283841,0.817783,1.658674,2.283841,3942.1638,4952.785,4961.378,4980.211,0.0,42306260000.0,45051800000.0,2.41908,4.812421,2.796387,-0.055782,-34.45128,-88.11345,6.510596,255.91562,69.2114,5.689414,1.507988,0.003086,3.8e-05,53.410213,4.5e-05,0.000163,0.889477,29.959465,0.403499,1.671216,0.00022,0.996888,0.997617,0.998221,0.008623,0.005783,0.005049,,,,,,,,,,,,,,,,,,,,
ZTF18aagstdc,0.04036722,0.00388973,z_snid,58214.47844466911,0.004135292,-0.047931292,-0.09761537,0.035814634,0.000125131,0.049832167,0.027517499,1.292591464730712e-06,-0.000336499,-0.000322083,-1.3e-07,-2.99e-06,-0.000123579,0.01723592,3.1,0,0.099247432,237.514822,42.088482,snia-cosmo,norm,1.0,1.0,2018apn,100.0,ZTF18aagstdc,1,237.50599284037224,42.10051294218742,dr9,SN Ia,0.039,237.5148107,42.08847845,ZTF18aagstdc,,,,ztf_superset,9907735482206626.0,42.10051294218742,237.50599284037224,0.0,552434.0,,SER,49.313766,28.364311,0.14249684,0.269738,1.301394,5.346537,0.269738,1.301394,5.346537,8736.913,12453.951,13575.515,13606.219,13672.669,172937000000.0,77228950000.0,1.077774,5.099548,78.41501,42.128162,41.815147,-246.32448,20.58253,194.94653,47.53909,2.481488,0.986741,0.002828,3.6e-05,29.829327,0.0,0.0,0.01668,0.014,0.447539,1.494824,0.0,0.989003,0.990679,0.9916,0.020148,0.017261,0.033713,,,,,,,,,,,,,,,,,,,,
ZTF18aagtcxj,0.03235875,1.75e-05,z_gal,58213.95033146832,0.001038971,-1.883614052,0.4128866070449392,0.04356523,3.4237437996748575e-05,0.046483656,0.029781786,5.297338667171864e-07,-0.000167228,-0.000507592,-5.62e-08,-9.04e-07,-6.11e-05,0.010263233,3.1,0,0.2691278535355169,248.048142,42.713406,snia-cosmo,norm,1.0,1.0,2018aqm,99.75786924939467,ZTF18aagtcxj,0,248.04770989988072,42.71385211546716,dr9 and local_universe,SN Ia,-9999.0,248.0481486,42.71341085,ZTF18aagtcxj,,,,ztf_superset,9907735693887128.0,42.71385211546716,248.04770989988072,300038.0,555664.0,L3,EXP,1.9672482,0.21392615,1.9062692e-05,7.913484,20.647192,46.422855,7.913484,20.647192,46.422855,0.0,0.0,0.0,0.0,0.0,7128300000000.0,6972410000000.0,267.76584,690.62476,1773.6838,1171.7955,4052.359,5929.732,1536.5974,7.28497,2.442735,0.219555,0.120037,0.001112,1.2e-05,1.286792,0.001813,0.001748,0.009468,0.01296,0.043575,0.25432,0.001274,0.998797,0.998815,0.998643,0.003376,0.003138,0.011885,300038.0,SGA-2020 300038,PGC2204614,248.04770989988072,42.71385211546716,248.0475225,42.7138782,S?,135.81,0.80537844,0.29308933,0.03235338,LEDA-20181114,107710.0,PGC2204614,248.0475225,42.7138782,0.80537844,1.194745,SB26
