ZTF_Unnamed: 0,ztfname,ZTF_redshift,ZTF_redshift_err,ZTF_source,ZTF_t0,ZTF_x0,ZTF_x1,ZTF_c,ZTF_t0_err,ZTF_x0_err,ZTF_x1_err,ZTF_c_err,ZTF_cov_t0_x0,ZTF_cov_t0_x1,ZTF_cov_t0_c,ZTF_cov_x0_x1,ZTF_cov_x0_c,ZTF_cov_x1_c,ZTF_mwebv,ZTF_mwr_v,ZTF_mwebv_err,ZTF_fitprob,ZTF_ra,ZTF_dec,ZTF_sn_type,ZTF_sub_type,ZTF_lccoverage_flag,ZTF_fitquality_flag,ZTF_iau_name,ZTF_frac_fitted,ZTF_ra_host_global,ZTF_dec_host_global,ZTF_mass_global,ZTF_mass_err_global,ZTF_restframe_gz_global,ZTF_restframe_gz_err_global,ZTF_d_dlr_global,ZTF_mass_local,ZTF_mass_err_local,ZTF_restframe_gz_local,ZTF_restframe_gz_err_local,ZTF_DESI_METADATA_ang_sep_arcsec,DESI_METADATA_TARGETID,DESI_METADATA_LS_ID,DESI_METADATA_SPECTYPE,DESI_METADATA_RA,DESI_METADATA_DEC,DESI_METADATA_DESI_TARGET,DESI_METADATA_Z,DESI_METADATA_ZWARN,DESI_METADATA_SURVEY,DESI_METADATA_PROGRAM
1766,ZTF19abwsxug,0.08211893,1.083e-05,z_gal,58742.09529489418,0.000406541,-0.344050758,0.1620386454052498,0.1284037804762192,1.483232222592972e-05,0.1829942862149444,0.03206828,2.173335466027981e-07,-0.002671845,-0.000540249,-1.15e-06,-4.14e-07,0.001794176,0.059148136,3.1,0,0.001349008,31.511922,30.607578,snia,,1.0,1.0,2019pyd,99.09909909909908,31.511970814556925,30.60754516747745,10.306,0.1118033988749895,1.18769653,0.021400934559,0.0861944336154304,10.063,0.123,1.42869653,0.021931712199,0.0,39628489028014528,9906632421937600,b'GALAXY',31.511970814556925,30.60754516747745,5764607523034234880,0.08211901479038257,0,b'main',b'bright'
1768,ZTF19abxdnhr,0.05496792,1.216e-05,z_gal,58744.43867,0.000938546,-0.619943644,0.1245375789729965,0.1182589035815908,2.953906245141939e-05,0.1503843734802806,0.030734657,1.505528356317957e-07,0.011331164,-7.92e-05,-4.65e-07,-7.27e-07,-5.21e-05,0.033435652,3.1,0,0.004985318,257.439655,31.739228,snia-cosmo,norm,1.0,1.0,2019prt,100.0,257.44047311198165,31.73937851898923,9.829,0.105304320899002,0.74669653,0.018439088915,0.4760632818496893,9.045,0.023,0.75269653,0.020518284529,0.0,39628518195200864,9906632877671264,b'GALAXY',257.44047311198165,31.73937851898923,5764607523034234880,0.05496563623080763,0,b'main',b'bright'
1784,ZTF19abxvtmy,0.04094037,1.263e-05,z_gal,58735.55284253313,0.001759108,-0.014850435,0.2504131878385397,0.4938092710108321,6.83316572848621e-05,0.2030974813325181,0.034537198,-7.89e-06,-0.081241953,0.002754921,1.316850453572321e-06,-2.03e-06,-0.001227602,0.024686086,3.1,0,0.017927907,132.329505,46.380889,snia-cosmo,norm,1.0,1.0,2019ppj,100.0,132.328690369157,46.3812546362324,10.153,0.105304320899002,0.83469653,0.017691806013,0.3851264001129822,9.705,0.038,0.77069653,0.019104973175,0.0376908734979626,39633191023150615,9907736682759703,b'GALAXY',132.32870534603308,46.38125294321611,5764607523034234880,0.04093353156859548,2,b'main',b'bright'
1790,ZTF19abyfbqn,0.10843738,4.166e-05,z_gal,58744.65020588414,0.00036825,-1.440780568,-0.101532206,0.2238714952145528,1.2222758309534515e-05,0.328180338,0.038272644,9.243976367752957e-08,0.044325865,-0.000332987,-6.61e-07,-3.18e-07,5.046996958756184e-05,0.033788878,3.1,0,0.042097587,261.5239,27.29419,snia,,1.0,1.0,,100.0,261.52400953094303,27.294169240591927,9.674,0.122065556157337,1.04269653,0.035355339059,0.2313211070222675,9.313,0.03,0.98969653,0.042011903075,0.0,39628423533955407,9906631398590799,b'GALAXY',261.52400953094303,27.294169240591927,5764607523034234880,0.10850586754553196,0,b'main',b'bright'
1792,ZTF19abyhxzp,0.07851789,1.35e-05,z_gal,58752.11696341956,0.000778324,0.5814401611468252,0.1324729464852577,0.1604933904745848,2.500923939708705e-05,0.1589927648306491,0.028364237,-1.2e-07,-0.010755787,0.000219332,-8.62e-07,-6.06e-07,0.000287501,0.040472508,3.1,0,0.121795887,20.496492,7.452706,snia,,1.0,1.0,2019qic,100.0,20.4986594658936,7.45116459591551,10.117,0.1009752444909147,1.09369653,0.021931712199,2.1033115212109914,8.35,0.164,1.47969653,0.158142340946,0.18063173091970158,39627965893445459,9906624247957331,b'GALAXY',20.49860965119115,7.4511734167017964,1152921504606846976,0.07851688621381563,0,b'main',b'bright'
1803,ZTF19abymvpq,0.05686552,2.542e-05,z_gal,58752.96342199758,0.001677935,0.9206381915987848,-0.028222128,0.1736953725885541,5.532416882545496e-05,0.1330759027158937,0.031088511,2.6126218328612082e-08,-0.005542327,-0.000352063,-1.12e-06,-1.44e-06,-0.00019795,0.020706585,3.1,0,0.6797982761888515,140.731191,54.028131,snia-cosmo,91t,1.0,1.0,2019qeo,100.0,140.7313548435984,54.02791294515799,8.919,0.1041201229350023,1.01969653,0.047801673611,0.4666138555969626,8.323,0.059,0.97269653,0.0890056178,0.0,39633307402503088,9907738501186480,b'GALAXY',140.7313548435984,54.02791294515799,5764607523034234880,0.05686543548762384,0,b'main',b'bright'
1813,ZTF19abzkexb,0.0862953,1.424e-05,z_gal,58751.82108057717,0.000530441,-0.283136769,-0.073766398,0.3311625815113075,1.953502640547969e-05,0.3242032025254661,0.033927847,-1.95e-06,-0.026987265,0.001795565,-1.33e-06,-5.29e-07,0.000682427,0.068300679,3.1,0,0.997660438,320.55027,11.560146,snia-cosmo,norm,1.0,1.0,2019qhl,100.0,320.5493079047784,11.560324185358178,9.59,0.1026109155986827,0.66969653,0.040718546143,0.9957761287345822,8.42,0.059,0.78069653,0.078262379212,0.0,39628066254751878,9906625816103046,b'GALAXY',320.5493079047784,11.560324185358178,5764607523034234880,0.08628242143612423,0,b'main',b'bright'
1818,ZTF19abzmnrh,0.07599795,1.206e-05,z_gal,58753.546125866254,0.000730624,0.2744125269847489,0.073386331,0.3777617503365036,3.653221670622928e-05,0.5169106206070775,0.045706849,3.214821836520101e-06,0.081883086,-0.007869945,-7.78e-06,-1.32e-06,-0.000248091,0.051843184,3.1,0,0.5333221503609213,241.441115,10.595329,snia-cosmo,norm,1.0,1.0,2019qin,100.0,241.4410750790649,10.594034712948464,9.339,0.107335921293852,0.62769653,0.034132096332,1.5511336920917056,7.828,0.217,0.32869653,0.431792774372,1.0073690023627256e-10,39628041214754933,9906625424851061,b'GALAXY',241.44107507906486,10.594034712948465,5764607523034234880,0.07599802352786121,0,b'main',b'bright'
1829,ZTF19abzsogy,0.07156033,1.263e-05,z_gal,58753.28803,0.000659543,-0.146117914,0.1021234947221838,0.274606244,2.496408095115641e-05,0.2451001639686617,0.034874934,-1.38e-06,-0.011657911,0.000133051,-1.57e-06,-6.97e-07,0.000358008,0.06242497,3.1,0,0.9953444483710768,26.89194,27.857507,snia-cosmo,norm,1.0,1.0,2019rnv,100.0,26.8920101798898,27.8574933361826,9.948,0.1011187420807834,1.10869653,0.019104973175,0.1225382502011146,9.789,0.098,1.27869653,0.026248809497,0.08032162873637655,39628430773323375,9906631511705199,b'GALAXY',26.89199237463385,27.857477524794593,5764607523034234880,0.07156093529870444,0,b'main',b'bright'
1832,ZTF19abzvvkb,0.08850761,1.235e-05,z_gal,58759.62642105426,0.000674547,0.7487566162669053,-0.065721463,0.2712462005329143,2.8588995649067605e-05,0.2712899000360301,0.036018531,1.5030902534574452e-06,-0.028776234,-0.001513947,-3.92e-06,-8.77e-07,0.003104365,0.048555931,3.1,0,0.154606961,339.392217,13.395883,snia-cosmo,91t,1.0,1.0,2019qud,100.0,339.39212359096234,13.395462995757544,9.841,0.1066255128944288,1.13569653,0.027202941017,0.5293963922786147,9.136,0.036,1.07169653,0.032802438934,0.0,39628113767829597,9906626558496861,b'GALAXY',339.39212359096234,13.395462995757544,5764607523034234880,0.0885036274194032,0,b'main',b'bright'
1837,ZTF19abzzgec,0.07645205,2.347e-05,z_gal,58756.54042147009,0.000585969,0.011553422,0.054209349,0.177807327,2.028556529608385e-05,0.233435528,0.03340496,-4.22e-07,0.0066342,0.000440701,-8.62e-07,-5.57e-07,-0.000329704,0.035497175,3.1,0,0.089578998,71.861757,-4.014044,snia-cosmo,norm,1.0,1.0,2019qpn,100.0,71.86207054756355,-4.013441963198873,10.225,0.1501465950329877,1.41069653,0.020615528128,0.5668701360106254,9.573,0.116,1.35769653,0.025495097568,0.0,39627689329426720,9906619926642976,b'GALAXY',71.86207054756355,-4.013441963198873,5764607523034234880,0.07645818843959244,0,b'main',b'bright'
1873,ZTF19acbpwwg,0.06739565,1.089e-05,z_gal,58769.665070403295,0.000989675,1.216323909283069,0.020576096,0.1211092195590026,3.206685631751698e-05,0.1638135422728041,0.029820841,3.248928773462044e-07,0.006023446,-8.36e-05,-1.28e-06,-8.03e-07,0.000503028,0.048779163,3.1,0,0.8917141451140548,276.058842,46.97546,snia-cosmo,norm,1.0,1.0,2019rwf,100.0,276.05920371762096,46.97569965939412,9.889,0.1028396810574595,0.71669653,0.027784887979,0.2479231333794913,9.167,0.027,0.84469653,0.02469817807,0.0,39633200984621583,9907736838406671,b'GALAXY',276.05920371762096,46.97569965939412,1152921504606846976,0.06739547674635207,0,b'main',b'bright'
1878,ZTF19acbrtbh,0.10200157,1.042e-05,z_gal,58769.02414805318,0.000377433,1.2176123326346244,0.028373436,0.509079065,2.716732542986389e-05,0.6682098806478778,0.059087841,-5.67e-06,0.073390375,0.011623089,-1.27e-05,-1.36e-06,0.018002117,0.037786036,3.1,0,0.5165823913779723,331.240127,2.387285,snia-cosmo,norm,1.0,1.0,2019rok,100.0,331.2396836487791,2.3868191858075543,10.042,0.1046947945219818,0.64969653,0.034928498393,0.671389059058108,8.997,0.021,0.43569653,0.082734515167,0.0,39627850680113887,9906622447753951,b'GALAXY',331.2396836487791,2.3868191858075543,5764607523034234880,0.10200125103166362,2,b'main',b'bright'
1884,ZTF19acbunmk,0.02832083,1.065e-05,z_gal,58770.98499794995,0.004992468,-0.67950862,0.024111852,0.1088154493518231,0.000171603,0.1403742065017695,0.031484061,2.952316593034076e-06,-0.001439846,-0.000572207,-5.15e-06,-4.67e-06,0.000361649,0.06183424,3.1,0,0.6941590018886503,46.082849,-2.306226,snia-cosmo,norm,1.0,1.0,2019rpe,100.0,46.08224800723605,-2.305998819541344,10.443,0.1062826420446913,1.17169653,0.019209372712,0.1705187546328377,10.02,0.03,1.30369653,0.017691806013,0.0,39627731142445056,9906620579973120,b'GALAXY',46.08224800723605,-2.305998819541344,5764607523034234880,0.028320658634413142,0,b'main',b'bright'
1889,ZTF19acbvquo,0.08677545,1.576e-05,z_gal,58763.57486269352,0.000468153,-0.295926979,-0.035852384,0.5024113812760334,2.6034586903222773e-05,0.7665842538554657,0.055557868,1.930761802501432e-06,-0.021000329,-0.001869589,-1.07e-05,-1.14e-06,0.015252763,0.012403416,3.1,0,0.010646369,154.16432,34.547454,snia,,1.0,1.0,2019tai,94.11764705882354,154.1634656203726,34.547631130924074,9.594,0.1066255128944288,1.24869653,0.033837848631,0.775923110082804,8.748,0.042,1.24469653,0.060464865831,0.0,39632970536979171,9907733237664483,b'GALAXY',154.1634656203726,34.547631130924074,5764607523034234880,0.08677531035367562,0,b'main',b'bright'
1895,ZTF19acbwhqc,0.07531012,1.118e-05,z_gal,58768.39252623049,0.000661248,-0.147833906,-0.011154071,0.1771645375374646,2.5556064355877165e-05,0.2202054011666016,0.03457584,-3.82e-07,0.009265335,-1.16e-05,-2.07e-06,-7.31e-07,0.000860381,0.1069156379636143,3.1,0,0.3966415120466025,256.191018,15.354287,snia-cosmo,norm,1.0,1.0,2019rqv,100.0,256.19248454398536,15.35369814010196,10.428,0.1041201229350023,0.79969653,0.020615528128,0.9818746647784442,8.7,0.11,0.86469653,0.267441582406,0.0,39628153399808069,9906627177746501,b'GALAXY',256.19248454398536,15.35369814010196,5764607523034234880,0.07530861528355468,0,b'main',b'bright'
1901,ZTF19acchjle,0.07045496,1.093e-05,z_gal,58773.19796874634,0.00139876,0.9384890896738776,-0.071637019,0.1897137457599456,5.220227073149137e-05,0.2336606133378976,0.034791573,1.929648078903908e-07,-0.007579211,-0.000138308,-5.13e-06,-1.44e-06,0.001121006,0.04268557,3.1,0,0.9896204114997844,56.795327,-10.99476,snia-cosmo,91t,1.0,1.0,2019rsx,100.0,56.79642234243371,-10.9928486431746,9.437,0.1141271221051332,0.42769653,0.026925824036,1.4766262702232182,9.056,0.079,0.37769653,0.049091750835,0.0,39627521381108578,9906617302453090,b'GALAXY',56.79642234243371,-10.9928486431746,5764607523034234880,0.07045496407127874,0,b'main',b'bright'
1903,ZTF19accibkt,0.04605654,1.207e-05,z_gal,58772.03459,0.001643138,0.7843993142409866,0.1985517340335237,0.2221899331052554,6.727342608872059e-05,0.2017293964791615,0.035802042,6.0932527100618685e-06,0.010557365,-0.003067343,-2.95e-06,-2.13e-06,0.000513784,0.028025196,3.1,0,0.2959286775117914,28.919633,0.21299,snia-cosmo,91t,1.0,1.0,2019rty,100.0,28.9204386735801,0.2125667797893124,9.49,0.1028396810574595,0.82269653,0.021260291625,0.6969563813418819,8.659,0.032,0.64069653,0.032649655435,0.0,39627791251019835,9906621519173691,b'GALAXY',28.9204386735801,0.2125667797893124,5764607523034234880,0.046053678689725,0,b'main',b'bright'
1905,ZTF19acckggd,0.07897152,1.066e-05,z_gal,58772.52433080865,0.000493055,1.4261765374901512,0.078083021,0.2404691838819417,1.816811854298399e-05,0.1601960241011969,0.033051384,5.915630603895078e-07,-0.02266639,-0.00065461,-8.99e-07,-5.37e-07,0.001052375,0.037709178,3.1,0,0.9996726712400362,115.030599,26.546122,snia-cosmo,norm,1.0,1.0,2019scv,100.0,115.030507014378,26.5460901131789,8.47,0.1318938967503803,0.60969653,0.084433405711,0.2587827357979796,8.488,0.089,0.63269653,0.131369707315,0.08715895533950015,39628405141934671,9906631111217743,b'GALAXY',115.0305303866376,26.546077906246293,5764607523034234880,0.07897151382723795,0,b'main',b'bright'
1906,ZTF19accloxh,0.04812726,1.654e-05,z_gal,58765.22591371039,0.001021294,-0.320402762,0.272494295,0.3486312800596352,4.834832900608576e-05,0.2923758098529631,0.043525778,-3.56e-06,-0.066000239,0.006243965,-4.57e-07,-1.85e-06,-0.00281371,0.03686113,3.1,0,0.6195859479049926,143.396372,-2.871541,snia-cosmo,norm,1.0,1.0,2019shw,100.0,143.39584121661295,-2.872097470325165,10.164,0.1016070863670443,0.98169653,0.019849433241,0.3406402056706183,9.276,0.063,1.10269653,0.034713109915,0.0,39627720694434743,9906620416723895,b'GALAXY',143.39584121661295,-2.872097470325165,5764607523034234880,0.04812559586471192,0,b'main',b'bright'
1918,ZTF19acdihrz,0.06552565,1.01e-05,z_gal,58772.84039268073,0.001057967,0.006990637,-0.054381826,0.145922229,3.962109445110784e-05,0.2062448695820928,0.034016579,7.079842304304724e-08,0.006607939,-0.000153897,-3.11e-06,-1.15e-06,0.001577037,0.073307214,3.1,0,0.1932054920293392,60.189448,-7.038483,snia-cosmo,norm,1.0,1.0,2019sck,100.0,60.19036889607101,-7.039432168799581,10.091,0.1014347080638575,0.80369653,0.021400934559,1.8048105147599616,8.496,0.028,0.84969653,0.041048751504,2.5386721039622933e-11,39627616944128459,9906618795622859,b'GALAXY',60.190368896071014,-7.039432168799581,5764607523034234880,0.06552586175645135,0,b'main',b'bright'
1937,ZTF19acennqf,0.04983746,1.085e-05,z_gal,58774.94313273609,0.000227266,0.6070456146000541,0.7068564480292236,0.8155630950641353,1.3223386948276825e-05,0.8002858282573927,0.051497491,-2.86e-06,-0.2980371,0.009519996,-1.26e-06,-5.97e-07,0.000733335,0.036526047,3.1,0,0.7151481538029589,341.389573,-8.752912,snia-cosmo,norm,1.0,1.0,2019smg,100.0,341.3919735226073,-8.750731806970112,10.708,0.1023914058893616,1.35669653,0.018384776311,0.8066486624772572,9.114,0.041,1.28169653,0.047507894081,0.0,39627579694516004,9906618213599012,b'GALAXY',341.3919735226073,-8.750731806970112,5764607523034234880,0.049838284067473614,0,b'main',b'bright'
1940,ZTF19acetwqh,0.03266806,1.008e-05,z_gal,58779.13458517008,0.00427032,0.1379086397178249,-0.014155425,0.1582560646384081,0.000150526,0.2219513286936333,0.036369591,1.5755673434076003e-06,0.00196624,-0.00061939,-9.41e-06,-4.48e-06,0.001263359,0.044224574,3.1,0,0.092801044,252.701926,28.85085,snia-cosmo,norm,1.0,1.0,2019slu,100.0,252.6995754181548,28.845683646087,9.9,0.1016070863670443,0.48269653,0.021931712199,2.9384652684703694,7.441,0.166,0.44569653,0.205905318047,3.434999055980598e-11,39628455435830641,9906631897056625,b'GALAXY',252.6995754181548,28.845683646086997,5764607523034234880,0.03266636614693376,0,b'main',b'bright'
1944,ZTF19acexijn,0.03193428,1.998e-05,z_gal,58785.46004,0.00414975,0.9499577088559888,-0.025161105,0.261190485,0.000151088,0.2164786494685839,0.034373475,-7.66e-07,-0.024519617,-0.00013243,-7.07e-06,-4.35e-06,0.000435378,0.074561518,3.1,0,0.7113820631910819,47.134282,-10.040778,snia-cosmo,norm,1.0,1.0,2019spa,100.0,47.1345479868034,-10.041740097641911,8.509,0.105304320899002,0.59269653,0.043829214002,2.077043926849211,8.029,0.048,0.52069653,0.333520614056,5.724998426634332e-12,39627544995045894,9906617671426566,b'GALAXY',47.1345479868034,-10.041740097641913,5764607523034234880,0.03193332755363693,0,b'main',b'bright'
1947,ZTF19acfmwlh,0.06231576,1.017e-05,z_gal,58785.650706747474,0.000933329,-0.126607675,0.059258119,0.1044830160935816,3.081879911114325e-05,0.1630811710998955,0.030783034,-4.18e-07,0.006964564,0.000826638,-8e-07,-8.26e-07,0.00050899,0.051403033,3.1,0,0.9512472153295644,34.641184,6.67787,snia-cosmo,norm,1.0,1.0,2019sud,100.0,34.6420052053386,6.6785619571557735,10.11,0.1019803902718557,0.64769653,0.019849433241,0.5834582155589806,8.873,0.03,0.58469653,0.027658633372,0.0,39627948126374769,9906623970347889,b'GALAXY',34.6420052053386,6.6785619571557735,5764607523034234880,0.062315816306774054,0,b'main',b'bright'
1948,ZTF19acfrntd,0.06328321,1.465e-05,z_gal,58784.96502486445,0.000954871,0.2591202778675869,-0.077613462,0.2797050349690835,3.63609129834584e-05,0.3619019069183877,0.034405179,-1.79e-06,-0.002758672,-6.6e-05,-3.81e-06,-9.04e-07,-0.001962861,0.016037577,3.1,0,0.7975716916998832,176.613994,34.279476,snia-cosmo,norm,1.0,1.0,2019szc,100.0,176.61515315705566,34.278054089936134,9.557,0.1008414597276338,0.93069653,0.024839484697,1.6955890381219103,7.902,0.105,0.96269653,0.151647617851,0.0,39632965847747268,9907733164395204,b'GALAXY',176.61515315705566,34.278054089936134,5764607523034234880,0.06328484975079593,0,b'main',b'bright'
1951,ZTF19acftaml,0.07293518,1.305e-05,z_gal,58780.73715383969,0.00070624,-1.020218975,-0.019602251,0.3208864018997701,2.9761695243313985e-05,0.488563754,0.043843885,3.159391724806213e-07,-0.049981634,0.001115418,-5.4e-06,-9.58e-07,0.001507323,0.074837475,3.1,0,0.1245522916776426,327.257556,1.175018,snia-cosmo,norm,1.0,1.0,2019spi,100.0,327.2575099153878,1.1753377582454954,9.437,0.1028396810574595,0.98169653,0.037443290454,0.5393908135928362,8.902,0.037,0.95969653,0.078390050389,0.0,39627820418203923,9906621974905107,b'GALAXY',327.2575099153878,1.1753377582454954,5764607523034234880,0.07293568075661697,0,b'main',b'bright'
1957,ZTF19acgaxej,0.069902,1.093e-05,z_gal,58785.47667718144,0.001018282,0.9827701348035998,-0.034201388,0.1951553204999072,3.955128128868264e-05,0.253140282,0.036128055,-1.47e-06,0.014618232,0.001321625,-3.04e-06,-1.16e-06,-5.62e-05,0.025498641,3.1,0,0.076431168,36.944664,-3.802122,snia-cosmo,norm,1.0,1.0,2019suc,100.0,36.94491362028806,-3.802599897758814,9.606,0.1056219674120871,0.65569653,0.027802877549,0.6137891993248101,8.632,0.071,0.68769653,0.129653384067,0.0,39627694773638250,9906620011713642,b'GALAXY',36.94491362028806,-3.802599897758814,5764607523034234880,0.0699022262171437,0,b'main',b'bright'
1963,ZTF19acgdxel,0.10236256,2.894e-05,z_gal,58785.99202567712,0.000476065,0.9535451390384696,-0.080040482,0.3890085555176483,2.042974875214161e-05,0.4301004531651312,0.03760475,-2.08e-06,0.000940353,-0.002170263,-3.38e-06,-5.77e-07,-9.32e-05,0.02911012,3.1,0,0.8686679251347049,137.060888,1.540788,snia,,1.0,1.0,2019tve,100.0,137.0608599005014,1.5407601522750334,10.197,0.1895283619936605,1.31969653,0.027459060435,0.052473942502682,10.033,0.068,1.25169653,0.024839484697,0.0,39627823266137245,9906622019404957,b'GALAXY',137.0608599005014,1.5407601522750334,5764607523034234880,0.10236066298939772,0,b'main',b'bright'
1968,ZTF19acgjnfz,0.05413744,2.157e-05,z_gal,58789.55175301918,0.001985175,0.7807057215783246,-0.139323587,0.1285026442383241,6.19082635048326e-05,0.1279699039196409,0.028658483,6.255616142062242e-07,0.002423476,-0.000699485,-8.65e-07,-1.46e-06,-0.000430121,0.008958397,3.1,0,0.042109529,172.648884,68.680845,snia-cosmo,99aa,1.0,1.0,2019sxm,100.0,172.64917588260568,68.68130374906629,10.009,0.1028396810574595,0.88169653,0.019849433241,0.2715310346324435,9.19,0.05,1.07969653,0.044944410108,0.0,39633478924370840,9907741181215640,b'GALAXY',172.64917588260568,68.68130374906629,5764607523034234880,0.05422715865046988,0,b'main',b'bright'
1984,ZTF19achagst,0.06879014,1.491e-05,z_gal,58790.21549214853,0.000696586,-1.124587726,0.071036375,0.1944803055048396,2.4181716207479463e-05,0.2682787120255556,0.034270228,-2.77e-07,0.014346628,8.791201098259635e-05,-1.18e-06,-6.77e-07,0.000370771,0.066094613,3.1,0,0.7682566395397505,112.650139,45.211989,snia-cosmo,norm,1.0,1.0,2019tbo,100.0,112.65461393078294,45.21217729553888,11.287,0.1299576854210631,1.41669653,0.018439088915,0.9288806765904966,8.94,0.067,1.35269653,0.056080299571,0.0,39633169678338523,9907736349247963,b'GALAXY',112.65461393078294,45.21217729553888,5764607523034234880,0.06879273311436021,0,b'main',b'bright'
1988,ZTF19achejoc,0.04874396,1.095e-05,z_gal,58792.95875638376,0.001273065,-0.478549512,0.014749093,0.1367270575065049,5.242712331302783e-05,0.250031601,0.035036625,2.098625395033058e-06,-0.010323172,-0.001037112,-6.93e-06,-1.63e-06,0.003490392,0.039721359,3.1,0,0.6518723764517345,20.913018,7.119209,snia-cosmo,norm,1.0,1.0,2019tpe,100.0,20.913375134239907,7.11932938433694,9.874,0.1030776406404415,0.64569653,0.019104973175,0.1892301785620115,9.222,0.013,0.76969653,0.021260291625,0.0,39627953906123190,9906624060654006,b'GALAXY',20.913375134239907,7.11932938433694,5764607523034234880,0.048743602011622984,0,b'main',b'bright'
1991,ZTF19achtewn,0.09621236,2.242e-05,z_gal,58784.99570645212,0.000436547,-0.927005035,-0.023968187,0.2470089926500804,1.5748688121735427e-05,0.3155605289700461,0.036710013,-4.2e-07,0.004093548,0.000133079,-1.17e-06,-4.67e-07,0.000936164,0.009929816,3.1,0,0.6966689351227018,141.902119,37.009482,snia-cosmo,norm,1.0,1.0,2019tdw,100.0,141.9011671312764,37.00916833531058,10.921,0.1256025477448606,1.29569653,0.022203603311,0.4288470163888202,9.449,0.077,1.21069653,0.030886890423,0.0,39633019513864546,9907734002925922,b'GALAXY',141.9011671312764,37.00916833531058,5764607523034234880,0.09621362132206762,0,b'main',b'bright'
2000,ZTF19acihgng,0.05760453,3.751e-05,z_gal,58795.991825993005,0.001451031,0.5078642945238574,-0.038050923,0.1083148654324759,4.517103537037882e-05,0.1434226829783448,0.029663103,1.5699323014759625e-07,0.006088707,8.434007781251185e-05,-8.4e-07,-1.13e-06,0.000296604,0.05686174,3.1,0,0.2220715414574533,289.89366,61.846837,snia-cosmo,norm,1.0,1.0,2019tka,100.0,289.893764629042,61.8470574640705,9.918,0.1286895489152091,1.22469653,0.019104973175,0.7112573982057572,8.946,0.092,1.25269653,0.044283179651,1.931057822029496e-10,39633408627837210,9907740082833690,b'GALAXY',289.89376462904187,61.84705746407051,1152921504606846976,0.057605385317607206,0,b'main',b'bright'
2028,ZTF19ackjvjr,0.07398282,1.211e-05,z_gal,58795.21568294594,0.000728867,-0.6207,0.095484434,0.3598175543411344,3.855691830419194e-05,0.4023506584014821,0.055473961,7.99122897101991e-07,-0.025677488,0.007957702,-2.47e-06,-1.5e-06,-0.006364911,0.020211275,3.1,0,0.6631180993575463,174.071944,1.296329,snia-cosmo,norm,1.0,1.0,2019tze,100.0,174.07232963865027,1.295923044538266,10.028,0.1009752444909147,0.96969653,0.019849433241,0.5453991976315439,9.061,0.025,1.02669653,0.026248809497,7.156248033292913e-13,39627817847096925,9906621934732893,b'GALAXY',174.07232963865027,1.2959230445382661,5764607523034234880,0.07398335884151298,0,b'main',b'bright'
2031,ZTF19aclhohd,0.06977254,2.404e-05,z_gal,58797.84704675659,0.000747052,1.4726719440893377,0.1172190273810397,0.3891122685708978,2.9738264501993406e-05,0.3953637671874517,0.041270624,-3.08e-07,-0.008442601,0.001756444,-1.11e-06,-9.45e-07,-0.004289796,0.038790306,3.1,0,0.5633820860742477,141.253535,1.888524,snia-cosmo,91t,1.0,1.0,2019tpp,100.0,141.25541044520784,1.8904660537290416,10.321,0.1030776406404415,0.90869653,0.019849433241,1.550384809377635,7.679,0.192,0.07169653,0.779092420705,0.0,39627835417034874,9906622209261690,b'GALAXY',141.25541044520784,1.8904660537290419,5764607523034234880,0.06976940888417596,0,b'main',b'bright'
2041,ZTF19acmdpyr,0.04935664,1.06e-05,z_gal,58803.14470455245,0.001612203,0.7061458493790941,0.074966534,0.5248575030855136,7.113782404227624e-05,0.7133449772089615,0.068985539,-1.18e-05,0.322006576,0.007020117,-2.3e-05,-3.16e-06,0.0082991,0.031864917,3.1,0,0.999996778,271.391384,45.254537,snia-cosmo,norm,1.0,1.0,2019ugu,100.0,271.39221930860964,45.25619842200667,9.996,0.1009752444909147,0.89069653,0.019104973175,1.6026794728736873,8.645,0.025,0.93969653,0.072718635851,0.0,39633171561580723,9907736378673331,b'GALAXY',271.39221930860964,45.25619842200667,5764607523034234880,0.04935575093044774,0,b'main',b'bright'
2043,ZTF19acmvrsw,0.04148361,1.094e-05,z_gal,58795.25256300058,0.001546369,-1.0954938,0.1003275538628139,0.2233461389841977,7.022520896330807e-05,0.224219122,0.039813262,2.1785508328828986e-06,-0.01550625,-0.001058799,-5.73e-06,-2.43e-06,0.001771035,0.042774137,3.1,0,0.5665795880859245,133.947945,0.793112,snia-cosmo,norm,1.0,1.0,2019tyg,100.0,133.9485249435373,0.7942435313068766,10.695,0.1012719112093773,1.13769653,0.017691806013,0.6446381126919097,9.363,0.015,1.21069653,0.018384776311,0.0,39627805092220843,9906621735440299,b'GALAXY',133.9485249435373,0.7942435313068766,5764607523034234880,0.04148143207401111,0,b'main',b'bright'
