ztf_ztfname,ztf_redshift,ztf_redshift_err,ztf_source,ztf_t0,ztf_x0,ztf_x1,ztf_c,ztf_t0_err,ztf_x0_err,ztf_x1_err,ztf_c_err,ztf_cov_t0_x0,ztf_cov_t0_x1,ztf_cov_t0_c,ztf_cov_x0_x1,ztf_cov_x0_c,ztf_cov_x1_c,ztf_mwebv,ztf_mwr_v,ztf_mwebv_err,ztf_fitprob,ztf_ra,ztf_dec,ztf_sn_type,ztf_sub_type,ztf_lccoverage_flag,ztf_fitquality_flag,ztf_iau_name,ztf_frac_fitted,mosthost_sn_name_sp,mosthost_hostnum,mosthost_ra,mosthost_dec,mosthost_origin,mosthost_sn_type,mosthost_sn_z,mosthost_sn_ra,mosthost_sn_dec,mosthost_sn_name,mosthost_sn_name_ptf,mosthost_sn_name_iau,mosthost_sn_name_tns,mosthost_program,mosthost_ls_id_dr9,mosthost_dec_dr9,mosthost_ra_dr9,mosthost_ref_id_dr9,mosthost_brickid_dr9,mosthost_ref_cat_dr9,mosthost_type_dr9,mosthost_dist_arcsec_dr9,mosthost_sep_in_radius_dr9,mosthost_sep_in_radius_sigma_dr9,mosthost_fiberflux_g_dr9,mosthost_fiberflux_r_dr9,mosthost_fiberflux_z_dr9,mosthost_fibertotflux_g_dr9,mosthost_fibertotflux_r_dr9,mosthost_fibertotflux_z_dr9,mosthost_dchisq_1_dr9,mosthost_dchisq_2_dr9,mosthost_dchisq_3_dr9,mosthost_dchisq_4_dr9,mosthost_dchisq_5_dr9,mosthost_ra_ivar_dr9,mosthost_dec_ivar_dr9,mosthost_dered_flux_g_dr9,mosthost_dered_flux_r_dr9,mosthost_dered_flux_w1_dr9,mosthost_dered_flux_w2_dr9,mosthost_dered_flux_w3_dr9,mosthost_dered_flux_w4_dr9,mosthost_dered_flux_z_dr9,mosthost_flux_ivar_g_dr9,mosthost_flux_ivar_r_dr9,mosthost_flux_ivar_w1_dr9,mosthost_flux_ivar_w2_dr9,mosthost_flux_ivar_w3_dr9,mosthost_flux_ivar_w4_dr9,mosthost_flux_ivar_z_dr9,mosthost_fracflux_g_dr9,mosthost_fracflux_r_dr9,mosthost_fracflux_w1_dr9,mosthost_fracflux_w2_dr9,mosthost_fracflux_w3_dr9,mosthost_fracflux_w4_dr9,mosthost_fracflux_z_dr9,mosthost_fracin_g_dr9,mosthost_fracin_r_dr9,mosthost_fracin_z_dr9,mosthost_fracmasked_g_dr9,mosthost_fracmasked_r_dr9,mosthost_fracmasked_z_dr9,mosthost_sga_id_sga,mosthost_sga_galaxy_sga,mosthost_galaxy_sga,mosthost_ra_sga,mosthost_dec_sga,mosthost_ra_leda_sga,mosthost_dec_leda_sga,mosthost_morphtype_sga,mosthost_pa_leda_sga,mosthost_d25_leda_sga,mosthost_ba_leda_sga,mosthost_z_leda_sga,mosthost_ref_sga,mosthost_group_id_sga,mosthost_group_name_sga,mosthost_group_ra_sga,mosthost_group_dec_sga,mosthost_group_diameter_sga,mosthost_d26_sga,mosthost_d26_ref_sga,DESI_TARGETID,LS_ID,DESI_SPECTYPE,DESI_RA,DESI_DEC,DESI_DESI_TARGET,DESI_Z,DESI_ZWARN,DESI_SURVEY
ZTF18acmyxfx,0.06201744,1.291e-05,z_gal,58450.76261554687,0.000483105,1.2177918359735167,0.3456947678908267,0.2718358396123221,2.7707667473501408e-05,0.2931844311409375,0.046956398,1.505046418068316e-06,0.01339165,-0.002293718,-3.3e-06,-1.14e-06,0.002487409,0.038543451,3.1,0,0.2529616264520512,67.578448,-5.703117,snia-cosmo,norm,1.0,1.0,2018itr,100.0,ZTF18acmyxfx,2,67.56715282659329,-5.714199467,dr9,SN Ia,0.06,67.57843539999999,-5.7030971,ZTF18acmyxfx,,,,ztf_superset,9906619266827062,-5.714199467,67.56715282659329,0.0,297555.0,,SER,56.841198,14.215542,0.0377857,2.865231,4.969568,7.307848,2.865231,4.969568,7.307848,63199.08,153654.77,169410.1,171671.48,172584.28,340467000000.0,701934000000.0,35.56704,59.094395,50.93723,32.137016,106.03582,5992.2637,83.569275,88.16034,16.614117,1.492837,0.405529,0.000673,1.1e-05,5.961331,0.021007,0.008755,0.097289,0.141252,0.79126,0.976694,0.004288,0.657249,0.657208,0.593451,0.030996,0.031382,0.031786,,,,,,,,,,,,,,,,,,,,,3.9627647101174584e+16,9906619266827062.0,GALAXY,67.56715282659329,-5.714199467379292,5.764607523034235e+18,0.063117229167789,0.0,main
ZTF18acusbyf,0.02085032,1.013e-05,z_gal,58472.95504074051,0.004655251,-1.487023165,0.1643042598094761,0.1500173026652191,0.000247241,0.150641721,0.043459768,1.017035703594807e-06,0.00317882,-0.000351835,-1.46e-05,-9.78e-06,0.001706347,0.086034122,3.1,0,0.6551125326814403,102.835244,45.644633,snia-cosmo,norm,1.0,1.0,2018jmo,100.0,ZTF18acusbyf,0,102.84918782260318,45.64623790186242,dr9,SN Ia,0.02,102.8352169,45.6446088,ZTF18acusbyf,,,,ztf_superset,9907736480257172,45.64623790186242,102.84918782260318,678864.0,567663.0,L3,SER,35.64705,2.8748212,0.000621455,5.273413,8.566833,11.77237,5.273422,8.566852,11.772398,0.0,0.0,0.0,0.0,0.0,1384170000000.0,2176510000000.0,554.7712,818.21954,575.5942,341.3844,1176.6538,55.003933,1029.7743,11.648781,3.807656,0.277083,0.103034,0.000135,3e-06,0.661261,0.109601,0.144948,0.186519,0.178659,0.11625,63.354065,0.144812,0.991137,0.991433,0.991095,0.024725,0.025142,0.026598,,,,,,,,,,,,,,,,,,,,,3.963317806275496e+16,9907736480257172.0,GALAXY,102.8492032750746,45.62586468082021,1.152921504606847e+18,0.11782640263079056,0.0,main
ZTF18acvgyzr,0.09084185,0.00338378,z_snid,58459.94493003719,0.000752502,0.6310403702632714,-0.127411337,0.2961812597059179,3.05566771126002e-05,0.2908128133136625,0.040979251,-2.07e-06,0.020271326,-0.000882697,-3.36e-06,-8.21e-07,-0.001464126,0.050534317,3.1,0,0.4095203877405016,159.593321,-0.905818,snia,,1.0,1.0,2018jpw,100.0,ZTF18acvgyzr,2,159.57807184310218,-0.910182674,dr9,SN Ia,0.09,159.59335890000003,-0.9057923,ZTF18acvgyzr,,,,ztf_superset,9906621081585244,-0.910182674,159.57807184310218,0.0,325246.0,,DEV,57.25141,12.438845,0.014894859,0.675699,3.375765,8.674195,0.676689,3.378575,8.676349,21477.254,33157.11,37695.637,36683.72,37695.8,209298000000.0,532297000000.0,5.326228,25.134834,100.38332,68.75884,-109.39712,1527.4674,61.321552,97.10133,28.241333,0.87907,0.253928,0.000348,6e-06,6.443865,0.041998,0.02167,5.078684,3.04625,6.172297,3.214539,0.009117,0.672204,0.798968,0.615908,0.151539,0.078788,0.09098,,,,,,,,,,,,,,,,,,,,,3.962776324564746e+16,9906621081585244.0,GALAXY,159.57807184310218,-0.9101826741686745,1.1529215046069125e+18,0.3818893408342185,0.0,main
ZTF18acvgyzr,0.09084185,0.00338378,z_snid,58459.94493003719,0.000752502,0.6310403702632714,-0.127411337,0.2961812597059179,3.05566771126002e-05,0.2908128133136625,0.040979251,-2.07e-06,0.020271326,-0.000882697,-3.36e-06,-8.21e-07,-0.001464126,0.050534317,3.1,0,0.4095203877405016,159.593321,-0.905818,snia,,1.0,1.0,2018jpw,100.0,ZTF18acvgyzr,2,159.57807184310218,-0.910182674,dr9,SN Ia,0.09,159.59335890000003,-0.9057923,ZTF18acvgyzr,,,,ztf_superset,9906621081585244,-0.910182674,159.57807184310218,0.0,325246.0,,DEV,57.25141,12.438845,0.014894859,0.675699,3.375765,8.674195,0.676689,3.378575,8.676349,21477.254,33157.11,37695.637,36683.72,37695.8,209298000000.0,532297000000.0,5.326228,25.134834,100.38332,68.75884,-109.39712,1527.4674,61.321552,97.10133,28.241333,0.87907,0.253928,0.000348,6e-06,6.443865,0.041998,0.02167,5.078684,3.04625,6.172297,3.214539,0.009117,0.672204,0.798968,0.615908,0.151539,0.078788,0.09098,,,,,,,,,,,,,,,,,,,,,3.962776324564746e+16,9906621081585244.0,GALAXY,159.57807184310218,-0.9101826741686745,1.1529215046069125e+18,0.38165615938591735,0.0,main
ZTF18acyyhgi,0.0370967,1.137e-05,z_gal,58476.70072757054,0.003829575,-0.245988707,-0.162917034,0.2402961257175775,0.000743521,0.8958762842355679,0.1449889034104646,-4.91e-05,0.032450419,0.010177677,-0.000637964,-0.000108391,0.1244282371371975,0.067628583,3.1,0,0.748756906,243.505791,20.43995,snia-cosmo,norm,1.0,0.0,2018jum,100.0,ZTF18acyyhgi,0,243.5053424884169,20.44026836797764,dr9 and local_universe,SN Ia,0.037,243.5058331,20.43988715,ZTF18acyyhgi,,,,ztf_superset,9906629062623960,20.44026836797764,243.5053424884169,823980.0,447027.0,L3,REX,2.1498601,0.49275008,0.000123687,15.333688,27.818262,44.658905,15.333696,27.818274,44.658916,0.0,0.0,0.0,0.0,0.0,11045600000000.0,10759800000000.0,599.6243,1008.2437,1204.3308,793.7861,6035.2485,10440.874,1510.5488,16.463924,7.517038,0.287405,0.141227,0.000493,9e-06,2.332088,0.00048,0.000304,1.934842,1.779316,1.893297,1.441882,0.000258,0.999996,0.999997,0.999996,0.000953,0.000849,0.000865,823980.0,SGA-2020 823980,PGC057558,243.5053424884169,20.44026836797764,243.5053665,20.440385600000003,Sbc,0.0,0.41975904,0.9268298,0.037039287,LEDA-20181114,301927.0,PGC057558,243.5053665,20.440385600000003,0.41975904,0.5246988,LEDA,3.9628274032181976e+16,9906629062623960.0,GALAXY,243.50534248841694,20.440268367977634,5.764607523034235e+18,0.0370968581750053,0.0,main
ZTF19aabvfwn,0.04131744,1.647e-05,z_gal,58501.85087519363,0.001737884,-1.39440609,0.004214223,0.1648487031925469,6.912745037504291e-05,0.3071796043382577,0.036856782,-1.68e-06,0.029807344,-0.001281402,-9.43e-06,-1.96e-06,0.000571236,0.034619808,3.1,0,0.3288360875638171,129.06155,-5.350544,snia-cosmo,norm,1.0,1.0,2019jf,100.0,ZTF19aabvfwn,0,129.0641090994271,-5.350808639,dr9,SN Ia,0.041,129.061671,-5.35058715,ZTF19aabvfwn,,,,ztf_superset,9906619470844504,-5.350808639,129.0641090994271,0.0,300668.0,,SER,8.775213,1.0406884,0.00124392,4.273776,6.315814,8.119168,4.400799,6.522245,8.424595,97708.586,538532.44,260701.95,540094.3,542538.9,432328000000.0,335297000000.0,243.23087,345.7398,174.65022,83.48574,562.24005,4571.8774,429.01648,7.067319,2.265234,0.35751,0.118755,0.000216,5e-06,0.658222,0.275925,0.319794,1.435467,1.881927,0.338397,1.066803,0.38789,0.654875,0.65643,0.739361,0.079672,0.081106,0.080869,,,,,,,,,,,,,,,,,,,,,3.962766015804681e+16,9906619470844504.0,GALAXY,129.0641090994271,-5.350808639252331,1.152921504606847e+18,0.04092594768759107,0.0,main
ZTF19aacivvy,0.03319918,1.508e-05,z_gal,58500.54112226533,0.00455343,1.311734259128178,-0.175126907,0.1585497151027084,0.000172333,0.2136315600309817,0.036052607,-7.95e-07,0.001072903,-0.000541266,-1.63e-05,-4.92e-06,0.001179319,0.034700837,3.1,0,0.5835709715894961,240.337743,15.444343,snia-cosmo,norm,0.0,1.0,2019pe,100.0,ZTF19aacivvy,1,240.33910406619435,15.443708253231453,dr9,SN Ia,0.03,240.3377333,15.4443971,ZTF19aacivvy,,,,ztf_superset,9906627264844578,15.443708253231453,240.33910406619435,0.0,419595.0,,EXP,5.364195,3.499626,0.20527463,0.39924,0.382192,0.458471,0.711396,0.82115,0.984494,306.82953,436.1405,474.97778,486.95398,490.93802,2893107700.0,4667609600.0,1.601727,1.474676,0.625798,0.538804,64.20219,-508.2482,1.70735,138.51372,93.37253,3.233532,0.785357,0.00121,1.3e-05,17.708138,2.013403,2.810141,19.048077,13.626074,0.952028,1.851697,3.438972,0.666553,0.999724,0.999467,0.445224,0.006891,0.011245,,,,,,,,,,,,,,,,,,,,,3.962815897403882e+16,9906627264844578.0,GALAXY,240.33910406619435,15.443708253231453,655394.0,0.0333891432138815,0.0,main
ZTF19aaephty,0.03867202,1.556e-05,z_gal,58514.22713586619,0.001940162,-4.999999978,-0.388103745,0.6841330948191171,0.000452237,8.076066512403795,1.3076973990995957,0.000163524,3.2126142858028725e-06,-0.172842157,4.814894947560093e-10,-0.000471983,-6.37e-08,0.032740246,3.1,0,0.0,9.81592,6.688421,snia-cosmo,norm,0.0,0.0,2019aex,100.0,ZTF19aaephty,0,9.815442425956682,6.688478136650257,dr9,SNIa,0.038683,9.8159234,6.6883955,ZTF19aaephty,,,,ZTFmarshal,9906623963922634,6.688478136650257,9.815442425956682,2.557026238716408e+18,369227.0,G2,SER,1.745266,0.27702177,7.0046895e-05,54.23426,131.21916,257.3557,54.66301,131.74046,257.48856,10379211.0,28961044.0,31052576.0,29394402.0,31071878.0,371641000000.0,879662000000.0,848.408,1978.6464,2552.0513,1454.4431,259.54584,2751.0906,3753.098,10.4306,2.456887,0.115213,0.060173,0.000173,5e-06,1.399472,0.020459,0.009918,0.091449,0.100378,1.061041,0.439308,0.001412,0.996385,0.996408,0.996411,0.011514,0.011619,0.011432,,,,,,,,,,,,,,,,,,,,,2842686696456193.0,9906623963922634.0,GALAXY,9.815442425956682,6.688478136650257,4.611686018427388e+18,0.038612568499336794,0.0,main
ZTF19aaknacv,0.0389445,1.112e-05,z_gal,58531.580359896114,0.003521585,-0.138546657,-0.044269028,2.474007456,0.000429658,0.6449908550480035,0.062998131,-0.000606672,-1.253211305,0.062053693,4.9759197681273935e-06,-2.18e-05,-0.004567947,0.04045732,3.1,0,0.7334486362845312,161.265547,0.104537,snia-cosmo,norm,0.0,0.0,2019akg,100.0,ZTF19aaknacv,0,161.26837005014903,0.1048170634426918,dr9 and local_universe,SN Ia-91T-like,0.039,161.26555290000005,0.1045372,ZTF19aaknacv,,,,ztf_superset,9906621459530332,0.1048170634426918,161.26837005014903,170905.0,331013.0,L3,DEV,10.191646,0.5073545,0.000145411,35.1753,68.99108,119.445755,35.17676,68.99316,119.44772,0.0,0.0,0.0,0.0,0.0,28606200000000.0,47677200000000.0,1412.1757,2646.8486,3390.9724,2224.5222,10120.064,25330.387,4397.213,3.10404,1.019696,0.059437,0.024858,8.1e-05,2e-06,0.54421,0.013158,0.008643,0.029042,0.036782,0.06098,0.355411,0.006177,0.907333,0.903319,0.911218,0.079872,0.079199,0.093056,170905.0,SGA-2020 170905,UGC05867,161.26837005014903,0.1048170634426918,161.2684485,0.1048855,Sb,0.0,0.88920116,0.7798301,0.038958617,LEDA-20181114,62148.0,UGC05867,161.2684485,0.1048855,0.88920116,1.2681391,SB26,3.96277874341976e+16,9906621459530332.0,GALAXY,161.26837005014903,0.1048170634426918,5.764607523034235e+18,0.03894450246028778,0.0,main
ZTF19aalveag,0.05078428,1.024e-05,z_gal,58557.50031150656,0.000993867,-1.074152473,0.014323615,0.215413196,3.436480208195814e-05,0.1153155408919026,0.030707772,-1.37e-06,-0.009291553,0.000636989,-3.22e-07,-8.9e-07,-0.000226193,0.016922244,3.1,0,0.4634464016217053,185.422241,31.708819,snia-cosmo,norm,1.0,1.0,2019bpf,100.0,ZTF19aalveag,1,185.42209718208736,31.708861677845366,dr9,SN Ia,0.05,185.4219008,31.7088247,ZTF19aalveag,,,,ztf_superset,9906632861550778,31.708861677845366,185.42209718208736,0.0,504994.0,,SER,0.61600655,0.30854803,0.00028851,15.319525,24.736423,35.82972,15.326146,24.750444,35.85381,1101915.1,1862441.4,1968792.0,2002881.5,2010434.0,7900060000000.0,15142600000000.0,80.40101,127.379135,125.8308,83.99192,537.8782,398.40887,181.34167,128.63623,44.105408,1.494289,0.52373,0.001007,1.5e-05,19.341269,0.005331,0.004116,0.065561,0.037384,0.164433,1.541998,0.003806,0.999983,0.999981,0.999978,0.0006,0.000635,0.000667,,,,,,,,,,,,,,,,,,,,,3.962851716340345e+16,9906632861550778.0,GALAXY,185.42209718208738,31.708861677845366,5.764607523034235e+18,0.05078472928568974,0.0,main
ZTF19aanesxt,0.04636378,1.185e-05,z_gal,58578.26123405581,0.001820094,0.5935009872137572,-0.059442214,0.089114266,5.603116594093504e-05,0.096906552,0.028034377,2.206955043021917e-08,-0.001304342,-0.000176009,-7.61e-07,-1.35e-06,0.000162819,0.013216359,3.1,0,0.3715074645450704,158.663694,53.973045,snia-cosmo,norm,1.0,1.0,2019cmh,100.0,ZTF19aanesxt,0,158.66599345780173,53.97244758262466,dr9,SN Ia,0.046386,158.66377820000002,53.9729038,ZTF19aanesxt,,,,ztf_superset,9907738503940086,53.97244758262466,158.66599345780173,0.0,598542.0,,SER,4.969845,1.8145483,0.00152357,5.348364,8.580736,11.410979,5.348364,8.580736,11.410979,132231.19,329414.56,323913.25,335105.06,335545.7,749310000000.0,894744000000.0,56.463547,89.24966,66.470726,40.883274,204.2106,-417.13144,117.09146,38.92875,16.633448,1.762672,0.56478,0.001007,1.5e-05,7.231566,0.002122,0.000972,0.379296,0.386852,0.250739,0.958927,0.000345,0.792837,0.810167,0.999704,0.003452,0.003658,0.00232,,,,,,,,,,,,,,,,,,,,,3.963330757866495e+16,9907738503940086.0,GALAXY,158.66599345780173,53.97244758262466,5.764607523034235e+18,0.04636405660166955,0.0,main
ZTF19aanhgqg,0.02786203,1.266e-05,z_gal,58575.14601227106,0.002472436,-2.230062331,0.076054702,0.1360790159524185,9.17704148788764e-05,0.1238019722511418,0.038043577,9.407874289703156e-07,-0.000663646,-0.000804527,-2.22e-06,-2.78e-06,-0.000151996,0.011352565,3.1,0,0.037317253,212.204831,35.614174,snia-pec,91bg,1.0,1.0,2019cdc,100.0,ZTF19aanhgqg,0,212.2008367765061,35.612933345350726,dr9 and local_universe,SN Ia,0.02777,212.20475750000003,35.6142591,ZTF19aanhgqg,,,,ztf_superset,9907733560099620,35.612933345350726,212.2008367765061,1185663.0,523105.0,L3,SER,12.427644,1.0079117,0.000293197,67.1593,155.99971,288.6747,67.15933,155.99977,288.6747,0.0,0.0,0.0,0.0,0.0,51485700000000.0,99457000000000.0,1365.6556,3132.0417,4722.309,2952.708,4969.2686,5051.108,5729.0425,2.461857,0.513679,0.064545,0.034454,0.000456,9e-06,0.5046,0.009789,0.005735,21.098202,28.63467,9.471882,97.001625,0.002028,0.973186,0.973322,0.785526,0.054521,0.054531,0.077283,1185663.0,SGA-2020 1185663,UGC09045,212.2008367765061,35.612933345350726,212.2007985,35.612936100000006,S0-a,107.75,0.93325436,0.6441693,0.027773213,LEDA-20181114,435078.0,UGC09045,212.2007985,35.612936100000006,0.93325436,1.7157937,SB26,3.963299117295286e+16,9907733560099620.0,GALAXY,212.20083677650612,35.612933345350726,5.764607523034235e+18,0.027869814662217954,0.0,main
ZTF19aanipyw,0.10015837,4.5e-05,z_gal,58569.80914,0.000457432,2.147673281170185,0.1826974414374751,0.7427286766978796,1.877485561842352e-05,0.3680034037770205,0.039708996,-5.36e-06,-0.109606721,3.3145110943021014e-05,-6.92e-07,-4.82e-07,-0.002416116,0.033728813,3.1,0,0.053014877,261.874946,33.223361,snia,,1.0,1.0,2019cmc,100.0,ZTF19aanipyw,1,261.8777395709603,33.223598684975485,dr9,SN Ia,0.08,261.87494580000003,33.2233563,ZTF19aanipyw,,,,ztf_superset,9907732868564452,33.223598684975485,261.8777395709603,0.0,512553.0,,SER,8.458691,1.8637365,0.002738525,4.720955,9.407313,15.620402,4.725332,9.412028,15.620417,128773.805,364255.53,312023.38,370139.75,373457.5,772618000000.0,657979000000.0,83.40442,160.03186,185.05812,112.49043,605.62744,-14047.642,256.74478,19.58393,6.236716,0.995456,0.402427,0.001223,2e-05,2.216823,0.065144,0.029286,0.102705,0.179329,25.242937,9.663808,0.007556,0.986844,0.987705,0.984921,0.047251,0.046565,0.044164,,,,,,,,,,,,,,,,,,,,,3.963294691465776e+16,9907732868564452.0,GALAXY,261.8777395709603,33.223598684975485,5.764607523034235e+18,0.10016381163715592,0.0,main
ZTF19aarstfg,0.02986156,1.025e-05,z_gal,58613.45133796764,0.005528291,0.6834804784053435,-0.057909985,0.1037616963512846,0.000186069,0.1196852447959481,0.031613357,3.529240418444817e-06,-0.00296219,-0.00045212,-5.79e-06,-4.94e-06,0.000316557,0.017286445,3.1,0,0.7531438422810618,135.278579,52.65108,snia-cosmo,91t,1.0,1.0,2019dyo,100.0,ZTF19aarstfg,0,135.2737111175492,52.64919319907281,dr9 and local_universe,SN Ia,0.030003,135.2786509,52.65107855,ZTF19aarstfg,,,,ztf_superset,9907738217349796,52.64919319907281,135.2737111175492,499569.0,594169.0,L3,SER,12.746123,1.8014156,0.000434482,14.437144,27.009329,44.98224,21.714968,41.354015,71.303276,0.0,0.0,0.0,0.0,0.0,11156100000000.0,4119650000000.0,764.84607,1403.3452,1707.7134,1086.3439,6161.1997,3124.825,2296.2244,8.780145,2.26923,0.184481,0.092279,0.000394,8e-06,1.110537,0.076901,0.086583,0.12671,0.123702,0.179431,3.083494,0.094531,0.799987,0.799988,0.999969,0.001108,0.001645,0.000884,499569.0,SGA-2020 499569,PGC025334,135.2737111175492,52.64919319907281,135.2737245,52.64938539999999,Sbc,13.47,0.65313053,0.7328245,0.029829301,LEDA-20181114,180741.0,PGC025334,135.2737245,52.64938539999999,0.65313053,0.93488795,SB26,3.963328923697219e+16,9907738217349796.0,GALAXY,135.27375447616276,52.6494271664623,1.152921504606847e+18,0.029861710275509323,0.0,main
ZTF19aathcvn,0.04583337,1.202e-05,z_gal,58619.144843437454,0.002566174,1.900721756748601,-0.086485896,0.2511791840770456,0.000100187,0.2208491176298433,0.032147366,-1.88e-06,-0.0220904,-0.001808499,-8.1e-06,-2.71e-06,0.002000423,0.068226921,3.1,0,1.0,256.381952,12.568373,snia-cosmo,norm/99aa,1.0,1.0,2019eok,100.0,ZTF19aathcvn,0,256.3829338798329,12.56878798349582,dr9,SN Ia,0.04,256.38194680000004,12.5684019,ZTF19aathcvn,,,,ztf_superset,9906626169149232,12.56878798349582,256.3829338798329,0.0,402876.0,,EXP,3.736462,0.660441,0.001082265,2.532056,4.280585,6.100986,2.5335,4.282288,6.102612,75138.68,273750.62,183016.28,322784.6,322788.7,194940000000.0,869852000000.0,66.78533,104.57253,67.32952,38.539043,114.046844,-12956.456,139.00687,50.8526,17.867828,1.158588,0.348112,0.000477,9e-06,3.040584,0.063265,0.040624,0.338115,0.400069,1.579977,1.035201,0.027352,0.98806,0.98882,0.988354,0.017658,0.017156,0.016946,,,,,,,,,,,,,,,,,,,,,3.962808884947128e+16,9906626169149232.0,GALAXY,256.3829338798329,12.56878798349582,5.764607523034235e+18,0.04583581693877842,0.0,main
ZTF19aatvlxl,0.08617368,2.154e-05,z_gal,58610.76097633604,0.000385954,0.2994938028909076,0.082910297,1.8920780128028127,3.26919119903636e-05,1.1224988633386184,0.073030615,4.74352695850066e-05,-1.875336251,-0.009349028,-2.97e-05,-5.13e-07,-0.018423156,0.049080988,3.1,0,0.5914228154284304,320.704963,0.502688,snia-cosmo,norm,0.0,0.0,2019fkp,100.0,ZTF19aatvlxl,0,320.7059680782063,0.5014843794626099,dr9,no_type,-9999.0,320.70498260000005,0.5027556,ZTF19aatvlxl,,,,ztf_superset,9906621690029298,0.5014843794626099,320.7059680782063,0.0,334530.0,,SER,5.790402,0.9315582,0.000239447,5.946868,11.12754,18.285383,5.947827,11.127851,18.285385,1085255.9,5155521.5,2752134.8,5216867.5,5258759.0,6427420000000.0,5143050000000.0,208.50253,369.2299,353.01578,197.92708,743.46716,-12575.636,577.0896,51.90039,24.10723,0.420989,0.149979,0.000395,8e-06,4.043859,0.138249,1.25462,0.277469,0.415486,0.276648,1.048289,0.1808,0.902467,0.78577,0.681451,0.068952,0.047006,0.045185,,,,,,,,,,,,,,,,,,,,,3.962780218557362e+16,9906621690029298.0,GALAXY,320.7059680782063,0.5014843794626099,1.152921504606847e+18,0.08617682877456505,0.0,main
ZTF19aauhhjy,0.0682075,1.019e-05,z_gal,58626.00111108173,0.000660984,1.0642941383765672,0.1719533954096466,0.3366928286413895,3.8208540702520434e-05,0.5071011713724118,0.041282154,-7.3e-06,0.083018792,0.005233784,-1.34e-05,-1.35e-06,0.008878877,0.020347573,3.1,0,0.4842075959882299,159.767889,39.972323,snia,,1.0,1.0,2019fcq,100.0,ZTF19aauhhjy,0,159.76749264469146,39.972246988095634,dr9,SN Ia,0.0682,159.7678616,39.972254,ZTF19aauhhjy,,,,ztf_superset,9907734895398206,39.972246988095634,159.76749264469146,7.794215321154532e+17,543480.0,G2,SER,1.0182153,0.90327126,0.001660455,19.295162,34.318813,49.596138,19.317509,34.366962,49.66563,698720.44,925533.75,938653.8,928655.06,941702.94,580233000000.0,1527640000000.0,67.23292,116.87912,127.20138,83.00149,383.3509,-1411.8253,165.43324,59.99471,20.896164,1.444256,0.491366,0.000831,1.1e-05,17.676023,0.014874,0.015139,0.089218,0.070859,0.138476,2.227023,0.011967,0.999973,0.999983,0.999963,0.000436,0.000301,0.000375,,,,,,,,,,,,,,,,,,,,,3.963307663189946e+16,9907734895398206.0,GALAXY,159.76749264469146,39.972246988095634,5.764607523034235e+18,0.06821022820114143,0.0,main
ZTF19aavhxby,0.02303569,1.006e-05,z_gal,58641.33081588256,0.006526451,0.062090537,0.047927979,0.050196515,0.000204947,0.05294488,0.027397962,1.1408587708575068e-06,-0.000808315,-6.13e-05,-5.77e-07,-4.89e-06,-0.000114272,0.056191166,3.1,0,0.9911526518338346,224.137043,-2.106458,snia-cosmo,norm,1.0,1.0,2019fzm,100.0,ZTF19aavhxby,0,224.13796906092725,-2.106451258,dr9 and local_universe,SN Ia,0.023,224.1370361,-2.1064421,ZTF19aavhxby,,,,ztf_superset,9906620721007918,-2.106451258,224.13796906092725,36305.0,319744.0,L3,SER,3.356552,0.3087712,4.5147808e-05,22.28326,40.383465,64.73719,22.313124,40.42032,64.776,0.0,0.0,0.0,0.0,0.0,33076000000000.0,22447900000000.0,1632.8259,2778.099,3329.161,2409.8306,21947.592,61708.547,4204.98,7.194082,4.342318,0.093298,0.041297,0.000402,1e-05,0.904155,0.03451,0.023724,0.057292,0.056634,0.083633,0.226602,0.016018,0.964275,0.958023,0.946049,0.009585,0.012974,0.010092,36305.0,SGA-2020 36305,PGC053413,224.13796906092725,-2.106451258,224.138034,-2.1063925,S?,44.61,0.7533555,0.5164164,0.023126332,LEDA-20181114,9726.0,PGC053413,224.138034,-2.1063925,0.7533555,1.2079606,SB26,3.962774016858859e+16,9906620721007918.0,GALAXY,224.13796906092725,-2.1064512583267363,5.764607523034235e+18,0.023035807024136726,0.0,main
ZTF19aavhxby,0.02303569,1.006e-05,z_gal,58641.33081588256,0.006526451,0.062090537,0.047927979,0.050196515,0.000204947,0.05294488,0.027397962,1.1408587708575068e-06,-0.000808315,-6.13e-05,-5.77e-07,-4.89e-06,-0.000114272,0.056191166,3.1,0,0.9911526518338346,224.137043,-2.106458,snia-cosmo,norm,1.0,1.0,2019fzm,100.0,ZTF19aavhxby,1,224.14280751223288,-2.104817265,dr9,SN Ia,0.023,224.1370361,-2.1064421,ZTF19aavhxby,,,,ztf_superset,9906620721008042,-2.104817265,224.14280751223288,0.0,319744.0,,SER,21.571278,3.705594,0.010350938,0.534859,0.886342,1.222581,0.907404,1.558886,2.297441,0.0,0.0,0.0,0.0,0.0,88246305000.0,38933815000.0,23.82484,37.066547,-14.921726,-19.06039,-311.44028,1046.4899,48.275936,68.58056,36.551903,0.90944,0.264469,0.000868,1.5e-05,4.669189,1.72538,1.857446,15.834394,7.803617,6.753771,10.700405,2.145757,0.99999,0.999753,0.999931,0.00391,0.004863,0.000962,,,,,,,,,,,,,,,,,,,,,3.962774016858871e+16,9906620721008042.0,GALAXY,224.14280751223288,-2.1048172649308228,1.152921504606847e+18,0.023408025071075186,0.0,main
