Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,mu_obs,mu_theory,residual,residual_centered
2263,ZTF20aabqrvj,0.02330876,0.0032249,z_snid,58530.0,,,,,,,,,,,,,,0.062597476,3.1,0,,246.109754,82.794945,snia-cosmo,norm,,,2019axf,,,35.0347682035488,,
2264,ZTF20aabrydh,0.05808352,1.414e-05,z_gal,58860.503481909225,0.001126528,-0.283637299,0.071453869,0.342355876,4.570103425619824e-05,0.4284634311213761,0.039145953,-2.44e-06,-0.031587368,0.002575616,-6.16e-06,-1.51e-06,0.003313118,0.014107549,3.1,0,0.1414321744359829,19.637563,-27.603422,snia-cosmo,norm,1.0,1.0,2020cp,100.0,7.370645023400376,37.072574958651686,-29.701929935251307,-0.10184281083897417
2265,ZTF20aacbgvj,0.07576684,0.00043842,z_nonSEDm,58853.69324157936,0.000978405,0.9367581492061609,-0.145775354,1.2972830511098437,0.000123652,0.6377700645452238,0.087753585,-7.43e-05,-0.421743779,0.037530109,-3.1e-05,-1.02e-05,0.022130144,0.062942745,3.1,0,0.4945254420863553,126.42896,-17.221008,snia-cosmo,norm,0.0,0.0,2019xuj,100.0,7.5237033414143495,37.67669930032543,-30.15299595891108,-0.5529088344987478
2266,ZTF20aacbtgq,0.06289525,1.665e-05,z_gal,58867.25073137761,0.001003935,1.3778723211044477,0.021345017,0.1332686755122267,3.055311982463535e-05,0.089714859,0.028486031,-4.55e-07,-0.005626009,0.00029118,3.3473368260271225e-08,-7.39e-07,-0.000373306,0.007589507,3.1,0,0.7143701746078019,155.720684,54.060375,snia-cosmo,norm,1.0,1.0,2020nr,100.0,7.495736011939538,37.252812565068275,-29.757076553128737,-0.15698942871640398
2267,ZTF20aacciep,0.06481222,0.00158941,z_SEDm,58851.44093012871,0.000874271,-0.223591555,0.046002138,2.186532188981801,6.658766656609188e-05,0.8785105382266021,0.070116177,-4.91e-05,-1.766564198,0.050468009,5.148208380085389e-06,-3.72e-06,-0.014619425,0.067197067,3.1,0,0.4484205683985843,206.926091,-14.858516,snia-cosmo,norm,0.0,0.0,2019zhl,100.0,7.645884817836798,37.32094685342596,-29.67506203558916,-0.07497491117682742
2268,ZTF20aaccmjn,0.04743077,0.00297321,z_snid,58864.633230603584,0.001470158,-1.369120588,-0.119172039,0.090274644,4.800215452747025e-05,0.086615816,0.030199602,1.8509491908044653e-07,-0.001733537,-8.3e-05,-7.05e-07,-1.22e-06,-7.71e-05,0.007907729,3.1,0,0.9076794794966978,167.005916,55.871965,snia,,1.0,1.0,,100.0,7.0815899712235355,36.61601521283858,-29.534425241615047,0.06566188279728635
2269,ZTF20aacdfep,0.05846544,2.219e-05,z_gal,58857.280349319706,0.000544331,-0.934115583,0.1560767294108573,0.5206994029431371,4.013996796160081e-05,0.3512355004480645,0.057317578,6.750170531675448e-06,-0.1257522,-0.007306285,-8.87e-06,-2.06e-06,0.008878976,0.011479971,3.1,0,0.4797727013685311,251.218761,42.982267,snia-cosmo,norm,1.0,1.0,2020dd,100.0,8.160342329072442,37.08739670117773,-28.92705437210529,0.6730327523070443
2270,ZTF20aacdhlf,0.10927161,2.944e-05,z_gal,58856.77043075009,0.000395803,0.098988884,-0.056246226,0.7085410869331099,2.4451544285184184e-05,0.5591804795345241,0.058528656,4.753219210572941e-06,-0.229174469,-0.015918543,-8.61e-06,-1.01e-06,0.009769143,0.007131261,3.1,0,0.3916154771444557,246.649208,39.629694,snia-cosmo,norm,0.0,1.0,,100.0,8.506302295924687,38.52115421899746,-30.014851923072772,-0.414764798660439
2271,ZTF20aacevxq,0.02082774,0.00018706,z_gal,58864.30983640627,0.00442362,-2.154860069,0.110468332,0.126635187,0.000166388,0.1189481039107864,0.036107372,2.011336008149485e-06,-0.003186498,5.450076475228758e-06,-3.82e-06,-5.03e-06,2.7158235801693865e-05,0.1769789862402088,3.1,0,2.990941579288056e-05,20.489507,50.046652,snia-cosmo,norm,1.0,1.0,2020du,100.0,5.885555467702815,34.78634139924751,-28.900785931544696,0.6993011928676367
2272,ZTF20aacexgb,0.05982862,0.00327567,z_snid,58862.24505563675,0.001177817,-0.928097766,0.022705316,0.2365676631998212,4.4857417480268814e-05,0.3234758516216969,0.037660421,-1.39e-06,0.027569314,0.000722498,-4.01e-06,-1.36e-06,0.001193044,0.012658619,3.1,0,0.9843723192016784,37.416026,-27.751446,snia-cosmo,norm,1.0,1.0,2020dv,100.0,7.322305453974245,37.13954970662773,-29.817244252653488,-0.21715712824115485
2273,ZTF20aacwxut,0.07836,1.414e-05,z_gal,58861.42935949648,0.000519615,-1.801210012,-0.034660976,0.160605773,2.0301290833082627e-05,0.1508705606619237,0.0374243,3.130606522820414e-08,-0.000582503,-0.000562369,-9.22e-07,-6.04e-07,7.022504212056009e-05,0.026934613,3.1,0,0.6440694729878141,131.327197,2.923352,snia-cosmo,norm,1.0,1.0,2020mx,100.0,8.210795801026007,37.7536767567288,-29.542880955702792,0.057206168709541316
2274,ZTF20aadcaop,0.05445233,1.844e-05,z_gal,58852.56800876802,0.001339382,0.3281085853506665,-0.000371313,1.335160616417852,6.197783344135711e-05,0.5037560238493004,0.043477069,-4.82e-05,-0.616004905,0.022900385,1.4393123453020294e-05,-2.11e-06,-0.008925494,0.032623501,3.1,0,0.485800836,213.036981,-4.120362,snia-cosmo,norm,0.0,0.0,2019xvx,100.0,7.182738854647131,36.92676427318833,-29.744025418541202,-0.14393829412886916
2275,ZTF20aadcbux,0.07933492,1.089e-05,z_gal,58850.26209821319,0.000590542,0.148827959,0.03041573,1.667420142894116,4.393005619364606e-05,0.4433955775984233,0.052230801,-6.14e-05,-0.530008032,0.045930924,1.0395159182261114e-05,-1.75e-06,-0.012679264,0.028200551,3.1,0,0.023283502,226.119778,8.361666,snia-cosmo,norm,0.0,0.0,2020ef,100.0,8.071873023620718,37.78198951299225,-29.71011648937153,-0.11002936495919613
2276,ZTF20aadccda,0.05267757,0.00042012,z_nonSEDm,58846.66758267736,0.001455791,0.4746149100000206,-0.068536924,1.4410580045478127,0.000121908,0.3119457032309299,0.047770656,-0.000146876,-0.263831659,0.034008333,1.25219377226091e-05,-4.51e-06,-0.005469626,0.039405462,3.1,0,0.8666276853446061,234.606937,13.50509,snia-cosmo,norm,0.0,0.0,2019yvw,100.0,7.092252424614301,36.852048949133284,-29.759796524518983,-0.15970940010664947
2277,ZTF20aadccel,0.03808158,1.67e-05,z_gal,58844.16490569889,0.001363936,-2.466892603,0.1380821413647878,0.9946525185077916,0.000175471,0.2663297877341148,0.067727261,-0.00014341,0.1191925117876117,0.000946079,-2.73e-05,-5.24e-06,-0.000546779,0.049934044,3.1,0,0.5208419666621802,234.981874,21.643056,snia,,0.0,1.0,2020em,100.0,7.163015019028286,36.12451151058755,-28.961496491559267,0.6385906328530666
2278,ZTF20aadcdzj,0.10383685,0.00042042,z_nonSEDm,58862.51162381241,0.000483301,0.7250466245191339,-0.096690479,0.1625376254014554,1.60746792854944e-05,0.1638296737258665,0.032831098,-1.22e-07,0.002396507,-0.000355906,-6.29e-07,-4.25e-07,5.495780674673929e-05,0.032617119,3.1,0,0.071974419,219.284352,79.948948,snia,,1.0,1.0,2020kt,100.0,8.289455765649423,38.40253403832253,-30.113078272673107,-0.5129911482607739
2279,ZTF20aadcfva,0.06011395,1.993e-05,z_gal,58858.60993402301,0.000236306,-0.593249554,0.5416249358300983,0.1738319801224861,8.760065777115746e-06,0.1257604744524647,0.032840465,-9.75e-08,-0.008813143,9.179045875694292e-05,-1.96e-07,-2.53e-07,0.000288575,0.013912038,3.1,0,0.3554383345348752,198.850617,52.067818,snia-cosmo,norm,1.0,1.0,2020eo,100.0,9.066313127850838,37.150321017185455,-28.084007889334615,1.5160792350777186
2280,ZTF20aadcitq,0.08024346,2.642e-05,z_gal,58865.26109936685,0.000682424,-0.410218769,-0.117857659,0.066151892,1.983892407507248e-05,0.056927572,0.025517856,3.4898903300825e-08,-0.000734841,-0.000103747,-4.68e-08,-4.36e-07,-0.000105271,0.007270238,3.1,0,0.2911793931716595,204.810688,38.996139,snia-cosmo,norm,1.0,1.0,2020es,100.0,7.914864269943214,37.808077317399956,-29.89321304745674,-0.293125923044407
2281,ZTF20aadfyjl,0.04879616,0.00042103,z_nonSEDm,58865.19593066933,0.000912333,0.3986005833172065,0.4040138676762835,0.2276071410742588,3.593600426218303e-05,0.2208533321405673,0.034170158,-2.04e-06,-0.020577671,0.001461453,-1.18e-06,-1.08e-06,9.992846545934408e-05,0.1387340369547907,3.1,0,7.601666706357991e-07,82.793745,1.719148,snia,,1.0,1.0,2020hz,100.0,7.599616539962339,36.679784028717656,-29.080167488755315,0.5199196356570184
2282,ZTF20aadvaoi,0.09351325,3.602e-05,z_gal,58867.017336344245,0.000526268,0.6111516461369432,-0.058062244,0.1255424969676823,1.6233077209000307e-05,0.1277303817002823,0.030795157,-5.95e-08,-0.003450065,5.297141151202703e-05,-1.6e-07,-4.18e-07,-0.000299033,0.053807883,3.1,0,0.3714554078605884,102.794818,65.59293,snia,,1.0,1.0,2020zk,100.0,8.196982591705487,38.16008109990116,-29.963098508195678,-0.36301138378334485
2283,ZTF20aadvbni,0.10392104,0.00300832,z_snid,58864.20950439544,0.000238588,-0.202769961,0.1226931551602673,0.1785550792519643,8.190710859294484e-06,0.1452492040463341,0.034013447,-1.96e-07,-0.004740059,0.000242737,-1.91e-07,-2.31e-07,-0.000154403,0.070227326,3.1,0,0.6852113752034068,109.711759,53.571825,snia-cosmo,norm,1.0,1.0,2020uo,100.0,9.055878508378779,38.40441585953407,-29.34853735115529,0.2515497732570431
2284,ZTF20aadvunl,0.06083428,1.038e-05,z_gal,58867.19335233951,0.000454455,1.0557591792381216,0.2570774784146135,0.1967599563031399,1.5194083314681548e-05,0.1470802079460628,0.030954601,-1.97e-07,-0.012563405,2.7202200538130143e-05,-2.92e-07,-3.98e-07,-0.000147178,0.083538834,3.1,0,0.082354289,108.205727,46.281161,snia-cosmo,99aa/91t,1.0,1.0,2020to,100.0,8.356272785061234,37.177296320378666,-28.82102353531743,0.7790635890949034
2285,ZTF20aadxcsc,0.06125571,0.00015044,z_gal,58865.04314247005,0.000762927,-1.246243294,0.1545057061205467,0.5863912690510915,3.576607533124917e-05,0.4591761923282048,0.047781316,-2.83e-06,-0.176758209,-0.001873117,-3.17e-06,-1.26e-06,0.002429672,0.042027761,3.1,0,0.7591707979194698,163.74406,-8.390409,snia-cosmo,norm,1.0,1.0,2020um,100.0,7.793792537858183,37.19293608785368,-29.3991435499955,0.20094357441683286
2286,ZTF20aadxvfj,0.09323474,0.00368782,z_snid,58866.180573516125,0.000468482,1.3812844248748863,-0.025129334,0.253518212,1.9477586607176872e-05,0.2260520654684795,0.036261995,-6.3e-07,-0.006426649,-0.000331432,-2.05e-06,-5.38e-07,0.00060617,0.026531803,3.1,0,0.97174047,186.519536,12.459872,snia-cosmo,norm,1.0,1.0,2020pf,100.0,8.32326772725988,38.15319478760259,-29.829927060342705,-0.22983993593037155
2287,ZTF20aadyukn,0.04278907,1.057e-05,z_gal,58866.86210012186,0.000453827,0.5206959154049472,0.6908416457368822,0.1557145664883137,1.5887810188772698e-05,0.1096476046506849,0.031164174,-3.74e-07,-0.007272507,0.000456704,-5.15e-08,-4.36e-07,-0.000241268,0.014970589,3.1,0,0.043580809,162.976679,65.718758,snia-cosmo,norm,1.0,1.0,2020nu,100.0,8.357774174376978,36.38506682717967,-28.027292652802693,1.5727944716096403
2288,ZTF20aadzwnu,0.02552099,2.237e-05,z_gal,58865.74629543384,0.006800353,1.4917196558257415,-0.010428767,0.6599295517080463,0.000446368,2.0054861903150885,0.050337197,0.000175858,-1.052405015,-0.019338206,-0.000715384,-2.05e-05,0.066088027,0.053945552,3.1,0,0.8242988098954308,338.350073,11.512339,snia-cosmo,norm,0.0,0.0,2020mo,100.0,5.418671357214903,35.23525139109349,-29.816580033878587,-0.216492909466254
2289,ZTF20aaeipdz,0.05053392,0.00042029,z_nonSEDm,58856.401350212174,0.0002975,0.7269524575243838,0.625872935,0.9133504960409482,3.126418917742381e-05,0.2978272471774638,0.072052632,-1.4e-05,-0.059257424,0.021917147,-2.48e-06,-2.11e-06,0.003385724,0.028242847,3.1,0,2.708047283221613e-06,265.69219,51.196183,snia,,0.0,1.0,2020qm,100.0,8.816282574838578,36.75849010165894,-27.942207526820365,1.6578795975919682
2290,ZTF20aaemtgw,0.03156731,1.308e-05,z_gal,58869.17079081653,0.003841241,-1.172804276,-0.054211371,0.1844466211223334,0.000153783,0.1537385123076304,0.036849999,-4.03e-06,-0.00052414,-0.000551546,-8.59e-06,-4.59e-06,0.000772793,0.031910085,3.1,0,0.9834753184593336,240.334968,16.677775,snia-cosmo,norm,0.0,1.0,2020zj,100.0,6.038821110708042,35.70670851964829,-29.667887408940246,-0.06780028452791242
2291,ZTF20aaeopvv,0.05835171,0.00043396,z_nonSEDm,58866.048357291365,0.001236494,-1.475698858,-0.081870397,0.1559726950872573,4.502278262640924e-05,0.2288098144993837,0.036522067,3.024462652325724e-07,0.010448948,-0.000613324,-2.43e-06,-1.27e-06,-0.000383023,0.048861554,3.1,0,0.6063949719181825,17.344258,21.724101,snia-cosmo,norm,1.0,1.0,2020pb,100.0,7.26951996670235,37.08299278763334,-29.813472820930986,-0.21338569651865313
2292,ZTF20aaepsqa,0.04423899,0.00362353,z_snid,58864.55975955794,0.001216629,-0.995848546,0.098764598,0.2044104641790909,4.763120527775315e-05,0.2357378,0.037006931,5.0016543723498334e-08,-0.015576203,0.000699125,-2.28e-06,-1.46e-06,-0.000293256,0.2951295944057374,3.1,0,0.5708573096725764,54.914657,7.301633,snia-cosmo,norm,1.0,1.0,2020pz,100.0,7.287104589381346,36.45971785288675,-29.1726132635054,0.4274738609069324
2293,ZTF20aaerqjd,0.09084887,0.00306635,z_snid,58869.78162,0.000642082,0.1674158210504863,-0.127877998,0.2480956241852254,2.1889026637124997e-05,0.1717226497248011,0.033936862,-7.07e-07,-0.013205632,0.000161513,-6.61e-07,-5.8e-07,-0.000412264,0.012716463,3.1,0,0.7047275202483358,238.995587,53.750214,snia-cosmo,norm,1.0,1.0,2020us,100.0,7.981023762096505,38.09339002223825,-30.112366260141748,-0.5122791357294147
2294,ZTF20aaervyn,0.1150142,3.221e-05,z_gal,58868.72477360954,0.000228301,-1.244924911,0.079986166,0.6253304597048555,1.47760414705925e-05,0.5440161168205584,0.059810243,-3.43e-06,-0.110236094,0.009352672,-2.53e-06,-6.85e-07,0.001165808,0.034120046,3.1,0,0.064277949,225.364375,20.623194,snia-cosmo,norm,1.0,1.0,,100.0,9.103730465541487,38.64059500075753,-29.53686453521604,0.0632225891962932
2295,ZTF20aaerxsd,0.05318272,1.097e-05,z_gal,58870.63859891169,0.001255007,-0.516176587,0.022926805,0.0603033,3.765676024779262e-05,0.047232167,0.026122609,1.0418334292163836e-07,-0.000616445,-0.00014852,-1.31e-07,-8.55e-07,-2.17e-05,0.006764195,3.1,0,0.9998191704132188,210.226113,45.472662,snia-cosmo,norm,1.0,1.0,2020py,100.0,7.2533846295750966,36.87355978052442,-29.620175150949322,-0.020088026536988934
2296,ZTF20aaerzvi,0.07461907,1.026e-05,z_gal,58870.17697771459,0.000662184,-0.986619904,0.047574406,0.3570804330447572,3.702976615963384e-05,0.9191456054469136,0.049337327,-4.93e-06,0.2012209505037682,0.002052472,-2.27e-05,-1.18e-06,0.007386512,0.035164621,3.1,0,0.050862845,6.274807,-3.544503,snia,,1.0,1.0,2020xv,100.0,7.9475532927097206,37.641821241436574,-29.694267948726853,-0.09418082431452035
2297,ZTF20aaesewy,0.03191541,0.0001804,z_gal,58871.63203255533,0.003272452,-0.26544744,0.1320794010037164,0.1011994660329946,0.000108573,0.1065246403370974,0.032228523,4.478992370588824e-07,0.000800367,-0.000363043,-1.38e-06,-2.93e-06,-0.000184435,0.133034714,3.1,0,0.5650950111420154,54.452958,3.272137,snia-cosmo,norm,1.0,1.0,2020se,100.0,6.212816787296733,35.731081887382096,-29.518265100085365,0.08182202432696783
2298,ZTF20aaeswym,0.013503,1.414e-05,z_gal,,,,,,,,,,,,,,,1.061069873,3.1,0,0.2804876796201295,19.842348,62.334033,snia-cosmo,norm,1.0,1.0,,100.0,,33.83326343781124,,
2299,ZTF20aaeszsm,0.07619598,0.00414035,z_snid,58868.627863319794,0.000671107,0.1472426284245595,0.057793509,0.1897138043750601,2.404058161607564e-05,0.3115887056782275,0.035506477,-2.49e-08,0.002198867,-3.91e-05,-2.27e-06,-6.36e-07,-0.000803013,0.1480378684882758,3.1,0,0.6127853808154915,59.923034,26.588878,snia-cosmo,norm,1.0,1.0,2020uk,100.0,7.933020578098898,37.68961032721442,-29.75658974911552,-0.15650262470318665
2300,ZTF20aaetvkh,0.06589751,0.00142537,z_SEDm,58865.27185314949,0.000968137,-0.050256677,-0.066781076,0.1989400004968047,3.104348184583745e-05,0.1672856909174395,0.031067138,-8.32e-07,-0.017522805,0.000487652,-4.25e-07,-7.94e-07,-0.000206055,0.055825552,3.1,0,0.3511629266650821,75.852638,5.403371,snia-cosmo,norm,1.0,1.0,2020ti,100.0,7.535157954523309,37.35866773640938,-29.82350978188607,-0.22342265747373702
2301,ZTF20aaeujsk,0.06725689,0.00042048,z_nonSEDm,58869.31122639992,0.000986802,0.7564489942927495,-0.039574422,0.5674852707525133,4.814181987380001e-05,0.5012819717194911,0.059255404,-1.15e-05,-0.133865589,0.020964777,-1.78e-06,-2.01e-06,-0.014147299,0.072476364,3.1,0,0.4538030874367684,130.489593,-17.912575,snia-cosmo,norm,1.0,1.0,2020aqo,100.0,7.51442494743872,37.405082640434145,-29.890657692995426,-0.2905705685830924
2302,ZTF20aaeuxqk,0.03302311,0.00362353,z_snid,58871.078272522216,0.001767248,-1.704008264,0.1117106420970205,0.097676861,6.000720276155521e-05,0.1353008895925241,0.031914117,-3.42e-07,0.002971953,3.507794314533224e-05,-1.29e-06,-1.63e-06,0.000142487,0.040045881,3.1,0,0.03978567,210.219517,81.846631,snia-cosmo,norm,1.0,1.0,2020ut,100.0,6.881756252896968,35.80694685749233,-28.92519060459536,0.6748965198169721
2303,ZTF20aaevbvv,0.06282854,0.00410366,z_snid,58869.75532278876,0.00143794,0.8945506452718296,-0.076524587,0.075035776,4.383325133621146e-05,0.078065344,0.028910546,1.79855403609768e-07,-0.00108502,-0.00012222,-1.68e-07,-1.08e-06,-0.000255263,0.077480718,3.1,0,0.06209024,105.844666,33.013897,snia-cosmo,norm,1.0,1.0,2020tn,100.0,7.105648087755846,37.250405741626906,-30.14475765387106,-0.5446705294587275
2304,ZTF20aaevgyr,0.08716748,1.84e-05,z_gal,58867.74852792937,0.000550881,0.335033914,0.014353704,0.4854666691826423,3.333970576334166e-05,0.3173561177825983,0.049166278,-8.09e-06,-0.009314814,0.008088071,-3.6e-06,-1.35e-06,0.000501363,0.020473482,3.1,0,0.4312376747209093,196.207062,10.759809,snia,,0.0,1.0,2020sk,100.0,8.147355515687927,37.99811995041546,-29.85076443472753,-0.25067731031519713
2305,ZTF20aaewban,0.07165693,1.047e-05,z_gal,58863.08173264041,0.00050376,-1.947936456,0.1046376958686859,0.7462588997841522,2.3902325268078628e-05,0.5543614346009226,0.053711757,9.892089837437482e-07,-0.268038234,-0.008619172,-2.24e-06,-9e-07,-0.000234965,0.027484735,3.1,0,0.938403344,48.227135,-17.713239,snia-cosmo,norm,1.0,1.0,2019zoq,100.0,8.244440799264984,37.54938168910005,-29.304940889835066,0.29514623457726685
2306,ZTF20aaexaqw,0.08557632,1.788e-05,z_gal,58859.99999999881,0.000768091,-4.999997881,-0.386102489,13.670758166113956,0.000726162,5.315402015529833,1.0318646217831304,-3.47e-12,1.769044657837582e-11,-5.91e-09,-1.49e-09,-0.000571883,2.239655689930127e-05,0.030305408,3.1,0,0.0,36.879647,-1.111582,snia,,0.0,0.0,2020afo,100.0,7.786468309111855,37.95575332551243,-30.16928501640058,-0.5691978919882459
2307,ZTF20aaezaxk,0.06919513,1.111e-05,z_gal,58871.99462557185,0.000901846,-0.442881297,-0.039785993,0.158747712,2.976286383502214e-05,0.1883565017699506,0.03244102,-4.25e-07,0.00913401,0.000152561,-1.32e-06,-8.03e-07,0.000930185,0.08718621,3.1,0,0.4339538315308637,25.87035,22.200895,snia,,1.0,1.0,2020zn,100.0,7.612169041567115,37.46972943053334,-29.857560388966228,-0.2574732645538944
2308,ZTF20aaezizk,0.10172467,0.00735391,z_snid,58871.51262,0.000654837,0.990916018,-0.118377257,0.2044238541384402,2.356482171420976e-05,0.2395315319749786,0.03611434,6.016425135869387e-07,0.009551497,-0.001669205,-1.77e-06,-6.43e-07,-0.000598015,0.1160230382757637,3.1,0,9.903789874462884e-05,100.180873,42.12852,snia-cosmo,norm,1.0,1.0,2020wd,100.0,7.959666974487082,38.35484435556607,-30.39517738107899,-0.7950902566666578
2309,ZTF20aafanxk,0.09929972,0.0032249,z_snid,58862.29869723706,0.00041326,-1.732060469,0.017074898,0.9914580161712364,3.474246905135582e-05,0.6620436314242027,0.077658581,-2.15e-05,-0.431429353,0.045274208,-1.41e-08,-2.37e-06,-0.005139328,0.1879880800099493,3.1,0,0.8300939847639353,83.900208,11.770917,snia,,1.0,1.0,,100.0,8.459441571600763,38.29892447047305,-29.839482898872284,-0.23939577445995042
2310,ZTF20aafcgca,0.07951693,0.0045607,z_snid,58871.32273442842,0.000703083,0.3472361622828654,-0.047109008,0.089486598,2.125036609306694e-05,0.072363435,0.0292145,2.1495193687143627e-08,-0.001350433,-0.000127075,-4.92e-10,-5.28e-07,-0.000261393,0.042911311,3.1,0,0.023876351,123.708333,49.138987,snia-cosmo,norm,1.0,1.0,2020un,100.0,7.882483507101059,37.787238490718856,-29.9047549836178,-0.30466785920546613
2311,ZTF20aafciit,0.07779046,1.305e-05,z_gal,58872.78276442938,0.00075978,0.3225085904271398,-0.085282662,0.065231349,2.1924959105029215e-05,0.057257049,0.025285114,1.1662238445316701e-07,-0.000364472,-0.000204474,-3.94e-08,-4.78e-07,-0.000103253,0.014166263,3.1,0,0.181176441,200.296481,53.392103,snia-cosmo,norm,1.0,1.0,2020wv,100.0,7.798280356855715,37.736980731061436,-29.938700374205723,-0.33861324979339
2312,ZTF20aafcjln,0.02028404,1.036e-05,z_gal,58874.74721045007,0.011252399,1.0673951184033377,-0.051036551,0.4764879059803206,0.000409086,0.19234572,0.034198135,-4.1e-05,-0.067424063,0.000840404,4.345208280721586e-06,-1.14e-05,-0.000849247,0.022712796,3.1,0,0.2909170817673673,182.904148,0.322265,snia-cosmo,norm,1.0,1.0,2020vf,100.0,4.871887191350187,34.72801527560287,-29.856128084252685,-0.2560409598403517
2313,ZTF20aafcmfi,0.07844531,1.33e-05,z_gal,58867.17957371921,0.000502724,0.8389406553316391,0.2394992457210827,0.6237091064249398,2.4561498128269956e-05,0.3948854995990115,0.043460259,-5.56e-06,-0.103376723,0.005853037,-1.02e-06,-8.38e-07,-0.003026723,0.060976321,3.1,0,0.4731702539787016,171.773847,-4.03463,snia-cosmo,norm,1.0,1.0,2020vj,100.0,8.246675952740617,37.756167634444964,-29.509491681704347,0.09059544270798625
2314,ZTF20aafcnem,0.04996634,0.0035609,z_snid,58879.79611574644,0.001556,-0.948508496,0.1816650072855624,0.2258991417256766,5.415786847430093e-05,0.2611499536178197,0.033633208,-2.69e-07,-0.032941945,-5.83e-05,-3.03e-06,-1.54e-06,0.001432611,0.034616035,3.1,0,1.306316414513888e-10,246.03503,81.114233,snia-cosmo,norm,1.0,0.0,2020aek,100.0,7.019976018365824,36.733075417836645,-29.71309939947082,-0.11301227505848743
2315,ZTF20aafdeza,0.05716666,0.00325,z_snid,58874.12349328243,0.001103377,-0.848597944,0.051028575,0.6116435906915285,4.456997607213842e-05,0.4706721814914097,0.03836695,-1.87e-06,-0.173767362,-0.001136678,-1.12e-06,-1.41e-06,-0.000777161,0.025391306,3.1,0,0.9609883505313286,1.381122,25.9477,snia-cosmo,norm,1.0,1.0,2020xe,100.0,7.393190182985736,37.03660605224147,-29.643415869255733,-0.0433287448434001
2316,ZTF20aafdglk,0.04413426,0.00508945,z_snid,58874.39500379619,0.001241712,-1.07257214,0.098124953,0.1635715183911088,4.550435304103459e-05,0.1645248059895594,0.03489248,-7.2e-07,0.003079704,0.000130465,-2.22e-06,-1.35e-06,0.001208993,0.046939239,3.1,0,0.057281911,10.130145,37.667969,snia-cosmo,norm,1.0,1.0,2020zl,100.0,7.26494780451029,36.454405887981586,-29.189458083471298,0.4106290409410356
2317,ZTF20aafeadg,0.22782983,0.00042069,z_nonSEDm,58858.90522008623,6.752234493302735e-05,-0.117801156,0.053878847,1.6225093555294734,7.574866837493802e-06,1.438002371,0.1273909594190803,-4.67e-06,-0.072393594,0.018687069,-6.64e-06,-6.89e-07,0.085058272,0.058136163,3.1,0,0.973589871,106.454248,13.870399,snia,,0.0,0.0,2020vw,100.0,10.426381209580466,40.273821542885116,-29.84744033330465,-0.24735320889231716
2318,ZTF20aafeewx,0.24001089,0.00042065,z_nonSEDm,58871.52647118768,7.65161583293982e-05,0.1356115469925845,-0.121742845,0.7891707668932213,6.083766500707214e-06,1.0545088137441263,0.083320909,-1.27e-06,0.5183875790344575,0.01175146,-4.62e-06,-2.06e-07,0.018192404,0.03020833,3.1,0,0.9988600769374044,113.822907,10.079222,snia,,1.0,0.0,2020vy,100.0,10.290617107139372,40.401682876266676,-30.111065769127304,-0.5109786447149709
2319,ZTF20aaffgwg,0.03975565,1.301e-05,z_gal,58873.21007283074,0.000377279,-1.159641553,0.5150257418090245,0.1305706808379909,1.3266514074795866e-05,0.1234570393245382,0.032268405,-1.31e-08,0.001178539,-0.000330318,-1.05e-07,-3.71e-07,-0.000234859,0.067477137,3.1,0,0.1289520449218583,110.744981,53.997047,snia-cosmo,norm,1.0,1.0,2020zr,100.0,8.558343419265851,36.220591865373294,-27.66224844610744,1.9378386783048924
2320,ZTF20aafgbrf,0.02976719,0.00050235,z_nonSEDm,58876.096875724266,0.003745129,0.5754749173212175,0.075042105,0.1316714700187731,0.000130702,0.1164435275272424,0.032132126,-1.28e-07,-0.003792952,-1.18e-05,-2.5e-06,-3.64e-06,0.000155581,0.3405104859530152,3.1,0,0.6001280125924278,97.092377,21.646678,snia-cosmo,norm,1.0,1.0,2020xr,100.0,6.066333046364365,35.5763140252873,-29.50998097892294,0.09010614548939344
2321,ZTF20aafjjqj,0.04088182,1.008e-05,z_gal,58874.99263,0.001903105,0.097511454,0.109479404,0.074594718,5.896592934931226e-05,0.063622026,0.028768963,2.2635892329592865e-07,-0.001601942,-0.000166268,-4.06e-09,-1.47e-06,-0.000101104,0.033629984,3.1,0,0.995508363,128.66606,38.362651,snia-cosmo,norm,1.0,1.0,2020zz,100.0,6.80134312431318,36.283035036320086,-29.481691912006905,0.11839521240542794
2322,ZTF20aaflaug,0.05064584,1.479e-05,z_gal,58871.421574542524,0.000414486,-3.132931682,0.2487344938610707,0.082575737,1.4813725078819543e-05,0.089979845,0.030338365,2.3425997472970012e-08,-0.000412909,-3.9e-05,-2.55e-07,-3.98e-07,0.000251391,0.013216863,3.1,0,2.4011174027062917e-25,181.443008,54.389482,snia-pec,91bg,1.0,0.0,2020aei,100.0,8.456225334831489,36.76346895810583,-28.307243623274346,1.2928435011379875
